ip_mean	ip_sd	ip_kurt	ip_skew	snr_mean	snr_sd	snr_kurt	snr_skew	pulsar
99.5859	45.994	0.0964	0.0687	2.0334	16.222	10.6166	128.8032	0
130.7656	53.6111	0.1054	-0.06	7.8687	34.9607	4.8159	23.3243	0
129.8594	47.6954	0.0374	0.0345	2.9824	16.1244	8.2875	90.4818	0
84.4375	40.5027	0.8306	1.7096	2.4373	14.8373	8.8852	103.9097	0
110.5703	49.3582	0.4454	0.3171	1.7115	14.1137	12.0203	178.7261	0
63.2031	32.948	2.0261	9.9848	17.4164	45.5232	2.6579	6.2468	0
134.4375	50.1335	-0.1201	0.1397	2.5309	14.4895	8.8647	106.9603	0
103.7188	47.8877	0.4305	0.4373	2.7349	18.6256	9.0164	92.0777	0
100.9062	43.716	0.2798	0.6201	1.7191	13.2703	10.556	143.9202	0
47.6953	32.6175	3.3697	17.0579	20.3687	50.4318	2.8464	7.8651	1
98.2891	43.9023	0.6777	1.0977	2.5627	18.5599	9.7252	105.4424	0
114.3516	42.5183	0.4902	0.5725	2.2893	16.8113	10.0079	116.1434	0
137.5469	44.2895	0.0013	0.5587	2.7876	22.7102	8.6796	77.2889	0
104.0938	48.8444	0.3765	-0.1069	3.388	22.4419	8.8335	84.1687	0
132.1094	42.216	0.0996	0.5573	0.9933	11.7439	15.1863	264.2614	1
150.1641	45.1542	-0.1297	0.2432	3.1931	18.7133	8.9324	96.5734	0
126.5	46.1836	0.0579	0.171	4.5502	24.091	6.19	41.9186	0
116.1875	52.8562	0.0156	-0.3428	3.6639	20.3785	6.7339	51.7769	0
109.375	39.2048	0.5419	1.1316	3.3102	19.7837	7.7319	69.8767	0
53.0234	39.5927	2.5897	8.8708	9.2742	36.4694	4.7772	24.1281	1
104.9375	54.2779	0.4499	-0.3214	1.3119	14.7785	12.9197	179.2134	0
92.6016	49.7885	1.0053	0.5718	23.7475	58.8583	2.4209	4.6983	1
54.3125	37.6208	3.1047	13.3906	5.2717	28.1478	6.0946	39.3313	1
124.0859	50.3359	0.0701	-0.4276	1.7316	17.1284	11.2945	135.3492	0
118.5547	43.5423	0.4904	0.7508	2.6087	21.673	9.0085	83.6801	0
80.4141	38.2334	1.6241	5.8929	36.9816	68.9542	1.5085	0.6238	1
119.5078	47.3506	0.336	0.2085	1.0468	11.9607	14.2503	235.7784	0
123.2422	50.8894	0.1726	-0.1031	2.4983	16.2435	8.4318	89.3483	0
109.9766	51.2679	0.5538	0.2391	1.3043	14.0979	12.8212	181.658	0
84.7188	37.8352	0.5529	2.2494	2.3462	19.1155	9.2041	92.1172	0
119.7109	51.1233	0.2796	-0.1705	93.2584	86.1237	0.2158	-1.5302	0
107.6484	43.3684	0.5632	1.222	1.2701	12.8187	13.0204	197.5608	0
25.6719	29.7238	5.4876	34.1757	18.3821	45.7871	3.0122	9.4859	1
21.5859	32.9468	5.8314	37.1831	21.3696	48.4324	2.6895	7.3845	1
134.3672	54.3169	-0.0512	-0.4951	22.6162	60.2457	2.444	4.3657	0
115.4609	58.1849	0.3318	-0.479	1.5	13.9884	12.3475	177.3937	0
71.6719	38.317	2.4424	8.1068	4.8428	27.5692	6.8801	49.681	1
58.4297	30.6741	2.7235	14.6402	14.7299	48.6771	3.3766	10.2908	1
166.3672	47.8562	-0.6463	0.4268	66.9122	86.5231	0.7315	-1.1576	0
87.0625	43.6156	0.5959	1.1291	2.3779	15.8456	8.7001	94.2105	0
95.0625	44.9553	0.279	0.349	1.7876	18.1325	11.0047	124.6895	0
126.3359	51.5822	0.124	-0.124	3.1438	19.09	8.2444	77.3512	0
133.1172	46.9517	-0.0783	-0.0258	1.9707	12.974	10.5248	151.2808	0
105.3438	46.4054	0.4643	0.2689	1.8838	15.5065	10.5445	125.9277	0
100.5156	78.0327	0.4567	-1.1073	137.9666	57.6824	-0.5225	-0.9617	0
39.9766	53.5301	2.0174	3.9694	60.5719	59.9248	1.7328	2.2672	1
142.3438	56.2566	-0.2316	-0.4849	142.8269	79.5891	-0.7864	-0.7567	0
125.7266	55.7502	0.1265	-0.5207	152.5995	64.0552	-0.6413	-0.4207	0
128.4531	47.7295	0.1994	-0.2219	4.2124	24.4227	7.1789	55.2175	0
115.6484	57.5036	0.3986	-0.3404	52.7834	69.8193	1.0247	-0.1628	1
142.4688	53.9519	-0.0881	-0.3451	23.3336	62.3519	2.465	4.4253	0
100	40.5139	0.2789	0.9897	1.0351	11.5715	14.2072	243.5098	0
11.125	37.6445	5.4103	28.9705	130.0067	64.0977	0.0002	-1.0749	1
23.4531	31.5223	5.4456	32.3248	47.1764	64.3337	1.3698	1.1339	1
101.5078	44.1482	0.3862	0.4253	5.1187	26.472	5.8569	36.928	0
59.3672	38.2056	2.7314	10.8642	35.9498	61.9434	1.8048	2.4088	1
18.5391	30.543	6.8631	48.8183	62.5067	58.4501	1.1943	1.3688	1
34.4688	27.8405	5.8821	40.5794	30.107	57.3402	2.2892	4.7238	1
116.5859	43.7762	0.1675	0.5961	3.3503	18.7239	7.2948	65.0846	0
24.9531	30.3585	6.5923	46.0997	47.0535	61.6863	1.5059	1.833	1
78.1016	69.3974	1.3035	0.4207	12.9005	45.0356	3.9269	14.8278	1
63.1641	37.6266	2.6151	8.72	125.5309	89.5346	-0.1596	-1.315	1
118.8828	43.7473	0.3133	0.7069	2.7207	16.3291	8.3024	85.3409	0
45.1797	33.5742	3.8607	19.0168	51.3595	74.6987	1.3713	0.5879	1
115.8594	50.4846	0.3871	-0.1386	3.8495	27.332	7.4025	54.8359	0
111.5781	37.1277	0.7994	1.8641	21.2291	50.6382	2.6197	6.2791	1
43.8359	29.1676	5.3777	35.3437	56.3671	71.1086	1.2405	0.495	1
66.9062	44.5722	2.4917	6.4265	20.9632	53.4398	2.6214	6.0549	1
124.3281	52.6584	-0.0285	-0.2497	2.4122	18.7407	9.6453	103.4786	0
128.8828	52.4127	-0.0662	-0.5723	7.602	32.1516	4.3284	18.2591	0
107.5625	40.7444	0.3386	0.6644	2.755	21.1648	8.9834	86.1726	0
124.625	57.0622	-0.0737	-0.5284	1.1505	11.0785	13.8854	255.2205	0
99.3281	38.5898	0.6163	2.2593	1.6012	15.7758	11.3279	139.6067	0
164.6406	42.6116	-0.311	0.5867	3.9482	24.071	6.8794	50.5053	0
122.0391	55.2488	-0.069	-0.4991	1.2768	14.1094	13.2538	191.9968	0
111.8281	46.7229	0.1076	0.1887	3.1773	21.9377	7.6845	62.6352	0
120.625	42.8723	-0.0444	0.3289	8.3495	33.6386	4.1876	17.1393	0
19.3594	30.5491	5.7123	36.6561	19.9582	47.5399	2.6387	6.8299	1
136.7344	42.3432	-0.118	0.2234	2.189	21.3442	9.9862	99.4296	0
110.6875	46.0446	0.511	0.9247	2.561	17.4546	9.4176	104.5112	0
57.7656	37.5894	2.8556	11.1613	87.6614	60.788	0.7531	0.4504	1
122.2812	47.0073	0.2854	0.3172	3.5569	21.3446	6.7345	49.3596	0
101.8125	44.4954	0.5078	0.8159	3.1681	19.8935	6.9588	53.8025	0
116.3516	47.1872	0.1466	-0.0602	2.7241	20.3851	8.5668	79.3409	0
128.1406	51.5715	-0.013	-0.1762	1.7316	13.1878	11.3753	161.5156	0
109.2734	46.8444	0.369	0.103	1.8135	12.3113	11.1442	173.7593	0
118.0469	52.1663	-0.0081	-0.3989	1.9189	11.9613	11.757	194.7593	0
138.875	49.9683	-0.3002	0.1516	3.1104	22.8292	8.1416	69.3032	0
122.1953	48.589	0.1356	-0.0139	3.1572	17.3674	7.881	74.9477	0
113.8281	56.083	0.4005	-0.6184	3.4089	18.6981	7.0843	59.986	0
135.7031	54.1123	-0.1142	-0.4459	1.9967	16.7449	10.1787	116.4494	0
10.5781	35.128	5.5755	31.8674	94.9649	52.0723	0.9779	0.8245	1
76.9141	36.9362	2.571	8.8459	21.8395	51.9426	2.6931	6.8892	1
120.25	51.2573	0.2207	0.1206	2.01	11.9103	11.3892	190.8377	0
29.9688	48.8523	3.3276	10.4972	73.7425	73.8291	0.6674	-0.6413	1
113.25	38.489	0.3286	1.2878	0.8679	10.2701	16.6754	346.1305	0
43.9453	29.9318	3.4918	20.1604	17.2559	50.1539	3.2643	9.9455	1
105.875	47.972	0.4099	0.1032	2.1221	18.0473	9.5818	99.5973	0
131.0391	48.6246	-0.2976	-0.0206	2.4415	16.2476	8.7028	91.4772	0
68.3203	33.9936	2.2826	9.8273	21.5184	54.1819	2.4284	4.5281	1
116.6641	45.905	-0.0768	-0.1372	8.0786	37.3561	4.684	20.9689	0
115.1797	49.7359	0.1533	-0.0425	2.2977	17.8524	10.2915	118.9864	0
106.1953	48.7439	0.2241	-0.1691	2.3754	14.9348	9.4005	112.494	0
112.4453	41.696	0.6189	1.1266	6.393	32.7178	5.3575	28.5258	1
122.8359	44.5763	0.2394	0.2135	2.811	16.1468	8.475	91.3738	0
117.7188	49.9675	0.1042	-0.2715	4.6229	26.3481	6.4802	43.9479	0
109.0234	49.7647	0.3153	-0.0489	3.8629	23.2927	7.1909	55.8063	0
50.8594	36.698	4.0584	17.9514	15.5761	45.384	3.2616	10.4327	1
121.5938	43.2752	0.2098	0.0928	3.0017	23.1018	8.0921	66.898	1
95.3594	43.6736	0.4635	0.5254	3.4114	18.1936	7.0133	59.793	0
125.7344	53.7351	0.1179	-0.395	2.3319	17.2625	9.1106	91.9248	0
34.0469	34.1705	4.0455	18.6654	91.8319	65.9719	0.2522	-0.3937	1
136.8828	50.3428	0.0499	-0.1668	4.6973	27.4504	6.2563	40.0465	0
127.6953	52.5966	-0.178	-0.2547	3.954	20.3948	7.2465	63.5379	0
132.4141	49.045	-0.0054	0.1796	2.995	15.7733	7.7466	80.9188	0
34.6406	34.8982	3.7992	16.5445	88.9339	65.9764	0.2371	-0.3384	1
107.6328	30.751	0.4028	3.6351	2.4189	14.1846	9.7823	126.3129	0
136.7266	50.4387	-0.1994	-0.0654	6.7199	32.8592	5.4072	29.6595	0
96.6875	38.9418	0.6884	2.5094	6.1764	31.0752	5.3111	28.3505	1
107.9141	37.3294	0.3027	1.5809	3.9273	24.9243	6.7116	46.2226	0
113.4609	46.4334	0.0193	0.0102	3.3846	21.6165	8.4756	79.8846	0
76.7422	37.2077	0.9112	2.9793	1.893	13.4142	10.1749	136.7471	0
119.9609	54.1308	-0.0072	-0.5513	1.7692	12.6058	11.6486	179.5236	0
14.9375	30.3484	7.0148	50.1829	117.005	87.297	0.0629	-1.3437	1
34.9141	36.7309	4.4297	20.5646	74.6405	60.8711	1.3952	1.0192	1
112.4688	54.494	0.505	-0.1687	0.5201	9.6523	20.9677	479.537	0
124.5156	52.9566	0.2825	-0.0139	1.0635	14.1116	14.4188	216.0098	0
74.5859	33.4675	1.143	5.2858	1.9156	15.774	9.7477	109.0561	0
92.5391	43.4657	0.3896	0.8459	2.9916	23.2762	8.2784	70.1759	0
112.0234	50.344	0.2645	-0.1254	3.7734	24.3644	7.4316	58.8003	0
125.8203	37.8792	0.0796	1.2711	4.459	27.8372	6.6114	44.07	0
125.125	43.5368	0.1658	-0.0143	8.4699	38.1639	4.6802	21.2012	0
123.8438	42.7276	0.2003	0.1991	3.7801	18.4874	6.2151	49.2409	0
127.7266	38.1169	-0.0312	0.9931	4.5008	26.0494	6.3089	41.533	0
38.5312	37.3973	4.3645	19.8798	61.3537	65.3826	1.3728	0.9244	1
122.5234	53.7033	0.2706	0.1679	5.3637	27.3973	6.1663	40.9647	0
96.9062	38.2515	0.7077	1.5678	1.9607	18.272	10.5369	117.5305	0
23.6484	33.7379	5.6007	32.5299	113.7433	71.9642	0.1875	-0.6589	1
105.4844	42.2197	0.3094	0.6827	2.1622	13.7768	10.7453	153.0539	0
110.9141	38.7421	0.1282	1.4125	0.9816	13.207	15.106	242.3849	0
111.1406	39.0578	0.3016	0.977	1.5192	15.2622	11.9122	156.8458	0
10.2969	32.146	5.56	33.3083	147.0594	60.6749	-0.3312	-0.3298	1
115.7656	49.9802	-0.0904	-0.1606	2.5059	14.0937	8.9184	110.5133	0
100.0391	42.9049	0.56	1.1049	2.2249	18.2201	8.8736	83.508	0
109.3359	52.0024	0.178	-0.1306	5.9916	28.6086	5.2558	28.7967	0
133.1406	43.1688	0.1266	0.351	2.1848	18.7474	9.4277	95.0365	0
121.8516	54.7862	-0.0662	-0.3569	3.306	22.5033	7.3868	56.8831	0
123.8125	47.0387	0.1584	-0.0684	1.3085	11.5582	14.053	249.075	0
86.1562	40.2132	0.5871	1.5998	1.6831	17.0299	11.3877	138.3899	0
144.3516	50.9285	-0.2873	0.0803	0.6296	9.457	20.3733	482.6043	0
31.5859	31.9092	4.2463	21.9462	59.4766	67.3025	0.9398	-0.0627	1
121.2969	35.2632	0.1543	1.5697	4.0042	23.887	6.4241	42.9915	0
128.2266	40.8165	-0.0576	0.2075	4.7525	24.1352	6.3565	45.1728	0
109.7891	45.3786	0.0439	0.143	4.5644	25.7532	6.2118	40.4198	0
120.8438	54.5367	0.2141	-0.3668	5.5778	27.0089	5.7917	36.2896	0
19.4844	32.4608	4.6861	25.3764	86.7224	60.9912	0.7472	-0.049	1
86.9219	41.073	1.5551	4.1783	6.5928	33.1376	5.6706	32.6435	1
109.3672	39.0476	0.4465	1.4095	1.7826	12.6437	10.7262	159.5802	0
114.8359	51.0577	0.1847	-0.0333	0.5	9.5995	22.8318	550.5538	0
98.2266	37.7151	0.1846	1.7151	6.1137	29.2969	5.3475	29.8202	0
126.4453	46.4931	-0.0154	0.1439	10.2107	37.5609	3.8409	14.1209	0
136.1797	44.255	0.0667	0.6459	1.286	11.0862	13.8267	254.857	0
23.8047	41.6779	3.9385	15.4203	108.2709	53.1557	0.7597	0.3463	1
87.3359	48.0628	1.1225	1.4279	137.102	95.0312	-0.4334	-1.5311	1
16.5391	42.7449	3.9681	15.3987	109.1831	53.1371	0.8713	0.4882	1
129.1094	67.3895	-0.0554	-1.323	154.893	67.1369	-0.8839	0.2326	0
134.2734	54.8398	-0.353	-0.2943	60.2333	88.9001	0.9909	-0.7561	0
119.0312	45.6269	-0.0709	0.1018	2.6798	14.8618	8.511	99.3432	0
120.3516	45.9969	-0.1365	0.365	2.0443	14.2231	10.4646	135.2652	0
103.8594	35.4643	1.3967	4.7158	17.2517	51.6297	3.1661	9.1501	1
100.0469	50.0259	0.7767	0.4997	4.0376	23.1896	8.2927	74.9368	0
125.3594	53.6518	0.1097	-0.5437	1.7232	11.9882	11.9262	196.0347	0
114.0625	50.0443	0.2945	-0.031	2.0569	17.0879	9.4391	98.2266	0
131.3359	49.0934	0.1066	-0.0196	1.1037	10.7232	15.4741	300.8158	0
125.9531	59.9695	0.0494	-0.6044	2.9348	16.6799	7.9501	80.2461	0
127.8203	45.1555	-0.1227	0.1363	2.607	20.0415	9.235	90.247	0
32.5781	34.9481	5.0997	26.9648	63.1756	64.6739	1.05	0.6203	1
98.1797	47.3866	0.3511	0.4435	1.5786	12.2599	12.0334	188.3991	0
27.5312	33.4958	4.8381	25.5349	58.1831	67.5615	1.0617	0.4079	1
47.7578	32.278	3.747	18.2758	29.4833	54.057	2.306	5.0822	1
79.2656	41.2948	0.7824	1.7575	1.5376	11.4788	12.988	228.7941	0
106.8281	52.5034	0.3799	-0.145	0.7809	10.4502	18.0554	376.5961	0
120.6719	48.47	0.1274	-0.3494	4.7115	27.8262	6.2487	39.404	0
155.2031	56.4242	-0.8064	0.0393	166.954	75.8342	-0.9797	-0.1969	0
87.4922	36.3069	0.5301	2.5892	1.6848	17.2002	11.2022	131.3799	0
69.6953	43.5432	1.6499	3.4856	141.7809	86.9458	-0.7888	-1.0428	1
117.0703	51.6799	0.0978	-0.1973	1.7441	17.3037	11.1441	131.3209	0
123.1094	43.7641	0.1002	0.4865	3.9348	19.2307	6.5486	51.9735	0
111.4844	53.0683	0.4598	-0.1166	1.5995	11.3475	12.5953	226.6992	0
127.9766	52.9634	0.0858	-0.3937	138.9222	82.0707	-0.9083	-0.8529	0
109.4688	45.4448	0.0859	-0.0027	5.5167	28.5803	5.6236	32.9324	0
22.9688	28.2101	6.653	47.969	127.3378	82.0895	-0.2059	-1.155	1
138.0234	52.8993	-0.0258	-0.4621	164.464	90.1333	-1.1092	-0.5331	0
123.2969	49.757	-0.0828	-0.4955	3.158	19.2895	8.4987	84.7138	0
110.3672	44.3575	0.2401	0.3689	3.2609	21.9266	8.1876	73.0786	0
104.9609	50.1509	0.3742	-0.052	1.9925	15.8605	10.8149	137.7945	0
31.0859	29.679	6.6515	46.8669	127.2458	78.0827	-0.1372	-0.9909	1
128.5938	47.0032	0.2422	-0.231	3.7216	23.3811	7.5553	61.8537	0
142.1953	56.816	0.0242	-0.5377	3.0669	20.5607	8.4197	80.1341	0
114.7266	55.8808	0.2058	-0.3967	1.6288	13.4221	10.7893	146.7201	0
109.7422	54.878	0.4211	-0.2904	2.1104	17.3651	9.5603	100.2288	0
104.125	49.3924	0.4436	0.1906	0.7157	10.5284	17.8907	362.3238	0
105.1484	61.1743	0.5779	-0.3443	5.3052	29.0463	5.7599	33.4678	0
103.0859	49.8872	0.5232	0.1583	6.9983	34.0851	5.2007	27.1486	0
145.8359	44.0766	-0.0955	0.0914	2.6371	19.4407	8.9381	87.6534	0
105.0625	55.2802	0.2988	-0.1096	1.1656	13.1434	14.033	220.9761	0
121.0391	52.3413	0.2184	-0.3238	4.3771	23.1675	6.5035	48.7795	0
109.2812	46.2353	0.1658	0.2127	2.5251	19.3147	8.367	74.5484	0
113.7031	48.225	0.0733	0.1914	1.2692	13.5638	12.7054	180.988	0
98.0078	46.2087	0.4206	0.6425	4.541	20.4539	5.9799	43.1269	0
117.6641	41.5713	0.2742	0.8644	2.0293	13.854	10.8179	146.4165	0
126.8281	51.3333	-0.138	-0.2746	0.5702	9.828	20.2997	455.1023	0
120.5625	56.2888	0.0913	-0.5204	1.9147	16.1731	10.4179	119.4224	0
107.6719	49.4116	0.4088	-0.2464	1.0861	13.1988	13.9524	212.7601	0
66.0078	43.0515	2.1824	6.2457	48.5502	75.9448	1.3523	0.4338	1
126.8203	46.9427	-0.0628	-0.001	2.1714	13.6739	9.3996	122.3268	0
113.6484	48.4445	0.2876	0.4689	5.286	27.8636	5.6336	32.5555	0
114.0078	40.8952	-0.1785	0.8408	3.097	22.4953	8.0199	67.8114	0
97.1797	41.7359	0.608	1.3658	3.4373	23.8579	7.8013	64.0514	0
123.6094	55.5096	0.0698	-0.7772	1.995	16.4094	9.2668	95.6289	0
113.3359	52.3035	0.1689	-0.6285	4.1288	26.7007	6.6879	44.882	0
131.9297	46.4266	-0.2267	0.0162	4.4674	26.6215	6.508	43.563	0
110.3984	60.1198	0.3877	-0.3436	2.7734	20.2521	8.6538	80.9498	0
88.9375	40.8111	0.475	1.2982	2.1003	16.4197	9.7619	109.6326	0
61.5859	41.0679	2.1837	6.6798	26.76	62.8034	2.3787	4.3655	1
103.3906	42.6181	0.4183	0.7943	5.0895	26.2925	5.4966	31.3057	1
102.4844	44.7757	0.3202	0.3502	4.9147	25.7704	5.9358	37.9263	0
129.3828	44.7416	-0.0461	-0.0416	1.6898	14.7032	12.0587	167.4283	0
71.5859	33.7052	2.817	12.3478	30.4448	70.3949	2.1036	2.8361	1
116.5469	43.3955	0.1375	0.3184	1.6321	11.2125	12.9526	238.3709	0
109.1406	33.3644	0.4402	2.3922	2.3361	18.2815	8.7464	82.4945	0
106.8828	45.6655	0.3095	0.6278	7.25	34.5967	5.0445	25.2872	0
108.8438	46.9605	0.2091	0.5027	3.9607	26.3789	7.1673	52.8246	0
94.1016	43.6246	0.4308	0.7841	3.3094	18.1255	7.6509	71.6179	0
99.6875	46.8092	0.4733	0.3335	1.0903	14.236	14.2586	213.6688	0
133.0547	57.582	0.1087	-0.5155	1.2717	11.513	14.1018	248.0637	0
91.6797	40.1657	0.4439	1.8204	2.5418	16.1157	8.8864	97.6182	0
114.1875	49.5938	0.3257	-0.004	2.9799	19.1489	8.0392	73.2872	0
127.0156	47.0983	-0.0185	-0.387	4.8253	25.0468	6.4564	46.1979	0
87.8047	37.6997	0.3949	1.8847	5.1145	28.657	5.8266	34.0726	0
139.7266	56.0164	0.1234	-0.7501	6.8855	32.9907	5.0691	25.636	0
101.7188	47.2819	0.3973	0.2242	1.7776	18.8381	10.8851	120.2637	0
125.0547	42.2905	0.2119	0.4431	5.9774	30.9181	5.4595	30.0742	0
53.4766	32.2287	2.9036	15.1597	4.7316	27.3087	6.9643	51.5512	1
120.9688	56.4516	0.0613	-0.5908	5.9398	27.6495	5.2308	28.631	0
124.8984	38.8231	0.0408	0.9907	3.1045	24.7804	8.2644	68.6744	0
52.1719	42.3016	2.7229	7.9974	51.6731	73.1024	1.2665	0.4524	1
117.0938	47.8145	0.2765	0.123	1.5711	16.1936	11.447	139.6292	0
104.4922	45.915	0.2819	0.3804	3.0217	18.4132	7.241	61.2562	0
40.5156	35.0889	3.4315	15.5159	119.7324	61.1978	-0.1368	-0.1194	1
108.2109	44.7491	0.2944	0.5524	4.6254	25.9914	6.1635	39.3926	0
122.1016	61.5649	0.2243	-0.9593	207.3027	23.4948	-2.449	18.6328	0
120.4453	39.7887	0.4273	0.9432	2.6062	18.3682	8.4379	78.7645	0
107.5625	44.1283	0.4482	0.6512	2.7843	16.7645	8.2021	81.1294	0
101.6953	49.1993	0.3846	-0.071	37.893	68.793	1.7309	1.6533	0
114.7734	46.043	0.045	0.1075	169.8612	78.0011	-1.4001	0.5778	0
25.8828	29.5494	5.8533	36.8415	96.7082	59.2554	0.7667	0.504	1
74.6328	44.2411	0.9969	1.8396	32.3077	62.6674	1.9036	2.3785	1
106.4922	48.4471	0.1013	0.1317	2.4783	17.6086	10.8092	131.6892	0
120.8672	39.1293	0.0687	1.0059	2.0903	13.2556	10.7604	152.7822	0
136.5938	44.4915	-0.0083	0.278	1.5727	12.5347	12.8553	210.0858	0
21.0234	29.3059	6.035	39.7521	87.5184	58.7145	1.1876	0.8796	1
124.4453	50.1705	-0.1445	-0.304	13.551	44.5422	3.3664	10.438	0
55.9375	38.1389	3.4856	13.3688	58.6513	71.2762	1.152	0.2912	1
120.9062	47.5849	0.2342	-0.1774	4.6279	22.4697	6.0578	42.1337	0
107.0703	51.6952	0.1419	-0.4007	1.8328	17.5597	10.5301	117.1318	0
94.2266	45.123	0.6327	0.8024	6.3587	30.6296	5.1861	27.4518	0
107.9766	52.6503	0.4231	-0.2262	2.2023	13.3824	9.8145	132.9805	0
116.5547	49.768	0.2049	-0.358	2.5686	14.125	8.8829	112.1956	0
144.5547	59.0872	-0.2746	-0.564	2.3085	15.5307	10.5618	132.5274	0
110.7891	40.2682	0.3943	0.9829	2.5853	21.2127	8.9823	83.8232	0
112.4688	39.7547	0.3653	1.5062	2.9866	21.1785	7.7659	63.489	1
136.7188	49.6477	-0.1417	-0.3341	1.4933	15.5803	12.3848	169.111	0
99.5859	46.2898	0.611	0.7623	11.2483	42.5791	3.8549	13.8373	0
111.0938	53.6035	0.1898	-0.5103	6.638	31.1866	5.2504	28.5198	0
128.9766	58.0273	-0.2311	-0.4897	3.7651	21.958	6.6464	48.3555	0
98	42.0481	0.692	1.0236	2.2918	18.2622	10.021	110.12	0
111.7578	52.0432	0.324	-0.006	1.5075	15.9485	11.9284	151.3272	0
108.625	43.1768	0.2969	0.921	4.4849	27.3127	6.7342	46.4022	0
116.3672	46.3475	-0.0587	0.0527	2.4833	19.0363	9.1786	93.9301	0
120.4062	42.3402	0.3117	0.3597	1.5744	15.8936	11.4916	143.3838	0
131.1797	46.9587	0.1178	0.0508	2.9013	17.0406	8.4669	87.1409	0
134.875	49.9737	-0.0783	-0.301	2.8043	20.6617	9.5423	100.0103	0
105.3125	51.8292	0.4428	0.1351	1.6263	11.5024	13.151	235.3204	0
110.2266	39.0617	0.2053	1.5901	2.5134	17.1705	8.521	85.4259	1
120.3047	47.7247	-0.035	-0.2487	7.3829	31.2742	4.9824	25.8032	0
84.5312	43.7687	1.1627	2.1355	10.3712	38.4834	3.9727	15.4973	1
127.3438	44.0675	0.1194	0.3195	0.8135	11.004	16.3936	308.4496	0
36.9375	34.8236	4.0577	19.2099	98.2492	75.352	0.6992	-0.9041	1
84.0625	43.4444	0.6946	1.9531	2.7692	16.8342	8.5472	90.4255	0
78.2109	35.4294	0.8858	3.2781	2.1145	15.7526	9.0268	96.4864	0
95.6797	42.0061	0.3114	0.3919	1.5452	16.4355	12.0301	151.3142	0
82.6719	38.3141	1.4798	4.0469	99.4097	91.3547	0.2178	-1.5356	1
127.9922	46.0166	0.013	0.2728	4.76	24.9088	6.2672	42.6034	0
137.9219	57.6828	-0.1303	-0.533	1.7408	11.6297	12.2026	211.1989	0
130.5781	40.9559	0.1785	0.3901	2.8863	19.6445	7.555	61.9695	0
111.0078	49.5255	0.2324	0.0189	2.0418	15.4691	9.844	115.0262	0
150.4141	45.7342	-0.2987	-0.0536	2.0828	13.6382	10.7285	151.8095	0
117.8672	45.2395	0.1141	0.3668	1.8997	12.5438	10.9642	165.836	0
33.3984	39.4856	4.5293	20.6954	58.7099	62.9841	0.7268	-0.9682	0
139.7344	45.4887	0.0916	-0.2666	1.3921	11.1157	13.4448	249.0137	0
98.6016	45.1417	0.5242	0.7808	2.6171	19.7595	9.0795	89.575	0
11.3125	32.8992	5.9654	35.9852	118.6338	67.351	0.0216	-0.5747	1
128.7812	49.0379	0.0938	-0.1885	8.8487	38.5565	4.3854	18.2862	0
99.6797	44.6127	0.2576	0.2895	1.551	13.6783	11.5116	158.6099	0
105.8203	46.4678	0.5636	0.6489	1.2776	13.3237	12.8604	188.7086	0
75.5703	31.9038	1.8824	8.9259	13.4607	44.4587	3.3388	10.0619	1
127.3906	44.7762	0.219	0.3468	2.3696	17.3068	8.9107	91.7379	0
112.75	50.1993	0.173	-0.2183	1.8545	16.4722	11.3942	145.2135	0
122.1797	42.1972	0.5063	0.7108	3.3194	23.8498	7.8876	65.172	0
120.1562	46.3164	0.1812	-0.0462	3.8353	23.1914	6.6035	46.2318	0
137.8906	58.0651	-0.0237	-0.4811	4.1831	26.1796	6.631	44.6409	0
119.5234	46.9151	0.0583	0.3266	2.3612	20.6753	9.5064	93.941	0
98.4453	42.7385	0.8201	1.7163	3.8161	21.5193	8.1414	75.138	0
87.75	36.1231	0.7377	2.7557	3.5092	17.3901	7.0321	65.1681	0
110.4922	41.1088	0.2852	0.7087	4.8428	27.3202	6.3259	41.5152	0
36.125	31.3459	5.2114	32.9805	37.7759	65.1733	1.8642	2.5851	1
143.9375	49.666	-0.0747	-0.3868	1.8278	15.1913	9.7259	109.5425	0
109.7578	50.5131	0.3533	-0.2659	0.9808	11.7174	15.6247	279.8376	0
124.5	52.2969	0.0273	-0.266	10.0092	39.1771	4.0874	16.1243	0
128.9688	53.5915	-0.1195	-0.3287	6.0761	33.4933	5.6837	31.8438	0
123.6562	52.0741	0.1312	-0.1866	3.3846	20.7215	7.2303	58.6104	0
125.2656	43.8669	0.0291	0.3814	2.9365	16.7558	8.0634	80.942	0
123.2266	53.9207	0.271	-0.4088	7.74	36.2199	4.8947	23.3689	0
134.3359	51.1657	0.0916	-0.3039	5.4498	28.1213	5.5819	31.8284	0
141.1016	52.7396	-0.195	-0.0963	1.408	16.2832	12.5668	165.9726	0
111.8203	40.3929	0.7294	1.5886	7.964	35.5568	4.7003	21.8273	0
116.6875	44.7534	0.2507	0.1964	9.7667	40.1411	4.1467	16.121	0
13.9766	32.9406	5.4619	31.0264	175.7843	45.4737	-0.5909	0.8262	1
22.8203	40.3534	4.2766	17.8092	144.9005	45.828	-0.0509	0.9604	1
13.2266	31.7116	5.6237	33.3429	143.1722	63.8962	0.1382	-0.805	1
70.1797	52.8638	1.6348	1.86	139.8411	60.376	-0.8887	0.7775	0
