raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
3.7087	3.0493	2.5541	2.4033	3.3534	3.5439	3.9908	6.2344	3.3707	3.8691	3.4436	1.003	0.0125	0.0044	0.0052	0.9999	-0.013	0.0005	-0.0052	0.0236
3.4372	3.4243	3.4935	2.6851	3.1398	3.0106	3.4689	5.8406	3.4308	3.7424	3.2465	0.996	0.0029	0.0142	-0.0021	0.9833	-0.0029	0.0096	-0.0002	-0.0053
3.5946	3.5293	2.9648	2.5885	3.5496	3.1987	3.9474	6.82	3.1398	3.7087	3.0106	0.9991	-0.0064	-0.0209	0.0067	0.9977	-0.0047	-0.0027	0.0031	0.0009
3.8459	3.5807	3.0057	2.4816	3.8265	4.036	4.7958	6.8638	3.4995	4.0943	3.8177	0.9904	-0.0093	0.0147	0.0019	0.9934	-0.0046	0.0053	0.008	0.0008
3.4078	3.2504	2.9476	2.6707	2.9912	3.3844	4.7875	7.2211	3.2771	3.8265	3.325	1.0045	-0.0082	-0.0001	-0.0088	0.9814	-0.0011	0.0008	-0.0074	0.0103
4.0724	3.9627	2.6042	2.8172	2.8547	3.0819	3.5175	5.2204	4.0877	4.5549	3.0587	1.0115	-0.0055	0.0028	-0.0072	1.0095	0.0056	-0.0055	0.0089	-0.0004
3.9834	2.9349	2.9349	2.5447	2.8244	3.4177	3.627	5.6733	3.1355	3.5293	3.3358	0.9912	0.0123	0.0054	-0.0107	1.006	0.0029	0.0178	-0.0092	-0.0048
3.8544	3.5381	2.5408	2.5649	3.3844	3.4563	3.9318	5.8833	2.9096	3.5381	2.9867	1.0185	0.0169	-0.0005	0.0076	1.0039	0.0203	0.0059	-0.0111	0.009
4.372	3.6082	3.2347	2.5817	3.4078	3.5553	4.538	6.4831	3.2504	3.5946	2.9392	0.997	0.0082	0.0044	-0.0018	1.0028	0.0015	0.0111	0.0028	-0.0075
3.912	3.5807	2.7357	2.6518	2.8976	3.1355	3.6738	5.5607	2.5039	3.4436	3.8691	0.9972	-0.006	-0.002	0.01	0.9975	0.0054	0.0003	-0.0218	0.0093
3.7013	3.2347	2.5369	5.0562	4.057	4.2627	4.9488	7.4889	3.4626	3.9908	3.3638	1.0056	0.0129	0.0104	0.0015	0.989	-0.0003	0.0062	-0.008	-0.0105
3.9259	3.1987	2.5153	2.3979	3.5946	3.5056	4.1698	6.713	3.2387	3.4626	3.2771	0.9978	-0.0096	-0.0085	0.0009	0.9922	0.0089	0.0101	0.009	-0.0042
4.2002	3.7281	2.9606	2.5565	3.5752	4.0792	4.7362	6.5624	2.5953	2.6707	2.3979	1.002	0.0063	0.0024	0.0013	0.9844	0.0059	-0.0032	0.0058	-0.0048
4.5706	4.9053	2.9058	3.0253	4.0431	4.4272	5.193	8.0533	3.4372	4.2932	3.5752	1.0048	-0.0069	-0.002	0.0067	0.9811	-0.0193	0.001	-0.0095	-0.0065
3.627	3.325	2.7688	2.7856	3.7565	4.2166	4.7875	6.9976	2.7819	3.6217	4.6357	1.02	-0.0178	-0.0072	0.0029	1	-0.0118	-0.0203	-0.0037	-0.0172
4.3014	3.5175	3.4308	3.3142	3.0956	3.7842	4.132	5.8999	3.6028	4.1174	3.7705	0.9932	0.0049	0.0003	0.0102	0.9968	-0.0175	0.0031	0.0078	0.0142
3.7353	3.4177	2.4673	5.1648	4.4104	3.3032	3.7635	6.5971	3.2387	3.8544	4.4898	0.9953	0.007	0.0071	0.0099	0.9983	-0.0015	-0.0028	-0.0032	-0.0159
4.0656	3.3429	2.5104	2.4924	3.3429	3.2581	3.5496	5.9965	3.5496	4.2092	3.5115	1.0108	-0.0121	0.0097	-0.0174	0.9991	-0.0255	-0.0043	-0.011	-0.0042
3.9759	3.2229	2.3979	2.4266	2.7788	4.0055	4.4819	7.4354	2.9957	3.7977	3.1864	0.9961	0.0033	-0.0045	0.0182	0.9985	0.0122	-0.0027	-0.0091	-0.0341
3.5234	3.3358	2.7788	2.8467	3.3032	2.9957	3.9474	2.7517	3.3878	3.6402	2.9518	0.998	0.0053	0.022	-0.0016	1.0106	-0.0132	-0.0029	0.0012	0.0058
3.6028	3.3844	2.3979	2.4087	3.054	3.9396	4.4031	6.6859	3.3945	3.8395	3.5891	0.9828	-0.0105	-0.0008	0.0034	0.9909	0.0129	0.0185	-0.0126	-0.0103
4.2399	3.3178	2.6137	2.6933	3.6082	4.0877	4.8122	6.7935	3.1091	3.7013	2.9221	1.001	-0.007	-0.0081	-0.0155	0.9824	0.0049	0.019	0.009	-0.0061
2.8976	3.5381	3.1091	2.4006	3.4563	3.6533	5.3132	4.2781	3.054	3.912	4.7707	1.0072	-0.0093	0.0149	0.006	0.988	-0.0014	0.0068	-0.0164	-0.0082
4.2002	3.6082	2.3988	2.5408	3.2465	3.1001	3.6533	5.5947	3.2308	3.8111	2.6878	0.9961	0.0054	0.0047	0.0154	0.9935	0.0125	-0.0017	-0.0038	-0.0195
4.4188	3.6939	2.8028	2.5997	2.3979	3.1485	4.4819	6.6425	2.8172	3.8816	3.6217	0.9993	-0.0037	0.0055	-0.0269	0.9929	0.0169	-0.0035	-0.0026	-0.0083
3.9259	3.2847	2.438	2.7206	2.644	3.3069	4.3014	7.6324	2.5749	3.3534	4.3241	0.9957	0.0078	-0.022	-0.0043	1.0121	0.0143	-0.0029	0.0047	0.0088
4.036	3.2189	2.7751	2.6412	2.584	2.5257	2.5169	3.833	3.3358	3.9759	2.9349	0.9835	0.0069	0.007	-0.0116	0.9965	0.008	-0.0265	-0.0117	-0.0053
4.057	3.5381	2.4266	2.3979	2.6137	3.1311	3.5293	6.1821	3.2347	3.5293	3.0204	0.9987	-0.0109	0.0072	-0.004	0.9979	0.0128	0.0028	0.0207	-0.0008
3.4012	3.45	2.593	2.3979	3.4563	3.2619	3.8754	6.4378	3.4012	3.8959	4.1092	0.9834	0.0103	-0.0002	-0.0172	1.006	0.0068	0.0018	-0.0151	-0.002
3.5381	3.3069	2.4033	3.9259	3.1697	3.1987	3.5891	5.6904	3.2149	3.6814	3.1001	0.9922	0.0091	0.0046	-0.0032	0.9964	-0.0097	-0.0159	0.0036	-0.0198
3.3945	3.2734	2.584	2.832	3.2581	4.0271	4.6597	6.2086	2.5424	4.6269	2.7421	0.9864	0.0042	-0.0061	-0.0252	0.9862	-0.012	-0.0133	-0.0037	-0.0007
4.3162	3.7565	2.702	2.406	2.4493	3.1864	3.5115	6.0845	3.0956	3.9759	2.8507	1.0086	-0.0021	0.0097	0.0072	0.9941	0.0024	-0.0007	0.0015	0.0029
4.1558	3.8816	2.438	5.5797	4.132	3.661	4.2697	6.0684	3.0397	3.6082	2.7619	1.0053	0.0145	-0.0005	-0.0082	1.0034	0.0018	-0.0131	0.0171	-0.0024
4.4509	3.716	2.7233	2.3988	3.3358	3.035	3.7424	6.2005	2.5447	3.091	4.1698	0.9914	0.0004	-0.0036	0.0168	1.0091	0.0082	-0.0039	0.0149	0.0008
4.5788	3.9908	2.3979	2.3979	3.1697	3.1398	3.7565	5.5013	3.8754	4.4509	3.791	1.005	-0.0061	0.0196	0.0107	0.9809	0.0161	-0.0107	-0.0213	0.0001
3.9396	3.4626	3.4243	2.5297	3.3604	2.9957	3.6028	6.0497	2.5997	3.3707	3.6889	1.0074	-0.0174	-0.0009	-0.0058	0.9882	0.0115	0.0006	0.0118	-0.0042
3.9982	3.5807	3.1398	2.8136	3.3178	4.5706	5.1648	7.5694	3.1987	3.7495	3.3878	0.9921	0.0034	0.0201	0.0126	0.9962	0.0009	0.0003	-0.0036	0.0018
4.0271	3.3604	2.5313	2.4832	3.1987	3.9982	4.7791	6.3578	3.5381	3.7842	3.1864	1.0141	-0.0148	-0.0008	0.0084	1.0023	0.0039	-0.0094	0.0226	-0.0115
4.1698	3.6082	2.6624	2.5424	3.0493	3.4177	4.5549	7.1944	3.2958	3.8265	3.2229	0.9933	-0.0093	-0.0078	-0.005	1.0216	0.0201	0.0114	-0.011	0.0127
4.8598	3.8959	2.3979	2.7887	3.4563	4.1851	5.0689	7.2123	3.1135	3.8459	2.7556	1.0194	-0.0074	0.0108	-0.0052	1.0043	-0.0009	0.015	0.0005	-0.0069
3.0773	3.7087	2.5526	2.7924	3.0253	4.332	4.5706	6.8373	2.4432	3.4563	4.5065	1.0137	0.0036	0.0077	0.0243	0.9872	0.0119	0.0037	0.0022	0.0025
4.4509	4.1255	2.8467	5.1761	3.3707	3.6889	4.6357	7.5337	2.4664	3.7013	3.904	0.9846	-0.0085	0.0037	-0.0066	0.9945	-0.0039	0.0092	-0.0167	-0.0055
4.2092	3.4812	2.494	2.5297	2.8702	3.6082	4.0656	5.7777	3.4436	4.14	3.4144	1.0109	0.009	0.0087	-0.0104	0.9885	-0.0015	0.0096	0.0008	-0.0023
3.2734	3.45	2.7421	2.6283	3.4874	3.1001	4.3795	7.3727	2.5241	3.3178	4.6681	0.9875	0.0042	0.0098	0.0087	0.9928	-0.0089	0.0044	-0.003	-0.0006
4.2092	3.6738	2.714	2.6546	3.3178	2.9307	3.791	6.4907	2.9867	3.6082	3.2771	0.9933	-0.0111	0.0118	0.0008	1.007	0.0179	0.018	0.0094	0.0127
4.2002	3.7842	2.3979	2.8702	3.0253	3.6687	4.587	7.3908	2.7453	3.7842	4.7536	1.0185	-0.0031	0.0144	-0.0072	1.0073	0.0022	0.0137	-0.0172	0.0007
4.5951	4.2312	2.7054	2.3979	3.054	3.1905	3.6402	5.7961	2.5169	3.3707	4.387	1.0191	-0.007	-0.0061	0.0074	0.9933	-0.0095	-0.0015	0.0329	0.0042
4.05	3.5752	2.8028	2.4807	2.3979	4.2542	5.2257	7.1405	3.8607	4.6191	3.904	1.0291	-0.0067	-0.0008	0.0129	0.9885	0.0006	0.002	-0.0069	-0.0027
4.1255	3.1398	2.9518	2.4673	2.702	3.6939	4.4344	6.5624	3.4812	4.459	3.8959	0.99	-0.016	-0.0074	0.0142	1.0077	-0.0047	0.0083	-0.0101	0.0133
3.6217	3.0397	2.5541	2.6462	2.7651	4.3631	4.9345	7.2923	3.4078	3.8265	2.9392	1.0118	-0.0005	0.0143	0.0222	0.9987	-0.005	-0.0038	0.0166	-0.0094
4.538	3.7773	2.4354	2.3988	3.1135	4.4344	4.8598	6.1654	3.0865	3.7353	2.7788	1.0025	-0.0081	0.0112	-0.0065	1.0152	0.0125	0.0179	-0.0054	0.0021
3.1697	3.1091	3.1739	2.8507	3.1311	2.7357	3.2619	6.3936	3.2308	3.9551	3.0301	0.9862	-0.0054	-0.007	-0.0168	0.9982	0.0012	0.0164	0.0111	0.0104
4.2471	3.4177	2.8285	2.3979	3.3358	3.2189	3.6533	5.7777	3.5115	4.332	3.3358	0.9855	0.0001	0.0086	0.0226	0.981	0.0117	-0.0069	0.0063	-0.0139
4.1927	3.4308	2.914	2.5541	2.4791	3.5553	4.1698	7.0605	2.9735	4.036	4.4272	1.0146	-0.0074	0.0025	0.0091	0.991	-0.0063	-0.0042	-0.0079	0.0027
4.7707	3.635	3.0397	2.8662	2.8736	3.9551	4.8675	6.8373	3.5639	4.1092	3.0397	0.9848	0.0033	0.0038	-0.0022	1.003	0.0018	0.0037	0.0017	-0.0119
3.6814	3.5234	3.1001	4.4659	3.7281	4.5304	5.1591	7.5159	3.4177	3.7087	3.3069	0.9947	-0.0143	-0.0044	-0.0004	0.9909	0.002	-0.0031	0.0084	-0.002
4.2781	3.3069	2.7081	2.3988	2.4907	3.325	3.8395	5.6384	3.1355	3.635	2.8391	0.9898	0.0015	0.0082	-0.0011	1.0017	-0.0056	0.0076	0.0026	0.0027
4.0431	3.4144	2.832	2.6283	3.1091	2.9434	3.4078	6.1821	3.9982	4.9345	3.9908	1.0013	-0.0115	0.0044	0.0029	0.9853	0.0007	-0.0021	-0.012	-0.0067
4.587	4.5465	2.6993	2.3988	2.8208	3.661	3.912	6.8732	3.716	4.332	3.6082	0.9957	0.0096	-0.0132	0.0075	0.9959	0.0084	-0.0125	0.0028	0.0054
3.8754	3.4144	3.2229	2.702	3.3945	4.02	4.9972	7.7129	3.2847	3.9834	4.4188	1.0038	0.011	0.0085	-0.0063	0.9936	-0.0021	0.0054	-0.0021	0.0055
3.8754	3.4812	2.5353	2.3979	3.2771	3.7565	4.5304	7.069	2.6019	3.4308	3.9982	0.9896	0.0121	-0.0062	0.0053	1.0084	0.0265	-0.0182	-0.017	0.0147
4.2627	3.716	2.4757	2.3979	3.661	4.1092	4.5218	6.3063	2.8622	3.3604	3.0155	1.0037	-0.0058	-0.0002	-0.0085	1.0053	0.0017	-0.0069	-0.0006	0.0035
3.4308	3.2504	2.4015	2.4248	3.3286	3.2734	3.5381	5.6058	3.5695	4.1558	3.6533	1.01	0.0217	-0.0065	0.003	1.0038	0.0108	-0.0004	0.0056	-0.0113
4.14	3.6082	3.2958	2.4114	3.8265	2.9307	3.716	6.5889	3.2465	3.6402	3.4626	0.9913	0.0023	-0.0105	0.0016	0.9839	-0.0088	0.0127	0.0029	-0.0156
4.3095	3.3945	2.81	2.4354	3.0301	3.6481	3.912	5.8406	2.5665	3.45	4.2781	1.0015	0.0011	-0.0142	-0.0231	0.9962	0.0005	0.0004	-0.0064	-0.0115
4.0724	3.3429	2.8208	2.3988	3.157	3.0681	3.4935	5.9108	3.4436	3.9627	3.6814	0.9932	0.0124	-0.0123	-0.0221	0.991	0.0007	-0.007	0.004	0.023
4.2239	3.2387	2.7688	2.4204	2.5626	3.5553	4.132	5.9269	2.4924	3.5496	4.4344	1.007	-0.0091	-0.0136	-0.0032	1.0003	-0.0181	-0.0054	0.0053	0.0032
4.285	3.2696	2.7265	2.5369	2.3979	3.5175	4.0055	5.2095	3.4243	3.7353	3.4372	1.001	-0.0035	-0.0075	-0.0078	0.9991	-0.0236	0.0149	0.0094	-0.0088
4.2781	3.5496	2.5541	2.3988	3.0956	4.4344	5.0434	6.6067	3.2619	3.8265	2.7619	0.9822	-0.0099	0.0013	0.0156	0.9896	-0.0118	0.0037	-0.0055	-0.0042
3.6738	3.8898	2.6333	2.415	2.6546	2.7587	3.6889	6.8287	3.8607	4.3399	3.3844	1.0007	-0.0122	0.0052	0.0047	0.986	0.0103	-0.0018	0.0024	-0.0079
5.0039	4.0943	2.3979	2.5329	3.0634	3.3464	3.9908	5.7104	3.3142	4.05	4.852	0.9871	0.0147	0.0012	0.0022	0.9909	0.0067	-0.0084	0.0034	-0.009
5.2095	5.1591	2.8662	2.3979	2.6042	3.1905	3.6028	6.2166	2.4141	6.5709	4.4659	0.9954	0.0099	0.0193	-0.0041	1.0063	-0.0073	0.0034	0.024	0.0019
3.4563	3.4012	2.8356	2.3979	2.4749	3.627	4.132	5.8749	3.2068	3.8177	3.3069	0.9762	-0.0038	0.0059	-0.0112	1.0089	-0.0022	0	0.0184	0.0092
4.4031	3.7013	2.3979	2.5447	3.0865	4.1479	5.0814	7.0783	3.5695	4.02	3.325	0.9965	0.0151	-0.0076	-0.0054	1.0076	0.0016	-0.0042	0.0174	0.0068
4.387	3.7705	2.679	2.5447	2.8467	3.0819	3.1822	5.9108	4.036	4.5465	3.833	0.9981	0.004	-0.0084	-0.0107	0.9912	0.0209	-0.0038	-0.0091	0.0004
3.3776	3.7495	3.0155	2.5863	3.2149	3.2027	3.3707	6.2166	3.3032	3.5115	3.035	1.0123	-0.0061	-0.0032	0.0139	1.0055	-0.0252	0.0142	0.0107	-0.0165
4.2239	3.7773	2.9689	2.6679	3.1905	2.8356	3.6481	6.1903	3.3286	3.8265	3.1001	1.0175	-0.0096	0.0013	0.0037	1.003	-0.0152	0.0255	-0.0016	-0.0079
4.4659	3.5293	2.9392	2.3988	3.3429	3.2847	4.2932	7.1405	3.2308	3.7705	2.8285	0.9819	0.0119	0.0102	0.0086	0.9931	-0.0078	-0.0002	0.0172	0.0217
4.4427	3.5293	2.3979	2.4924	3.2504	4.3631	4.9558	7.7398	2.7688	3.7635	4.9972	1.008	0.0125	0.0016	-0.0012	0.9951	0.0108	-0.0036	0.0127	0.0041
3.7977	3.3945	2.3979	2.8285	3.325	3.2847	3.7209	5.717	3.5695	4.538	3.6889	1.004	0.0188	-0.018	0.0078	0.9894	-0.0139	0.0105	-0.001	-0.0005
4.5218	3.7773	2.4266	2.5772	3.1311	3.9396	4.6357	6.6425	3.6217	4.4898	3.8898	0.9856	0.0038	-0.0127	0.009	1.0137	-0.0043	0.0026	-0.0061	-0.0191
4.1775	3.6217	2.5997	2.5329	3.3429	3.3878	3.7495	5.4072	3.5752	4.3477	4.3399	1.0118	0.0009	-0.0043	0.0134	0.994	0.0133	0.0145	-0.0031	0.0067
4.6357	4.285	2.4033	2.832	2.4866	2.7924	3.8544	6.2344	2.4791	3.3707	4.2166	1.0033	0.0038	-0.0074	-0.0139	1.0176	0.0133	0.0028	-0.0032	0.0094
5.0814	5.0938	2.9821	2.3988	3.4626	4.3554	4.9558	7.8559	4.6112	4.8203	3.5695	0.9955	-0.0148	-0.0107	-0.0101	0.9939	0.0021	-0.014	0.0037	-0.0075
4.6357	4.332	2.5209	2.7856	2.5257	4.332	4.9345	7.5427	2.6651	3.4308	4.2166	1.0044	0.0142	0.0135	0.0001	1.0112	0.0162	-0.0161	0.0004	-0.0046
4.162	3.5639	2.9221	2.5665	3.627	3.3534	3.8044	5.649	2.6333	3.3638	4.5623	0.9785	-0.0129	-0.0002	0.011	1.0065	0.0047	0.004	-0.0117	0.0114
4.8122	4.2166	3.0773	2.6115	3.4012	3.9982	4.459	6.2519	2.6762	3.5234	5.1358	1.0085	0.0051	-0.0255	0.0012	1.0015	-0.0085	-0.0095	-0.0022	0.0198
3.9684	3.8459	2.7453	2.6093	2.9349	3.5946	4.7185	7.2834	3.3178	3.6939	3.2504	0.9954	0.0086	0.0032	0.0024	1.0029	0.0093	-0.0169	0	0.0136
3.5946	3.1822	3.0301	2.772	2.7486	2.8937	3.3142	5.9965	3.2696	4.02	3.2387	1.0132	-0.0015	-0.0014	-0.0142	1.0095	0.0238	-0.0008	-0.0098	-0.0078
4.9972	5.2257	3.1864	2.3979	2.8507	3.8754	4.2312	5.5452	4.2932	4.5788	3.2771	1.009	-0.0045	-0.0277	0.0149	1.0067	-0.0023	-0.0152	-0.0042	-0.0115
4.0656	3.5946	2.5392	2.8028	3.3429	4.6112	5.553	6.8287	2.7651	4.1255	4.8598	1.0079	0.0105	0.0263	-0.0001	0.9894	0.0065	0.0139	-0.0146	0.0061
4.162	3.3707	2.7357	2.494	3.6814	4.7362	5.8749	7.9456	3.1822	3.3069	2.5185	1.0098	-0.0082	0.0063	0.0066	0.9864	0.0249	-0.0174	-0.0073	0.0034
4.4659	4.1255	2.4275	2.5953	3.3069	4.1558	4.6191	6.713	3.3534	3.627	3.035	0.9842	0.0011	-0.0175	0.0154	0.9925	-0.0077	-0.0061	-0.0078	0.0109
3.0253	3.5439	2.5023	2.9014	2.9957	3.2189	4.1026	6.3491	3.3032	4.0724	3.0057	1.0026	-0.0054	0.0086	0.0142	1.0068	0.0015	-0.0223	0.0119	-0.0047
4.4819	3.904	2.7788	2.3988	3.1311	3.2847	4.0724	4.8903	3.3429	3.8544	2.7887	1.006	-0.0124	0.0081	-0.0022	1.0006	-0.0078	-0.0106	-0.007	0.0063
4.2542	3.6814	3.0204	2.3979	2.3979	3.627	4.1092	6.4552	3.8607	4.4987	3.9982	0.9766	0.0014	0.0142	-0.0021	0.9925	-0.0051	-0.0058	0.0038	0.0152
3.5496	3.7705	2.4275	2.4467	2.5055	3.9474	4.8828	6.5624	3.2847	3.9908	4.6597	1.0065	-0.018	-0.0004	0.0032	0.9972	0.0054	0.0018	-0.0032	0.0065
4.162	3.0204	2.494	2.3988	3.4935	2.7751	3.3878	6.0684	3.0155	3.5234	2.621	0.9901	0.0081	0.0146	-0.0158	1.0137	-0.0055	0.0061	-0.0157	0.0142
4.7274	3.6889	2.5863	2.6707	2.9014	4.0943	4.5065	7.2385	2.4621	3.3707	4.4987	1.0001	0.0231	0.0036	-0.0016	0.999	-0.0051	0.0086	-0.0042	0.0034
3.2884	3.5234	2.772	2.702	3.1905	2.832	4.132	6.3226	2.4204	2.9957	4.0271	0.9932	0.0106	-0.0146	0.0022	0.9787	0.0054	-0.0076	-0.001	0.0225
4.5465	3.918	2.8208	2.3988	3.3178	3.3878	3.8607	5.5452	3.1655	3.8177	4.4819	0.9991	-0.0041	0.0112	-0.0031	0.9923	0.0004	-0.0045	-0.0002	-0.0081
4.2002	3.8754	2.494	2.5281	3.1311	3.2847	3.8816	6.2785	3.6889	4.372	3.9684	1.0104	0.0064	0.0056	0.0104	1.014	-0.0216	-0.0043	0.0107	-0.0011
4.0792	3.6687	2.5281	2.4354	2.7556	3.3534	4.0724	7.069	3.635	3.9259	3.4626	1.0238	-0.016	0.0065	0.0012	1.0162	-0.0053	0.0009	0.0227	0.0143
2.4973	3.1046	2.621	2.4689	3.2847	3.5639	4.5218	6.9177	3.3707	3.8959	3.0397	0.9922	0.0185	-0.0025	-0.0024	1.0023	-0.0087	-0.0106	0.0066	0.0198
5.0039	4.0724	2.7751	2.3979	3.7209	3.0681	3.791	4.5788	3.1224	3.6814	3.1864	0.9972	-0.0048	-0.0017	-0.0037	0.9926	0.0126	-0.0082	-0.0071	-0.0071
4.0656	3.5234	2.7887	2.7751	3.0253	3.3429	3.9982	6.5793	2.5408	3.3707	4.05	0.9893	0.0082	0.0034	-0.0112	0.9989	0.0105	-0.0132	-0.0046	0.0099
3.0007	3.2696	2.7331	2.4186	3.4372	3.157	3.7977	5.7004	3.5891	4.1174	3.4874	0.9991	0.0028	-0.0048	0.0061	0.9967	0.0152	0.0032	0.0196	-0.012
4.5218	4.2781	2.6362	2.4051	3.1612	2.5329	3.6939	3.635	2.5169	3.325	4.5465	1.008	0.0007	-0.0072	-0.0048	1.0156	-0.0128	-0.0038	0.0024	0
3.091	3.3032	2.6967	2.6283	2.5088	2.7619	3.5115	6.8469	4.1851	4.6923	3.5946	1.0051	0.0032	0.0124	-0.0091	1.0091	-0.0082	-0.0057	0.0338	-0.001
3.6402	3.3178	2.4536	2.3988	3.3032	3.3707	3.6402	5.4424	3.9551	4.8203	4.4272	1.0062	0.0003	-0.0088	0.0105	1.0008	-0.004	-0.0158	-0.0144	-0.0014
4.5788	3.4177	2.6518	2.4006	2.4301	4.2399	5.1417	6.9976	3.325	3.8177	3.1822	1.0013	-0.0077	-0.0121	-0.0005	1.0081	0.0013	-0.0053	-0.0031	0.0077
4.6191	3.7495	2.679	2.3979	2.9821	3.3032	3.833	5.7526	3.5293	4.285	3.7209	1.0027	-0.0043	-0.0004	0.0004	1.0123	-0.0084	-0.0136	0.0012	-0.0025
3.0253	2.4493	2.8244	2.6575	3.091	3.5807	4.2627	6.8112	3.7424	4.4509	3.918	0.9761	-0.0138	0.0173	-0.0053	1.0001	-0.0051	0.0148	-0.0046	0.0063
4.7185	3.7773	2.7819	2.4613	3.2884	4.8122	5.8319	8.0353	3.1179	3.7209	3.1612	0.9881	-0.0063	0.0004	-0.0074	0.9857	0.0016	-0.0118	-0.0007	0.0032
3.7705	3.3286	2.7619	2.3979	3.1398	2.8136	3.912	5.7777	2.7453	3.6533	4.3554	0.9935	-0.0186	-0.0103	-0.0062	1.0064	-0.0028	0.0066	0.0067	0.0062
4.1851	3.918	3.2189	2.3997	3.4563	4.372	4.9416	7.2478	3.5175	3.8044	2.914	1.0054	-0.0082	-0.0025	0.0117	0.993	0.0104	0.0233	-0.0119	-0.0001
4.6112	3.8544	2.5408	2.4195	2.702	2.9349	3.4874	6.271	3.0865	3.3429	3.1822	1.0058	0.0171	-0.0028	0.0087	0.9874	0.0024	-0.0226	0.0014	-0.0052
4.4344	3.5946	2.8028	2.4292	3.2068	3.0445	3.7281	6.8824	3.3604	3.7705	3.2387	0.9861	0.0107	-0.0068	0.0089	0.999	-0.0029	0.0105	0.0122	-0.0115
4.0271	4.0656	2.5975	2.4579	3.091	3.7565	4.6597	6.3315	2.5463	3.7705	4.6923	1.0122	-0.0255	0.0043	-0.011	1.0007	-0.0052	0.0096	0.0065	0.0063
5.0938	4.8598	2.5565	2.3979	3.4812	3.1655	3.4243	6.1377	3.0253	3.5639	3.1864	0.9891	-0.0009	0.0169	-0.0139	0.9986	0.0128	0.0067	-0.0115	-0.0149
3.3945	3.2347	2.6362	2.8391	2.6651	3.3844	3.8395	6.1821	3.3464	3.8754	2.8854	1.0111	0.0086	0.017	-0.014	0.996	-0.0057	0.0114	-0.0093	-0.0073
3.918	3.5175	2.8937	2.3979	3.2771	2.8582	3.7209	7.0067	3.1612	3.6939	3.0445	0.9968	0.0029	-0.0014	0.0076	0.9895	-0.0089	0.004	-0.0011	0.0009
3.7281	3.2734	2.3979	2.5055	2.3988	3.4436	4.05	6.9893	3.4935	4.2627	3.4563	0.9912	0.0102	-0.0161	-0.0004	1.0073	0.0082	-0.0125	-0.0113	0.0171
3.2189	3.4372	2.7233	2.6064	3.1179	4.0271	4.7791	7.847	2.5055	2.7357	2.7619	0.9908	-0.0199	0.0031	0.0077	1.0026	-0.0007	0.0064	-0.0154	-0.0044
4.4739	3.4372	3.1905	2.5526	3.6481	3.6217	3.9908	5.3706	3.0956	3.5056	3.1001	0.9997	-0.003	-0.0069	0.0055	0.9842	-0.0098	-0.0088	0.0113	0.01
4.2239	3.5115	2.7265	2.9821	3.6687	3.4144	4.0055	6.4907	3.0007	3.4874	3.1987	1.0225	-0.0105	0.0055	0.0073	1.0079	-0.0039	0.0178	-0.0113	0.0114
4.1026	3.5381	2.6518	2.415	3.1046	3.3069	4.0128	7.2563	3.1655	3.8265	3.1311	1.0036	0.0102	-0.0043	0.0042	1.0067	-0.0103	0.0037	-0.0152	-0.0009
4.8903	4.3631	2.4621	2.4275	2.7517	3.3358	3.833	5.9713	2.9912	3.3638	2.9912	1.0072	0.015	-0.0085	0.0086	1.0112	-0.0024	-0.0043	-0.012	-0.0015
4.1775	3.2847	2.3979	2.3979	2.9058	3.6939	4.7958	7.2563	2.6906	3.1179	4.459	0.9844	-0.0123	-0.0035	-0.0115	1.0053	0.0098	-0.0016	-0.0095	-0.0028
4.5304	3.627	2.3979	2.499	3.2189	2.7421	3.4751	6.2086	3.2619	3.904	2.8208	0.9937	-0.0001	0.0034	0.0109	0.9916	0.0213	0.0077	0.0098	-0.0025
4.036	2.9606	2.3979	2.7556	3.3707	3.5234	3.912	5.7621	3.1001	3.661	2.6596	1.0183	-0.0005	0.018	-0.0036	0.9892	0.0018	-0.0062	-0.0017	-0.0046
4.332	4.4031	2.714	2.5209	3.4372	3.9759	4.7707	7.5606	3.8754	4.5465	3.6217	0.9897	0.0199	0.0036	0.0071	0.9888	-0.0269	0.0082	-0.0045	-0.0076
4.1174	3.5496	3.3604	2.9867	3.5752	3.5293	4.057	7.0246	2.5863	3.3638	4.2002	1.0023	-0.0055	0.0036	0.0036	0.9872	0.0001	-0.0021	0.0053	-0.0059
4.2627	3.4874	2.6518	2.7081	2.4519	3.1224	3.4935	5.4424	3.2619	3.7013	3.1697	0.9975	0.008	0.0012	0.0044	1.0036	0.003	0.0096	0.0012	-0.0153
4.6597	3.9759	2.3979	2.4791	3.2696	2.9476	3.8691	6.3767	3.2884	3.7977	3.4372	0.9889	0.0061	0.0019	-0.0167	1.0015	-0.0198	-0.0022	0.0047	0.0084
3.9684	3.6082	2.3988	2.4186	3.0681	3.5891	3.7842	5.8579	3.1739	3.5891	3.0956	1.0038	-0.0041	0.0133	0.0041	0.9974	0.0124	0.0117	0.0045	-0.0085
4.5706	4.1558	2.3979	2.6651	3.4078	4.0128	4.9416	6.9177	3.7495	4.2399	3.3178	1.0059	0.0012	-0.0037	-0.0002	1.0047	-0.0038	0.0037	-0.025	0.0063
