raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
73	112	108	244	10.3	25.3	110	6.38	71	483	189	0.9976	0.0122	-0.0012	0.9943	-0.0282	0.0052	0.0072	-0.0137	0.0079
269	414	179	328	1.64	95.6	615	17.3	56.7	349	533	1.0055	-0.0059	-0.0268	1.0102	-0.0125	0.0181	0.0028	-0.0157	-0.0059
257	396	235	385	2.71	105	594	39.6	45.7	248	81.3	0.9959	0.0102	0.0035	1.0063	0.0122	0.0117	-0.0132	-0.0174	-0.0055
259	372	118	193	1.26	26.7	184	1	239	1512	422	0.9982	-0.0016	0.0027	0.9963	-0.0172	0.0018	0.0125	0.0224	0.0017
150	241	142	259	9.31	43.7	259	12.6	64.4	403	259	1.0061	-0.0116	-0.0139	0.9978	0.0088	0.0036	0.0022	0.0127	0.0057
193	349	250	437	1.64	137	914	12.3	445	2329	2148	1.0104	-0.0082	-0.0019	1.008	0.0128	0.0046	-0.0132	-0.0038	-0.0106
221	385	764	1310	9.31	47.8	229	17.8	16	61.5	1568	0.9939	-0.0046	-0.0058	0.9881	0.0004	-0.0126	0.007	0.0098	-0.0147
375	610	562	914	13.7	69.8	426	10.3	138	698	302	0.9934	-0.0027	0.0076	1.0138	-0.0068	-0.0166	0.0033	-0.008	-0.0032
67.9	97.3	615	1230	17.9	10.2	84.3	50.5	160	882	219	0.9908	-0.0151	-0.0047	0.9942	-0.003	0.0151	0.0123	0.0036	0.0016
286	449	337	632	15.1	24.4	175	3.68	41	262	215	0.9871	0.0013	-0.0145	0.9991	0.0046	-0.013	-0.0099	0.0073	0.0043
294	519	379	737	10.3	30	175	6.15	92.2	632	269	0.9849	-0.0107	0.0042	0.9935	0.013	-0.012	-0.0134	0.0085	-0.0059
102	181	898	1568	22.1	37.5	246	10	57.8	334	1252	1.0062	-0.0043	0.0094	1.0051	-0.0108	-0.0109	0.0009	-0.003	0.0115
155	184	308	500	18.4	51.9	368	8.2	179	1046	176	0.9964	0.0084	0.0021	0.9779	-0.0067	0.0251	0.0106	0.0017	-0.0126
184	302	209	325	11.2	11	91.4	3.75	99.1	644	414	0.9907	0.0225	-0.0087	1.0208	0.0189	0.0014	0.0007	0.0057	-0.0125
300	514	343	610	7.04	34	142	6.49	32.5	172	66.1	1.01	-0.0074	0.0068	1.0042	0.008	-0.0206	0.0116	-0.0192	0.0077
858	1358	244	437	19.1	34	127	7.04	48.3	300	69.2	1.0111	-0.0077	0.005	0.9923	0.0027	0.0015	0.0105	0.0104	-0.0047
284	528	223	379	8.13	52.8	233	11.7	947	4656	1731	1.0085	0.003	-0.0038	1.0119	0.0027	-0.0001	0.0005	0.0094	0.0069
262	355	813	1370	67.3	18.6	107	6.85	14.1	60.4	626	1.0059	0.0041	0.0053	1.0143	-0.013	0.0003	-0.0079	-0.014	-0.0113
349	496	241	337	7.84	62.1	334	9.56	52.8	322	70.4	0.9834	0.006	0.0085	0.9985	0.0113	0.0068	-0.0023	0.0203	-0.0047
68.5	105	205	365	6.61	19.1	81.3	13.3	79.9	414	157	0.9929	0.0099	0.0148	1.0024	0.0021	-0.0086	0.0056	-0.0017	-0.0197
227	410	217	414	2.09	48.7	355	5.14	46.1	281	743	0.9985	-0.0141	-0.0057	1.0056	0.0113	0.0094	-0.0021	0.0138	-0.0037
29.7	51.4	211	407	2.97	95.6	573	10.8	127	638	461	0.9937	0.003	-0.0146	1.0015	0.0088	0.0141	0.0148	-0.0028	-0.0084
207	313	239	389	15.8	15.7	51.9	5.42	44.9	316	165	0.996	-0.002	-0.0054	1.0172	-0.0073	0.0025	0.0053	-0.0089	-0.004
115	170	292	557	4	32.8	235	4.45	64.9	389	193	0.9816	0.0064	-0.0013	0.9994	-0.0016	-0.0071	0.0022	0.0049	-0.0137
186	300	68.5	262	13.2	23.1	163	4.26	49.1	337	181	1.0017	0.0073	-0.019	0.9949	0.026	0.0084	0.0192	-0.0098	-0.026
155	274	213	396	9.47	52.3	248	12.1	106	770	179	1.0198	0.0033	0.0151	0.9958	-0.0166	-0.0026	0.0096	-0.0005	-0.012
181	297	150	271	1	67.3	392	10.7	47	250	882	0.9974	-0.0026	0.0158	0.9808	0.0006	-0.0024	0.0076	0.0013	0.0103
770	1197	264	392	4.83	21.3	150	15.3	81.3	433	179	0.9964	-0.0024	-0.0098	1.0083	0.0175	0.0005	-0.0232	-0.0033	-0.0037
110	186	33.7	59.9	37.9	106	667	13.8	123	667	271	1.0041	0.0077	-0.002	1.0048	-0.0097	-0.0063	-0.0013	-0.0077	-0.0037
578	1009	248	523	3.92	56.7	313	23.9	55.7	313	44.9	0.9914	-0.0153	-0.005	1.0068	-0.0157	0.0026	0.0092	-0.0083	0.0108
248	422	158	267	11.2	49.1	264	5.52	12.4	69.8	231	0.99	0.0056	-0.0069	1.0109	-0.004	-0.0062	0.0057	0.0005	-0.0064
239	375	183	302	5.57	40.7	233	4.37	250	1407	505	0.9946	-0.0137	-0.0063	0.9878	-0.0071	-0.0055	-0.0034	0.0139	-0.001
178	294	528	973	16.5	21.9	83.5	1.08	51.4	322	340	1.006	0.0045	-0.0081	1.006	0.0078	-0.0013	-0.0118	-0.009	0.0028
167	289	308	538	3.05	29.7	164	3.4	820	4217	914	1.0116	-0.0243	0.0121	1.0002	0.0001	0.0005	-0.0137	-0.0158	-0.0019
578	914	1382	2247	53.8	54.2	305	10.7	41.8	244	102	0.9891	0.0099	0.0043	0.9939	0.0045	0.0054	0.0177	-0.0294	0.0021
237	334	308	514	1	118	835	21.1	235	1358	632	1.0123	0.0061	0.0014	1.0159	0.005	-0.0064	0.023	-0.0048	0.0005
340	483	176	311	2.53	73	496	13.1	173	1027	362	1.0132	-0.0134	0.0205	1.0242	-0.011	-0.0068	0.0079	0.0083	0.014
300	519	93.1	165	11.8	45.7	281	18.9	86.6	621	349	0.9978	-0.0056	0.0128	0.9916	0.0029	-0.002	-0.0047	-0.0051	-0.0041
615	931	95.6	163	3.75	59.4	281	7.57	22.7	137	122	1.0013	0.0019	0.0033	0.9945	0.0041	-0.0012	-0.0065	0.0046	-0.0007
874	1370	407	655	12.5	50.5	379	2.48	98.2	557	215	0.9746	-0.0119	0.0083	1.022	-0.0004	0.0169	0.0047	-0.0087	0.0043
209	322	95.6	188	4.37	81.3	588	16.1	73	426	289	0.9959	-0.0086	-0.0151	0.9993	0.0049	0.0019	0.0017	0.0007	-0.0057
67.3	113	269	1165	63.8	7.7	14.5	120	59.9	365	106	1.0078	-0.0092	0.0043	0.9908	-0.0042	-0.0022	0.0061	0.0089	-0.0088
269	422	483	835	18.9	92.2	594	20.2	130	806	213	0.9995	-0.0062	0.0091	1.0112	-0.0038	-0.009	-0.0107	0.0011	-0.001
1009	1526	407	784	9.91	28.6	198	16	491	2738	1263	1.0022	0.0146	-0.0048	1.0078	-0.007	0.0111	-0.0097	-0.0092	-0.0242
117	198	231	426	6.67	44.9	231	10.5	1018	5328	2148	0.989	-0.0209	0.0002	0.9992	0.0049	0.0005	0.011	0.0051	-0.0095
96.5	99.1	200	340	3.05	69.8	491	12.4	509	2839	1252	1.0012	0.0026	0.0132	0.9938	-0.004	0.0028	-0.0039	-0.0039	0.0008
235	316	110	167	3.75	95.6	578	9.91	92.2	673	292	1.0068	0.0119	0.0065	1.0008	-0.0072	0.0041	-0.0016	-0.0097	0.0138
547	931	305	483	11.1	50.9	286	1.84	65.5	372	322	1.0095	-0.0091	-0.0061	0.9879	0.012	0.0053	-0.0007	0.0016	0.0036
184	311	102	193	17.6	119	704	6.26	93.9	594	233	0.9948	0.0194	-0.004	1.0031	0.007	0.0143	-0.0057	0.0161	-0.0017
491	813	638	1275	27.6	33.1	221	1	40.7	274	104	1.0066	0.0077	-0.0104	1.0069	-0.0004	-0.0061	0.0021	-0.0128	0.0115
289	396	382	679	19.6	52.8	359	2.27	77	407	382	0.9883	0.0083	-0.0039	0.9995	0.0095	0.0194	0.0069	-0.0077	-0.0039
184	319	161	302	5.33	39.6	248	14.1	51.9	322	106	1.0087	0.019	-0.0042	1.0023	-0.0226	-0.0174	-0.0121	-0.0152	-0.0121
461	644	175	322	2.09	29.7	160	7.99	49.1	297	145	1.0041	-0.0068	0.0068	0.985	-0.0253	-0.0116	0.0098	-0.0124	0.0032
163	235	90.6	179	2	66.7	375	11.5	35.9	188	289	0.9976	0.0085	0.0031	1.0019	-0.0004	-0.0015	-0.0092	-0.0024	-0.014
196	334	2666	4740	184	93.9	519	9.22	717	3555	3398	0.9792	0.0086	-0.025	0.989	0.0077	0.0121	0.0004	0.0149	0.006
104	143	267	496	4.49	110	757	17.3	141	813	346	0.9983	-0.0177	-0.0049	0.9975	0.004	-0.0036	0.0007	-0.0125	0.0035
547	874	328	426	24.1	48.7	325	8.06	58.8	403	276	0.9911	-0.0003	0.0063	1.0093	-0.0065	0.006	0.0197	-0.0176	-0.0137
355	594	308	505	5.62	20.7	151	7.7	119	835	147	0.9796	-0.0032	0.0132	1.0065	-0.0132	0.0096	0.0048	0.0195	-0.0114
523	858	235	478	14.2	39.2	223	2.71	62.6	368	328	1.0111	-0.0129	-0.0045	1.0114	-0.0016	0.0189	-0.0042	0.0069	0.0114
538	843	365	578	3.62	24.8	219	15.7	583	3051	1241	0.9777	0.0142	0.0002	0.9918	-0.0068	0.0149	-0.0169	0.0063	-0.0135
255	429	271	414	9.31	79.1	514	62.6	164	791	939	0.9962	0.0108	-0.0085	0.9975	0.0057	-0.0201	0.0075	0.0113	0.004
198	349	217	437	7.04	77.7	533	92.2	43.7	271	147	1.006	-0.002	0.011	0.9759	0.0036	-0.0038	-0.0085	0.0035	0.0006
1999	3051	172	289	2.41	56.7	269	12.6	66.1	429	113	0.9997	0.0027	0.015	0.9972	0.0011	0.0061	-0.0027	0.0218	-0.0236
204	164	300	542	10.7	22.5	136	3.72	50.9	211	311	0.9853	0.0081	-0.0229	0.9884	0.0046	0.0037	0.0086	-0.0014	0.0048
237	325	281	562	6.67	21.3	111	5.42	46.1	281	300	1.0095	-0.0043	-0.0025	1.0038	0.0129	-0.0063	0.0054	0.0134	-0.0096
644	1084	500	851	11.2	45.7	365	1	71.7	433	359	1.0089	0.0006	0.0081	0.9838	0.0078	-0.003	0.0001	0.0105	-0.0063
588	874	308	583	11.3	89.8	583	11.9	57.3	313	219	0.9902	-0.015	-0.008	0.9961	0.0036	-0.0006	-0.0033	-0.0026	0.0066
1526	2371	229	396	9.31	27.4	198	5.67	49.6	319	79.1	1.0048	0.008	-0.0017	1.0167	-0.0114	-0.0193	0.021	-0.0074	-0.0052
1596	2267	426	843	25.9	54.7	346	14.7	138	947	372	0.9982	-0.0023	0.011	1.0057	-0.0156	0.0044	0.0073	-0.0123	0.0002
253	325	274	449	26.7	27.1	137	3.37	120	791	219	0.9965	-0.0096	-0.0081	0.9845	0.017	0.0067	-0.0015	0.0026	-0.0103
410	717	189	375	17.6	10.5	8.9	13.1	184	1055	269	1.0012	0.006	-0.0029	0.9937	-0.0038	0.0077	0.0115	-0.0136	0.0184
3368	4958	410	632	28.6	21.5	83.5	75	26.4	146	80.6	0.9968	0.0028	0.0037	1.0144	0.0026	0.0015	-0.0047	-0.0074	-0.0074
31.6	64.4	437	757	16.4	76.4	533	21.3	74.3	474	215	1.0052	-0.0005	-0.0004	0.9901	-0.0066	0.0069	-0.0018	0.0118	-0.0103
173	279	1446	2436	70.4	90.6	679	5.05	85.1	474	233	0.9949	0.0077	0.006	0.9992	0.0022	0.0059	-0.0165	-0.0016	0.0206
730	1208	233	379	9.47	51.9	163	18.1	196	1084	389	1.0096	0.0056	-0.0015	0.9871	0.0104	-0.0093	0.0025	-0.0009	-0.0041
83.5	96.5	1263	2072	17.6	15.5	107	10	92.2	547	141	1.0022	0.0149	0.0002	1.0214	-0.0087	-0.0058	-0.019	-0.0186	-0.0173
184	316	211	343	1.07	34.9	231	8.82	96.5	673	219	0.997	-0.0027	0.0004	0.9859	-0.0066	-0.0024	-0.0012	0.0029	0.0197
99.1	124	407	757	21.1	2.39	8.43	11.7	198	1197	316	1.0054	0.0137	-0.0094	0.9982	0.0031	0.0054	-0.0094	-0.0125	0.0022
355	632	1640	2480	118	43.3	286	10.6	115	667	355	0.9955	0.0133	0.006	0.9961	-0.0136	0.0097	-0.0115	-0.0367	0.0066
264	407	165	470	108	56.7	403	9.91	31.9	244	87.4	1.0071	-0.0007	-0.0065	0.9931	0.0041	-0.004	-0.0141	-0.0026	-0.0126
392	604	64.9	110	8.82	172	1055	8.98	229	1370	392	0.9949	0.0113	0.0071	1.0001	0.0072	-0.0095	0.0128	-0.0043	0.0089
474	750	52.3	82	3.46	47.4	255	7.64	858	4332	1027	0.9999	0.0158	0.0018	1.0052	-0.0102	-0.0088	0.013	-0.01	-0.0081
956	1446	552	956	25.5	41.4	331	2.94	69.8	389	132	1.0082	0.0034	0.0186	1.0004	-0.011	0.0133	0.0113	0.0048	-0.0102
410	644	188	316	6.67	24.4	141	10.4	1046	5425	2267	0.9983	0.0083	-0.0098	1.0123	-0.0005	0.002	-0.0087	-0.0027	0.0009
108	179	799	1298	16.1	58.3	305	32.8	71.7	392	198	0.9886	-0.0045	-0.0019	1.0025	-0.0073	0.0005	-0.0037	0.009	0.0031
225	359	337	573	16.4	49.1	322	51.9	131	692	305	1.0075	-0.0048	-0.0039	0.9988	-0.0106	-0.0295	0.0087	0.004	-0.0185
274	396	133	204	7.3	33.1	178	1.01	10.6	79.9	322	1.0011	0.0014	0.006	0.9965	0.006	-0.0056	0.006	-0.0029	0.0113
346	583	1911	2943	100	132	632	40	153	882	264	1.0005	-0.0176	-0.0099	0.9938	0.0059	0.0017	-0.0136	-0.0196	0.011
1512	2167	186	322	14.7	18.4	84.3	6.44	69.8	400	104	0.9976	0.0005	-0.0129	0.978	-0.0122	-0.016	0.0093	-0.0031	0.011
132	237	799	1407	18.9	28.4	178	9.56	93.1	519	262	1.0109	0.0022	-0.0181	1.021	-0.0152	-0.0056	0.018	0.0039	-0.0011
97.3	161	181	346	4.78	50.5	352	1.63	542	3220	453	1.0042	0.0318	-0.0082	1.0056	-0.0033	-0.0014	-0.0193	-0.0113	-0.0125
221	340	449	858	17.2	20.7	125	3.65	229	1219	806	0.9906	0.0004	-0.0107	0.9982	0	0.019	-0.008	-0.0205	-0.0253
255	418	233	382	8.35	58.3	325	5.23	64.9	500	135	0.9974	0.0241	0.0137	0.991	-0.0069	0.0061	0.0009	-0.0051	-0.0049
150	231	186	328	7.77	48.7	284	2.94	120	621	898	1.0188	0.0077	-0.0108	1.0017	0.0056	-0.0055	-0.0063	0.0096	0.008
253	403	95.6	164	11.5	74.3	542	16.5	60.4	340	136	0.9934	0.0031	-0.0089	0.9961	0.0052	0.0023	-0.0041	0.0048	-0.0006
922	1420	297	426	30.8	2.76	19.5	99.1	1046	5186	2247	0.9826	0.0137	-0.0002	1.008	-0.0004	-0.0186	0.0103	0.0015	-0.001
211	284	284	599	11.1	112	655	34.9	63.8	362	175	0.9789	0.0043	-0.0075	1.0074	0.0002	-0.0147	0.0104	0.0074	-0.0028
97.3	64.4	91.4	170	7.17	147	914	11.8	67.9	433	202	1.0004	-0.0028	0.0004	0.9988	-0.0111	-0.01	-0.0107	0.0247	0.0057
167	253	205	379	8.2	13.3	73	12.7	53.8	294	191	0.9979	-0.0005	-0.0127	1.0001	0.0147	0.0002	0.0032	0.0036	-0.0219
632	1065	322	538	11.7	94.7	679	18.3	43.7	225	730	1.0033	0.0168	0.0264	1.0117	0.0271	-0.0157	-0.0138	0.0115	0.0072
85.1	150	947	1596	18.6	87.4	562	10.9	61.5	426	313	0.9849	-0.0129	-0.011	1.0183	0.0057	0.0023	-0.0053	0.0073	0.0009
205	334	87.4	151	6.32	225	1382	74.3	142	874	264	1.0024	0.0038	-0.0054	0.9911	-0.0127	0.0099	0.0049	-0.0119	-0.0125
302	487	496	882	22.7	28.1	146	20.7	23.5	146	121	1.0028	-0.0081	-0.0016	0.9933	-0.0039	-0.0066	-0.0036	0.0073	-0.0084
573	939	102	186	1.12	130	820	30.5	66.7	478	319	0.9962	-0.0099	0.0127	1.0013	0.0038	-0.0006	-0.0059	0.0107	0.0131
269	362	227	349	14.5	137	1000	30.2	259	1459	305	0.9875	-0.0043	-0.0133	1.015	-0.0108	-0.0231	0.0109	-0.0014	-0.006
843	1275	146	279	10.4	64.4	400	4.91	64.4	418	142	0.9921	0.0021	-0.0141	0.9943	-0.007	-0.0045	0.003	0.0079	-0.0021
1554	2187	723	1310	23.7	31.1	198	8.82	914	4656	874	1.0016	-0.0071	0.0081	0.9961	-0.0209	0.0077	-0.0106	0.0026	0.0043
193	237	289	478	8.13	8.51	46.1	81.3	32.8	211	35.2	1.0122	-0.0078	-0.0016	1.0076	-0.0247	-0.0101	-0.0002	-0.0042	-0.0008
274	396	204	355	2.02	75.7	372	9.22	55.2	311	233	0.9979	0.0008	-0.0154	0.992	-0.0004	0.0113	-0.0112	-0.0099	-0.0133
562	843	547	973	13.5	50.5	294	11.1	53.3	349	175	1.0004	-0.0014	0.0134	0.9963	-0.004	0.0015	-0.002	0.0123	0.0085
382	487	359	573	7.7	42.9	264	3.62	91.4	578	211	1.0076	0.0245	-0.0028	0.9936	-0.0025	0.0091	-0.0183	0.0173	0.0024
1155	1700	255	466	8.66	23.9	130	8.74	73	457	175	0.998	0.0066	0.008	0.9974	-0.006	0.0086	0.0002	-0.0071	0.0027
1075	1625	155	289	5.38	17.3	100	13.3	139	882	178	0.9914	-0.0067	0.0005	0.9893	-0.0043	-0.0132	0.001	0.0043	-0.0001
294	400	183	325	3	27.9	176	2.53	157	890	365	0.9923	-0.0009	-0.0141	1.0015	0.0092	-0.0108	0.0149	0.0088	0.008
644	1144	237	385	17.6	55.2	253	11.4	76.4	487	131	0.9976	-0.002	0.0185	0.9888	0.0074	0.019	0.0005	-0.0045	0.0232
22.3	24.8	200	343	7.23	40.7	279	12.6	33.7	200	137	0.9879	0.0024	0.0009	1.0151	-0.009	0.0127	-0.0025	-0.0076	0.0043
343	470	737	2035	93.1	69.8	478	17.2	193	1275	410	1.0122	-0.008	0.0131	1.0049	-0.009	0.0055	-0.009	-0.0261	-0.0089
160	207	241	433	6.79	10.3	75.7	4.33	14.1	72.3	241	0.993	-0.0077	-0.0049	0.9877	0.0141	-0.0002	-0.0002	-0.0011	-0.0026
445	710	331	632	8.35	33.4	196	81.3	743	3924	1298	0.9926	0.0241	-0.017	1.0101	-0.0158	-0.0022	-0.0074	-0.0007	0.0214
66.1	95.6	255	457	10.7	16.4	97.3	11.1	68.5	392	269	1.0023	0.0016	-0.0168	0.9873	0.0076	-0.0064	0.0118	-0.0035	0.0018
533	874	12.5	15.7	17.5	81.3	466	8.66	125	743	281	1.0029	-0.0019	0.0221	0.9935	0.0124	0.0029	-0.0059	0.008	-0.0026
129	193	70.4	109	6.92	28.9	163	2.81	35.9	244	85.8	0.9881	-0.0037	0.0102	0.9885	0.0025	-0.0005	-0.0055	-0.0094	0.0107
173	241	241	418	11.7	163	1046	5.88	1104	5989	2436	1.0036	0.0179	0.0164	1.0144	0.0147	-0.0096	0.0026	-0.0006	-0.0066
223	311	297	562	9.91	59.4	396	3.55	53.3	294	106	0.9932	0.0129	-0.0005	0.9914	-0.0057	-0.0106	-0.0019	-0.0033	-0.0144
121	175	59.9	188	36.8	39.2	250	4.18	77.7	418	207	1.0059	0.0072	-0.0165	0.9827	0.0016	0.0028	0.0129	0.0054	0.0079
300	441	414	757	13.7	77.7	638	31.1	117	567	519	0.9886	-0.0125	0.0071	0.9903	-0.0101	0.0011	-0.0137	0.0011	0.0041
246	410	418	626	15	117	710	22.9	66.1	449	396	0.9766	-0.0036	0.0063	0.995	0.0007	0.0009	-0.0155	-0.0093	0.0185
141	246	340	673	17.9	53.3	422	5.28	85.8	466	196	0.9947	-0.0114	0.0182	1.0065	-0.0111	-0.0063	-0.0109	-0.0188	-0.0003
179	340	125	213	5.23	67.9	500	9.73	24.4	126	204	1.0089	-0.0198	0.0001	0.9929	-0.0111	0.0074	0.0003	0.0134	-0.0064
297	407	1894	2890	39.2	127	906	31.6	124	898	557	1.0059	0.01	0.0064	1.0132	-0.0141	0.0074	0.0109	-0.0145	0.0066
193	257	259	375	14.2	59.9	352	6.44	189	947	1134	0.996	-0.0214	0.0086	1.0103	0.0003	0.0128	0.0087	0.0177	-0.0126
414	626	213	346	10.7	5.19	29.4	86.6	68.5	407	205	0.9979	0.0213	-0.0035	0.981	0.0077	-0.0115	-0.0063	0.0073	0.0065
91.4	106	316	573	3.75	125	858	73	86.6	594	292	0.988	-0.0062	-0.0067	0.9961	-0.0065	0.012	-0.0178	0.0082	-0.022
90.6	133	956	1625	32.2	119	594	5.23	45.3	319	84.3	1.0177	0.0102	-0.0038	0.9936	0.0073	0.0101	-0.0006	0.0037	0.0092
791	1298	255	441	10.3	79.1	407	82.8	334	1911	1134	0.9998	0.0035	-0.0054	1.0233	0.01	0.0084	-0.0081	0	0.0181
679	1186	58.3	114	1	50	385	14.6	29.2	150	77	1.0052	-0.0152	-0.0005	1.0195	-0.0099	-0.0014	0.0263	-0.0134	0.0195
111	183	441	874	6.92	22.3	124	1	74.3	487	355	1.0212	-0.0234	0.0058	1.006	-0.0083	0.0087	-0.0017	-0.0063	-0.0041
155	221	991	1685	30.8	53.3	305	18.1	189	1124	562	1.0114	-0.0208	-0.0259	0.9939	-0.0003	0.0132	-0.0094	-0.0115	0.0132
717	1144	155	239	1	66.7	509	6.44	94.7	514	661	0.9984	-0.0154	0.0046	0.9886	0.0004	0.0071	-0.0017	0.0054	0.008
890	1370	205	385	5.94	60.4	337	15	115	704	248	0.9979	0.0001	-0.0006	0.9973	-0.0092	-0.0041	0.0001	0.013	0.0019
193	313	66.7	106	3.55	21.9	120	1.96	3.85	44.5	39.2	1.0086	-0.0116	0.0002	0.9857	-0.0086	-0.0111	0.0033	0.0063	0.0028
244	389	289	453	16.7	89	685	5.28	1134	5140	1827	0.9942	-0.0149	0.0151	0.9843	-0.0051	0.0017	-0.0127	-0.0047	0.0168
160	231	229	400	14.5	74.3	567	4.78	164	1037	246	0.9956	0.0127	0.011	0.9964	-0.008	-0.0029	-0.0062	-0.0034	-0.0151
557	914	145	239	1	59.4	500	2.62	158	947	217	1.0003	-0.0161	0.001	1.0086	0.0037	-0.0079	-0.0102	0.0064	-0.0092
221	385	279	538	7.1	124	764	25.5	250	1298	157	1.012	-0.0019	-0.0106	0.9986	-0.0057	0.0012	-0.0108	-0.0174	0.0101
259	396	183	322	16.8	8.51	63.2	67.9	37.9	202	132	1.0051	0.0141	-0.0031	0.994	0.0191	0.0065	0.0009	-0.0022	0.0012
368	557	655	1176	25.9	22.9	170	11.9	547	2969	874	0.9827	0.0082	0.0066	0.9975	0.011	-0.0078	-0.0035	-0.0033	-0.0125
102	127	189	313	12.5	27.4	179	3.59	533	3023	1046	1.0091	0.0067	-0.0112	1.0056	-0.0014	0.0072	-0.0079	0.0059	-0.0004
2054	3106	509	965	18.1	35.9	225	8.9	40.3	207	157	1.0166	-0.0019	-0.0013	0.9979	-0.0203	0.0042	-0.0036	0.0067	0.0036
407	594	313	567	39.2	40	311	3.82	75.7	496	147	0.9832	0.0039	0.007	1.0115	-0.001	0.0206	0.0039	0.0228	-0.0025
737	1104	396	710	21.3	157	914	27.4	179	1046	302	1.0139	0.0021	-0.006	0.9964	0.0192	0.0041	-0.011	-0.0069	-0.011
165	209	487	1009	8.82	37.9	205	6.85	181	906	1486	1.0007	0.0056	-0.009	1.0062	-0.0148	-0.0021	0.0049	0.0123	-0.0011
311	461	191	382	7.17	26.2	153	16.7	50.9	300	183	0.9797	-0.0193	-0.0072	0.9959	-0.005	0.0102	0.0174	-0.0171	0.0033
1334	2091	757	1252	56.2	82	557	15.1	241	1420	297	0.9976	0.0052	0.0001	0.9785	-0.0016	0.0026	-0.0065	0.0032	0.0014
188	340	115	225	13.6	41.8	294	13.3	38.9	205	39.2	1.0117	0.0208	-0.0198	1.0103	-0.0063	-0.0114	-0.001	-0.0023	0.0096
1208	1794	784	1433	14.9	15.7	105	6.04	667	3368	813	0.996	0.0023	-0.0112	0.9929	-0.0021	0.0004	0.004	-0.0059	-0.007
1358	2091	179	300	10.6	14.2	111	10.9	106	655	157	0.9963	0.0065	-0.0036	0.9843	-0.0129	-0.0019	0.0064	-0.0106	0.0022
109	149	362	644	12	105	710	13.6	31.9	188	215	0.9987	-0.009	-0.0127	1.0035	-0.0058	0.0021	-0.0049	-0.0064	0.0003
271	426	143	233	8.13	34	167	9.82	51.4	305	131	0.9981	0.0004	0.0193	0.9898	-0.0042	0.0276	-0.0082	-0.0156	-0.0107
115	173	316	604	10	52.3	313	2.44	72.3	418	281	1.0099	-0.0074	0.0001	1.0142	-0.0186	-0.0163	0.014	0.0062	0.0109
151	264	375	632	25	56.7	362	4.33	219	1176	250	0.9947	-0.009	0.0124	1.0053	-0.0071	-0.0102	0.0037	0.006	0.0063
365	514	264	487	1.26	50.9	322	13.7	89	578	239	1.0102	0.0005	0.009	0.9957	0.0156	-0.0087	0.0016	0.0095	0.0001
262	437	250	445	7.7	44.5	297	2.41	95.6	626	111	0.9918	0.01	-0.0106	1.0115	0.0025	-0.0031	-0.0059	-0.0087	-0.007
215	365	124	219	3.43	82	519	10.6	30.5	158	47	1.0301	0.0087	-0.0117	0.9912	0.0013	0.0161	-0.0025	0.0071	-0.0047
172	176	449	828	12.3	71.7	445	20.7	445	2393	1334	1.0033	-0.0065	0.0057	1.0059	0.0089	0.0032	0.0066	0.019	-0.0017
241	385	820	1554	15.1	34.3	205	5.73	62.6	300	264	1.0114	0.0075	0.0026	1.0004	0.0158	0.0075	-0.0063	-0.0236	0.0032
217	385	246	457	8.98	20.7	150	4.87	79.9	445	750	1.0229	0.0104	0.0137	1.0124	-0.0095	-0.0012	-0.0056	0.0083	-0.0032
1208	1778	1241	2110	44.9	52.3	264	9.47	129	777	906	1.0003	0.0018	0.0029	1.0133	0.0141	-0.0052	-0.0011	0.0078	-0.0105
227	346	189	349	3.52	42.6	211	12.9	176	1114	407	1.0058	0.0082	-0.0204	1.0123	-0.0021	-0.0039	0.0158	-0.0072	0.0127
68.5	118	13.8	62.6	57.8	93.9	519	18.9	106	533	1700	1.0016	0.0096	0.0038	0.9923	0.0109	-0.0049	0.0175	-0.0051	-0.0182
189	325	188	352	2.19	115	673	8.43	53.3	334	138	1.0001	0.0049	-0.0096	0.9993	0.0015	-0.0035	-0.0049	0.0045	-0.0018
331	500	644	1134	9.73	76.4	562	15.4	890	4179	1219	0.9977	0.0115	-0.006	0.9939	-0.0014	0.0165	0.0018	0.0024	0.0046
157	262	764	1486	12	77	573	6.98	764	3786	1540	1.0049	-0.0006	-0.0051	0.9941	0.0099	0.0045	-0.0127	0.0044	-0.0055
542	906	125	219	1.88	19.8	111	3.96	48.3	267	186	1.0068	0.0005	-0.0084	1.0029	0.0056	0.0033	-0.019	0.0002	0.0059
750	1094	403	667	14.5	56.7	375	12.2	1124	5425	1981	1.0122	0.0065	-0.0198	1.0112	-0.0082	-0.003	-0.0069	-0.0123	-0.0116
491	704	138	235	6.92	112	750	13.2	79.9	519	237	0.9937	0.0021	-0.0048	1.004	-0.0173	-0.0006	0.0096	0.0213	0.0091
1065	1625	396	704	13.9	127	799	5.57	71	457	66.1	0.995	-0.0195	-0.0102	0.9949	-0.0004	0.0085	0.0046	0.0122	0.0162
487	784	170	313	13.3	40.3	157	12.5	24.4	122	151	0.9929	0.0061	0.0033	1.0119	0.0131	0.0042	0.0087	-0.0003	0.0157
209	294	119	215	1.72	101	599	32.2	66.1	343	352	0.9944	-0.0079	0.003	1.0053	0.0085	-0.016	0.0045	0.0044	0.0129
