age	workclass	fnlwgt	educ	educ-num	mar-stat	occup	relat	race	sex	cap-gain	cap-loss	hrs-wk	nat-count	Income
29	3	242597	9	13	4	12	1	4	1	0	0	40	38	0
18	*	127388	15	10	4	*	3	4	0	0	0	40	38	0
25	3	204536	11	9	4	2	1	4	1	0	0	35	38	0
54	3	143804	0	6	2	6	0	4	1	0	0	40	38	0
23	3	80680	15	10	2	11	3	4	0	0	0	16	38	0
36	3	301227	4	3	5	8	4	3	0	0	0	35	25	0
26	5	201930	11	9	2	2	0	4	1	0	0	50	38	0
25	1	176616	11	9	4	7	3	4	1	0	0	40	38	0
46	3	353219	6	5	0	7	4	4	0	0	0	40	38	0
41	3	126076	15	10	0	2	1	4	0	0	0	50	38	0
31	3	156493	11	9	4	9	3	4	1	0	0	40	38	0
48	0	435503	12	14	2	9	0	4	1	0	0	40	38	1
52	4	561489	12	14	0	3	1	2	0	0	0	50	38	0
22	0	100345	11	9	4	5	3	4	1	0	0	43	38	0
18	3	36275	11	9	4	2	3	4	1	0	0	25	38	0
46	3	110794	15	10	4	0	1	4	0	0	0	40	38	0
34	1	143766	15	10	4	10	3	4	1	0	0	40	38	0
30	0	76313	11	9	2	1	2	0	1	0	0	48	38	0
31	3	121308	1	7	4	7	1	4	1	0	0	40	38	0
21	3	216672	11	9	2	2	0	4	1	0	0	40	38	0
41	5	89942	11	9	0	11	1	4	1	3674	0	45	38	0
45	6	103406	9	13	2	3	0	4	1	0	1977	60	38	1
30	6	158291	9	13	4	0	1	4	1	0	0	40	38	0
21	3	455361	6	5	4	7	4	4	1	0	0	35	25	0
44	3	225263	15	10	0	11	4	4	0	0	1408	46	38	0
54	3	225307	1	7	0	2	3	4	0	0	0	50	38	1
36	3	286115	11	9	2	2	0	4	1	0	0	40	38	1
50	3	187830	9	13	4	3	1	4	1	0	0	50	38	1
26	3	142506	9	13	4	9	4	2	0	0	0	35	38	0
47	1	148576	14	15	2	9	0	4	1	0	0	35	38	0
36	3	185325	11	9	4	7	3	4	1	0	0	37	38	0
32	5	27939	15	10	2	11	0	0	1	0	0	60	38	0
21	3	383603	0	6	4	7	1	4	0	0	0	35	38	0
30	3	140790	11	9	2	11	0	4	1	0	0	45	38	0
34	3	226629	11	9	4	8	1	4	0	0	0	40	25	0
51	3	228516	11	9	3	2	1	4	1	0	0	45	3	0
55	5	119762	0	6	2	13	0	4	1	0	0	50	38	0
43	3	299197	15	10	2	0	0	4	1	0	0	40	38	0
37	3	149297	11	9	4	5	1	0	1	0	0	30	38	0
28	1	202558	15	10	4	3	3	4	0	0	0	40	38	0
39	3	175232	15	10	2	9	0	4	1	0	0	50	38	0
35	5	157473	11	9	2	2	0	4	1	0	0	40	38	0
59	*	409842	12	14	2	*	0	4	1	0	0	20	38	0
26	3	105787	11	9	4	2	3	4	1	0	0	36	38	0
68	3	144056	11	9	2	0	0	4	1	3818	0	40	38	0
46	3	45363	14	15	0	9	1	4	1	0	2824	40	38	1
21	3	205838	11	9	4	7	3	4	1	0	0	37	38	0
23	3	115326	15	10	4	11	3	4	0	0	0	20	38	0
17	3	186890	0	6	2	11	3	4	0	0	0	30	38	0
23	1	304386	11	9	4	7	1	4	0	0	0	40	38	0
34	3	24529	11	9	6	0	4	4	1	0	0	15	38	0
33	3	183557	7	12	4	9	1	4	0	0	0	40	38	0
31	3	342730	7	12	5	13	1	4	1	0	0	45	38	0
31	*	182191	9	13	2	*	5	4	0	4064	0	30	1	0
56	5	67841	11	9	2	11	0	4	1	0	0	40	38	0
21	3	351381	11	9	4	0	3	4	0	0	0	40	38	0
45	3	293691	11	9	0	0	1	1	0	0	1590	40	23	0
41	4	220821	9	13	2	3	0	4	1	7688	0	40	38	1
26	3	190027	0	6	0	5	1	4	0	0	0	30	38	0
41	3	343944	1	7	6	7	4	4	0	0	0	40	38	0
46	4	110457	12	14	2	3	0	4	1	0	0	55	38	1
47	6	72333	11	9	0	0	4	1	0	0	0	40	38	0
43	5	193494	14	15	2	9	0	4	1	0	0	60	38	1
35	3	334999	11	9	2	11	0	4	1	0	0	45	38	0
44	5	274363	11	9	0	11	1	4	1	0	0	50	38	0
58	4	113806	9	13	2	3	0	4	1	7688	0	30	38	1
25	3	52536	7	12	0	12	3	4	0	0	1594	25	38	0
44	3	187720	8	11	4	2	4	4	1	0	0	40	38	0
57	3	104996	15	10	4	2	1	4	1	0	0	42	38	0
24	3	214555	15	10	2	5	0	4	1	0	0	40	38	0
38	3	52963	9	13	4	0	1	4	0	0	0	50	38	0
33	3	190511	5	4	0	5	1	4	1	2176	0	35	38	0
25	3	75821	15	10	4	9	3	4	0	0	0	40	38	0
33	3	123291	11	9	2	6	0	4	1	0	0	84	38	1
50	1	226497	15	10	2	10	0	4	1	0	0	52	38	1
35	3	282979	11	9	2	11	0	4	1	5178	0	50	38	1
36	3	166549	9	13	0	0	1	4	1	0	0	55	38	1
27	3	187746	15	10	4	7	3	4	0	0	0	40	38	0
22	3	157145	8	11	4	2	3	4	1	0	0	50	38	0
30	3	227551	11	9	2	13	0	4	1	0	0	40	38	0
90	3	115306	12	14	4	3	3	4	0	0	0	40	38	0
39	3	169249	11	9	5	7	2	2	1	0	0	40	38	0
34	6	221966	9	13	4	9	1	4	1	0	0	45	38	0
39	3	224566	9	13	2	3	0	4	1	0	0	60	38	1
19	3	28119	15	10	4	7	3	4	0	0	0	4	38	0
19	3	323810	0	6	4	2	1	4	1	0	0	40	38	0
29	3	210498	11	9	2	2	0	4	1	0	0	40	38	0
66	5	174995	7	12	2	2	0	4	1	2290	0	30	17	0
38	3	161141	15	10	2	12	0	4	1	0	0	45	38	0
44	3	210534	4	3	2	5	0	4	1	0	0	40	25	0
34	5	112650	5	4	4	2	3	4	1	0	0	40	38	0
35	6	318891	7	12	6	3	1	4	0	0	0	40	38	0
29	1	375655	9	13	4	9	1	4	1	0	0	40	38	0
22	3	228465	11	9	2	13	0	2	1	0	0	40	38	0
33	*	102130	15	10	4	*	3	4	1	0	0	40	38	0
73	3	183213	8	11	6	9	1	4	1	25124	0	60	38	1
35	1	177305	15	10	2	3	0	4	1	0	2377	40	38	0
41	3	34037	11	9	4	5	1	4	1	0	0	40	38	0
27	5	116613	15	10	2	7	5	4	0	0	0	50	38	0
25	3	175540	11	9	4	0	1	4	1	0	0	50	38	0
47	3	150768	9	13	0	5	1	4	1	0	1564	51	38	1
36	3	176634	9	13	2	11	5	4	0	0	0	35	38	1
36	3	209993	3	2	6	7	2	4	0	0	0	20	25	0
25	1	206002	11	9	0	12	4	4	0	0	0	40	38	0
37	3	201259	1	7	0	13	1	4	1	0	0	65	38	0
26	1	202286	9	13	4	12	3	4	1	0	0	40	38	0
53	3	96062	15	10	2	3	0	4	1	0	1740	40	38	0
36	1	578377	12	14	2	9	5	4	0	0	0	40	38	0
30	3	509500	9	13	4	12	1	4	0	4787	0	45	38	1
53	1	324021	15	10	0	7	1	4	0	0	0	40	38	0
37	5	107737	11	9	2	2	0	4	1	0	0	45	38	0
41	6	129865	11	9	0	2	4	4	1	0	0	40	38	0
53	3	103586	9	13	2	5	0	4	1	0	0	55	38	0
23	3	187513	15	10	4	7	3	4	1	0	0	32	38	0
28	3	172891	11	9	2	4	0	4	1	0	0	50	38	0
53	1	207449	0	6	2	7	0	4	1	0	0	40	38	0
32	3	209103	11	9	2	13	0	4	1	0	0	20	38	1
33	3	408813	9	13	4	0	1	4	0	0	0	50	38	0
27	3	209292	11	9	4	11	2	2	0	0	0	32	5	0
52	3	144361	8	11	2	2	0	4	1	0	1902	40	38	1
31	3	209538	15	10	2	0	0	4	1	0	0	55	38	0
27	3	244402	7	12	4	3	1	4	0	0	0	40	38	1
44	3	889965	11	9	2	5	5	4	0	3137	0	30	38	0
37	5	298444	12	14	2	9	0	4	1	0	0	40	38	0
39	3	163237	11	9	2	2	0	4	1	0	0	60	38	0
18	3	311795	2	8	4	11	3	2	0	0	0	20	38	0
42	3	155972	11	9	2	5	0	4	1	0	0	40	38	1
49	3	291783	9	13	2	2	0	4	1	0	0	40	38	1
35	3	153535	11	9	0	5	4	2	0	0	0	36	38	0
43	3	249771	11	9	2	13	0	1	1	0	0	99	38	0
43	3	462180	14	15	2	9	0	4	1	99999	0	60	38	1
31	3	308540	15	10	2	2	0	4	1	0	0	40	38	1
27	3	34701	9	13	4	7	1	4	1	0	0	40	38	0
46	0	106252	15	10	0	0	1	4	0	0	0	40	38	0
54	3	138944	11	9	2	11	0	4	1	0	0	44	38	0
37	3	140713	15	10	2	0	0	2	1	0	0	40	22	1
53	1	216931	15	10	2	10	0	4	1	4386	0	40	38	1
26	3	162312	15	10	4	0	1	1	1	0	0	20	29	0
59	4	253062	14	15	2	9	0	4	1	0	0	55	38	1
36	0	359249	15	10	5	0	1	2	1	0	0	40	38	0
32	3	231413	11	9	2	6	0	4	1	0	0	40	38	1
53	1	197054	12	14	2	9	0	4	1	0	0	40	38	1
26	3	130931	11	9	4	0	3	2	0	0	0	40	38	0
35	3	30565	11	9	1	7	5	4	0	0	0	40	38	1
48	3	105138	11	9	0	3	4	1	0	0	0	40	38	0
30	1	178383	15	10	5	5	1	2	1	0	0	40	38	0
38	3	241998	2	8	2	2	0	4	1	7688	0	40	38	1
58	5	196403	11	9	2	3	5	4	0	0	0	10	38	1
44	3	232421	11	9	3	13	1	3	1	0	0	32	1	0
30	3	130369	8	11	5	9	4	4	0	0	0	40	38	0
68	5	336329	11	9	2	3	0	4	1	0	0	10	38	0
26	1	337867	9	13	4	9	3	2	0	0	0	40	38	0
26	1	104614	9	13	4	9	3	4	0	0	0	40	38	0
41	3	223548	3	2	2	6	0	4	1	0	0	40	25	0
43	6	506329	9	13	2	9	0	1	1	15024	0	40	*	1
48	3	64479	9	13	0	3	1	4	1	0	0	47	38	0
55	3	284095	11	9	0	11	1	4	0	0	0	37	38	0
50	5	221336	15	10	0	3	4	1	0	0	0	40	*	0
41	3	428499	1	7	2	2	0	4	1	0	1485	50	38	1
52	3	208302	11	9	2	11	0	4	1	0	0	36	38	0
24	*	412156	11	9	2	*	5	4	0	0	0	40	25	0
31	5	182177	11	9	2	2	0	4	1	0	1902	40	38	1
54	1	129972	8	11	2	10	0	4	1	0	0	38	38	1
31	5	186420	12	14	5	12	1	4	0	0	0	25	38	0
31	4	203488	9	13	2	3	0	4	1	0	0	50	38	1
47	3	128796	11	9	2	2	0	4	1	0	0	40	38	1
40	3	55395	8	11	2	9	0	4	1	0	0	40	38	1
46	6	314770	15	10	0	0	4	4	0	0	0	48	38	0
45	3	135044	11	9	0	6	1	4	0	0	0	40	38	0
39	3	319248	0	6	4	7	4	4	0	0	0	25	25	0
34	1	236415	15	10	4	0	4	4	0	0	0	18	38	0
48	*	151584	15	10	4	*	1	4	1	8614	0	60	38	1
19	*	133983	15	10	4	*	3	4	0	0	0	20	38	0
56	3	81220	15	10	4	0	1	4	0	0	0	40	1	0
47	3	151087	11	9	5	9	2	3	0	0	0	40	32	0
35	3	322171	15	10	2	7	5	4	0	0	0	40	38	1
25	3	190628	15	10	2	2	0	4	1	0	0	40	3	0
43	1	106982	9	13	5	9	4	4	0	0	0	40	38	0
59	3	227856	9	13	2	11	0	4	1	0	0	37	38	1
66	*	213477	5	4	0	*	1	4	1	0	0	10	38	0
63	3	266083	5	4	2	13	0	4	1	0	0	60	38	1
32	3	257068	15	10	3	13	1	4	0	0	0	37	38	0
58	*	37591	9	13	6	*	1	4	0	0	0	40	38	0
43	4	150533	8	11	2	3	2	4	1	0	0	50	38	1
27	3	211184	11	9	4	0	1	4	0	0	0	52	38	0
21	3	136610	2	8	4	5	3	4	1	0	0	32	38	0
44	0	244054	15	10	0	3	4	4	1	0	0	60	38	1
40	5	240698	11	9	2	2	0	4	1	0	0	60	38	0
65	3	172906	11	9	6	0	4	4	0	0	0	40	38	0
50	3	238959	15	10	2	0	0	4	1	0	0	45	38	1
18	*	163085	11	9	5	*	3	4	1	0	0	20	38	0
51	6	172022	12	14	4	9	1	4	1	0	0	40	38	1
44	0	218062	15	10	0	0	4	2	0	0	0	40	38	0
20	3	201799	15	10	4	11	3	4	0	0	0	13	38	0
29	3	150717	8	11	4	3	1	4	1	0	0	40	38	0
50	3	94391	8	11	2	2	0	4	1	0	0	50	38	1
50	1	153064	11	9	2	3	0	4	1	5178	0	40	38	1
43	3	156771	0	6	2	0	0	4	1	0	0	40	38	0
23	3	216639	9	13	4	12	1	4	0	0	0	40	38	0
41	3	82161	11	9	2	13	0	4	1	0	0	40	38	0
30	*	159159	15	10	2	*	5	4	0	0	0	30	38	0
58	5	310014	9	13	2	4	0	4	1	0	0	25	38	0
50	6	133014	8	11	2	9	0	4	1	0	0	40	38	0
37	5	36214	9	13	2	2	0	4	1	0	0	65	38	1
21	3	399022	11	9	4	4	3	4	1	0	0	24	38	0
33	3	179758	11	9	2	11	5	4	0	0	0	20	38	0
52	3	48947	15	10	0	0	4	4	0	0	0	45	38	0
47	3	201865	11	9	2	13	0	4	1	0	0	40	38	0
45	5	319122	9	13	4	11	1	4	1	14084	0	45	38	1
34	3	155151	15	10	2	2	0	4	1	0	0	40	38	1
39	3	24106	15	10	2	11	0	4	1	0	0	40	29	1
31	3	257863	15	10	0	7	1	4	0	0	0	15	38	0
19	*	28967	15	10	4	*	1	4	1	0	0	40	38	0
45	3	379393	15	10	0	12	1	4	0	0	0	45	38	0
45	5	152752	8	11	2	10	0	4	1	0	0	3	38	0
34	3	154874	11	9	4	6	1	4	1	4416	0	30	38	0
27	3	154210	1	7	3	11	3	1	1	0	0	35	18	0
37	3	335716	11	9	0	11	4	4	0	0	0	40	38	0
20	3	94744	11	9	4	0	3	2	0	0	0	20	38	0
32	3	133861	9	13	4	3	1	4	1	13550	0	48	38	1
24	3	240137	3	2	4	5	1	4	1	0	0	55	25	0
39	3	80004	11	9	2	5	0	4	1	0	0	40	38	0
18	3	109702	15	10	4	11	3	4	0	0	0	30	38	0
62	5	39610	15	10	2	4	0	4	1	0	0	80	38	0
24	3	90046	9	13	5	3	1	4	0	0	0	40	38	0
37	3	193855	11	9	2	13	0	4	1	0	0	45	38	0
46	3	206889	9	13	6	0	1	4	0	0	0	25	38	0
44	3	86298	11	9	0	2	1	4	1	0	0	40	38	0
53	3	149650	11	9	4	11	1	4	1	0	2559	48	38	1
25	3	323139	9	13	4	5	3	4	1	0	0	35	38	0
44	3	237993	14	15	2	6	0	4	1	0	0	45	*	0
24	3	36058	9	13	4	11	1	4	1	0	0	50	38	0
61	3	163393	11	9	2	13	0	4	1	0	0	20	38	0
45	1	93535	12	14	0	9	4	4	0	0	0	40	38	0
33	5	112952	15	10	4	2	3	4	1	0	0	48	38	0
48	3	182541	9	13	2	9	0	4	1	15024	0	45	38	1
26	1	73392	11	9	4	5	3	0	1	0	0	30	38	0
40	*	507086	11	9	0	*	1	2	0	0	0	32	38	0
68	3	195868	9	13	2	11	0	4	1	20051	0	40	38	1
24	3	276851	11	9	0	10	3	4	0	0	1762	40	38	0
25	*	39901	9	13	2	*	0	4	1	0	0	60	38	0
31	1	33124	9	13	4	9	1	4	0	0	0	50	38	0
55	3	419732	15	10	0	7	4	4	0	0	0	38	38	0
46	3	171095	7	12	0	11	4	4	0	0	0	38	38	0
58	3	199278	9	13	0	3	1	4	1	0	0	38	38	0
56	3	235205	11	9	6	7	4	4	0	0	0	40	38	0
45	0	168232	9	13	4	0	1	4	1	0	0	55	38	1
24	3	145964	9	13	4	3	4	4	1	0	0	40	38	1
35	1	72338	11	9	0	4	3	1	1	0	0	56	38	0
51	3	153870	11	9	2	12	0	4	1	0	0	40	38	1
47	3	323798	14	15	2	9	0	4	1	15024	0	55	38	1
17	3	198830	1	7	4	0	2	4	0	0	0	10	38	0
21	3	267040	0	6	4	9	4	2	0	0	0	40	38	0
45	3	167187	9	13	4	9	1	4	0	0	0	40	38	1
42	3	230684	11	9	2	11	0	4	1	5178	0	50	38	1
56	3	659558	2	8	6	7	4	2	0	0	0	40	38	0
39	3	181661	11	9	2	5	0	4	1	0	0	40	38	0
31	3	186144	5	4	4	6	1	3	0	0	0	40	25	0
20	0	178517	15	10	4	12	1	4	1	0	0	40	38	0
65	5	131417	4	3	2	4	0	4	1	1797	0	21	38	0
44	3	57233	15	10	2	9	0	4	1	0	0	45	38	0
33	3	379798	11	9	2	2	0	4	1	0	0	40	38	0
25	3	122175	9	13	2	9	0	4	1	0	0	45	38	1
38	3	107302	11	9	2	3	0	4	1	0	0	50	38	0
31	1	127651	0	6	4	13	2	4	1	0	1741	40	38	0
33	5	102884	9	13	2	11	3	4	1	0	0	20	38	0
49	5	241753	11	9	0	7	4	4	0	0	0	40	38	0
28	3	173611	11	9	4	3	3	4	0	0	0	40	38	0
29	3	232666	11	9	2	2	0	4	1	0	0	40	38	0
23	3	352207	8	11	4	7	3	4	1	0	0	20	38	0
37	5	241998	9	13	2	9	0	4	1	0	0	5	38	1
52	3	279129	15	10	4	9	1	4	1	0	0	37	38	1
27	3	177057	11	9	4	6	1	4	1	0	0	40	38	0
47	3	155659	15	10	2	2	0	4	1	7688	0	55	38	1
21	3	251603	11	9	4	0	1	4	0	0	0	40	38	0
41	0	19914	9	13	2	0	5	1	0	0	0	40	29	1
61	3	115023	15	10	2	0	0	4	1	0	0	40	38	1
32	3	101709	9	13	2	9	0	1	1	0	0	40	38	1
21	3	313702	15	10	4	11	1	4	1	0	0	40	38	0
63	3	250068	2	8	2	11	0	4	1	0	0	40	38	1
34	3	227359	15	10	2	7	0	4	1	0	0	42	38	0
21	6	196827	7	12	4	12	3	4	1	0	0	10	38	0
44	3	118550	11	9	0	7	4	4	0	0	0	33	38	0
26	3	285004	9	13	4	3	1	1	1	0	0	35	34	0
36	3	280169	12	14	2	3	0	4	1	0	0	50	38	1
39	3	144608	9	13	4	9	1	4	1	0	0	40	*	1
52	3	76860	11	9	2	5	0	1	1	0	0	8	29	0
44	5	167280	9	13	2	11	0	4	1	0	0	40	38	0
42	3	334783	11	9	2	9	5	4	0	0	0	40	38	0
60	*	141580	11	9	2	*	0	4	1	0	0	50	38	1
31	3	226443	9	13	4	9	1	4	1	0	0	40	38	0
30	3	366065	15	10	4	2	4	2	1	0	0	40	38	0
23	3	225724	15	10	4	9	3	4	0	0	0	25	38	0
81	6	132204	3	2	6	7	1	4	0	0	0	20	38	0
39	3	258276	9	13	2	12	0	1	1	3137	0	40	*	0
38	3	197711	0	6	0	6	1	1	0	0	0	40	31	0
21	3	30619	15	10	4	3	1	4	0	0	0	38	38	0
28	1	335015	11	9	2	2	0	4	1	0	0	40	38	0
34	3	61272	9	13	4	3	1	4	0	0	0	40	38	0
47	3	106544	11	9	4	7	1	4	0	0	0	40	38	0
36	3	144169	11	9	2	2	0	4	1	0	0	50	38	0
27	3	40295	11	9	4	13	1	4	1	0	0	99	38	0
56	3	266091	9	13	4	9	1	4	0	2907	0	52	4	0
57	3	143030	11	9	6	7	4	4	0	0	0	30	*	0
42	6	192397	15	10	0	0	3	4	0	0	0	38	38	0
43	3	114351	11	9	0	2	1	4	1	0	0	35	38	0
48	*	63466	11	9	3	*	4	4	0	0	0	32	38	0
53	3	132304	11	9	0	6	1	4	0	0	0	40	33	0
58	3	128162	11	9	0	11	1	4	0	0	0	24	38	0
19	3	125938	2	8	4	7	3	4	1	0	0	40	7	0
37	3	170174	11	9	2	3	0	4	1	0	0	46	38	1
41	5	203451	15	10	0	9	1	4	0	0	0	15	38	0
31	3	109917	5	4	5	2	1	4	0	0	0	40	38	0
31	3	114937	9	13	2	9	0	4	1	0	0	35	38	0
53	1	231196	11	9	2	0	0	4	1	0	0	40	38	0
19	3	238474	15	10	4	11	3	4	1	0	0	25	38	0
56	3	314149	10	16	2	9	0	4	1	0	0	50	38	1
55	0	31728	15	10	2	0	5	4	0	0	0	40	38	1
51	3	360131	4	3	2	2	2	4	0	0	0	40	38	0
62	3	141308	15	10	4	0	1	4	0	0	0	40	38	0
43	3	83411	15	10	2	11	0	4	1	0	0	50	38	1
45	*	119835	5	4	0	*	1	0	1	0	0	48	38	0
28	1	296537	11	9	2	2	0	4	1	0	0	45	38	0
46	3	193047	11	9	2	3	0	4	1	0	0	40	38	1
62	6	39630	9	13	2	9	0	4	1	0	0	40	38	0
57	1	213975	11	9	6	7	4	4	0	0	0	30	38	0
60	1	259803	9	13	2	9	5	4	0	0	0	45	38	1
23	0	55465	15	10	4	5	1	4	1	0	0	40	38	0
47	3	181307	15	10	2	11	0	4	1	99999	0	60	38	1
21	3	211301	15	10	4	0	3	4	0	0	0	8	38	0
51	3	200450	11	9	2	5	0	4	1	0	0	48	38	0
61	1	176731	11	9	2	5	0	4	1	0	0	40	38	0
52	5	140985	9	13	2	0	5	4	0	99999	0	30	38	1
76	3	125784	9	13	2	3	0	4	1	0	0	40	38	0
24	3	152176	15	10	4	5	1	4	1	0	0	39	38	0
31	5	111423	9	13	4	2	1	4	1	0	0	55	38	0
43	3	130126	9	13	2	3	0	4	1	15024	0	50	38	1
58	0	30111	15	10	6	9	4	0	0	0	0	40	38	0
18	*	214989	15	10	4	*	3	4	0	0	1602	24	38	0
19	3	272800	2	8	4	0	3	4	0	0	0	25	38	0
44	3	195881	15	10	0	3	2	4	0	0	0	45	38	0
41	1	170924	15	10	4	9	2	4	1	0	0	7	38	0
21	3	131473	15	10	4	11	3	1	1	0	0	20	39	0
40	3	149466	11	9	0	5	1	2	1	0	0	35	38	0
25	3	190418	15	10	4	7	3	4	1	0	0	30	1	0
62	1	167889	10	16	6	9	4	4	0	0	0	40	19	0
42	3	177989	11	9	2	2	0	4	1	0	0	40	38	0
35	3	186035	8	11	4	12	1	4	1	0	0	40	38	0
19	3	195805	11	9	4	11	3	4	0	0	0	12	38	0
60	3	54800	11	9	2	7	5	4	0	0	0	40	38	0
20	3	100605	11	9	4	11	3	3	1	0	0	40	32	0
23	3	253190	7	12	2	5	0	4	1	0	0	25	38	0
18	3	203301	11	9	4	0	3	4	0	0	0	40	38	0
40	3	175696	15	10	2	3	0	4	1	0	0	45	38	1
19	3	278304	15	10	4	7	3	4	0	0	0	15	38	0
51	3	93193	11	9	0	9	1	4	0	0	0	40	38	0
41	1	158688	9	13	2	10	0	4	1	0	0	50	38	0
18	3	327612	0	6	4	7	3	4	0	0	0	20	38	0
41	3	210844	15	10	3	11	4	2	0	0	0	40	38	0
27	3	147340	15	10	4	3	3	4	0	0	0	40	38	0
71	5	130436	3	2	0	2	1	4	0	0	0	28	38	0
25	3	206600	2	8	2	6	0	4	1	0	0	40	7	0
73	3	284680	11	9	0	7	1	4	0	0	0	20	38	0
45	3	127738	15	10	2	7	0	4	1	0	0	40	38	0
25	3	213412	15	10	2	11	0	4	1	0	0	40	38	1
50	3	287927	11	9	2	9	5	4	0	0	0	16	38	0
44	3	249332	11	9	2	13	0	4	1	0	0	40	6	0
44	1	290403	8	11	0	10	3	4	0	0	0	40	4	0
49	3	54772	11	9	2	2	0	4	1	3103	0	45	38	1
44	4	56651	15	10	2	3	0	4	1	7688	0	45	38	1
42	0	178470	11	9	0	0	1	4	0	0	0	40	38	0
20	3	62865	11	9	4	8	1	4	0	0	0	45	38	0
66	3	107196	11	9	6	12	1	4	0	0	0	18	38	0
19	3	86860	15	10	4	3	3	4	1	0	0	15	38	0
60	3	130684	15	10	2	2	0	4	1	0	0	55	38	0
46	3	164682	8	11	5	9	1	4	1	0	0	40	38	0
42	3	198316	8	11	0	2	1	4	1	0	0	35	38	0
59	3	261816	15	10	0	3	1	4	0	0	0	52	27	0
58	3	280309	7	12	2	3	0	4	1	5178	0	60	38	1
47	3	97176	11	9	0	0	4	4	0	0	0	40	38	0
58	3	95835	15	10	2	12	0	4	1	0	0	36	38	0
69	*	323016	9	13	2	*	0	4	1	99999	0	40	38	1
17	*	280670	0	6	4	*	3	4	0	0	0	40	38	0
19	3	136306	1	7	4	4	3	4	1	0	0	24	38	0
28	3	65171	15	10	2	12	0	4	1	0	0	70	38	0
37	3	25864	11	9	5	9	4	0	0	0	0	40	38	0
30	3	149531	11	9	2	2	0	4	1	0	0	50	38	0
36	3	33887	15	10	0	9	1	4	1	0	0	40	38	0
45	3	172822	1	7	0	13	1	4	1	0	2824	76	38	1
59	3	106748	5	4	2	7	5	4	0	0	0	99	38	0
45	3	131826	15	10	2	5	0	4	1	0	0	40	38	0
53	1	216691	10	16	0	9	1	4	0	10520	0	40	38	1
37	3	133328	11	9	0	11	4	4	0	0	0	40	38	0
26	3	164737	15	10	4	11	1	4	0	0	0	40	38	0
53	1	99064	6	5	2	2	0	4	1	0	0	40	38	0
44	6	59460	11	9	2	7	5	4	0	0	0	15	38	0
27	3	208725	9	13	4	2	3	4	1	0	0	40	38	0
22	3	138513	15	10	4	2	3	4	1	0	0	40	38	0
41	3	121055	11	9	0	13	1	4	1	0	0	40	38	0
53	3	149784	11	9	2	6	0	4	1	0	0	40	38	0
58	3	114495	11	9	2	3	0	4	1	0	0	40	38	0
34	*	133278	2	8	5	*	4	2	0	0	0	53	38	0
32	3	212276	9	13	2	9	0	4	1	0	0	60	38	1
32	3	440129	15	10	2	5	0	4	1	0	0	38	25	0
47	3	98012	12	14	2	9	5	4	0	7688	0	40	38	1
27	3	145284	11	9	2	4	0	4	1	0	0	40	38	0
25	3	177147	15	10	4	5	1	4	1	0	0	40	38	0
40	3	141537	0	6	0	6	1	2	0	0	0	40	38	0
36	5	48093	15	10	2	11	0	4	1	0	0	92	38	0
23	1	314819	11	9	4	13	3	4	1	0	0	40	38	0
44	3	123572	6	5	2	6	0	2	1	0	0	40	38	0
19	3	170800	11	9	4	2	3	4	1	0	0	60	38	0
42	3	332401	9	13	4	11	1	4	1	0	0	40	38	0
60	5	193038	15	10	2	4	0	4	1	0	0	15	38	0
41	3	351161	11	9	2	11	0	4	1	0	1848	45	38	1
45	0	106910	11	9	4	13	4	1	0	0	0	40	38	0
67	*	163726	4	3	2	*	0	4	1	0	0	49	38	0
36	5	609935	9	13	2	13	0	2	1	0	0	48	*	0
52	6	314627	12	14	0	9	1	1	0	0	0	40	38	0
28	3	115945	10	16	4	0	3	4	1	0	0	18	38	0
83	4	272248	11	9	0	11	1	4	1	0	0	20	38	0
17	3	167878	1	7	4	7	3	4	1	0	0	20	38	0
27	3	176972	8	11	4	2	1	4	1	0	0	40	38	0
35	5	31095	8	11	4	4	1	4	1	0	0	60	38	0
40	3	130834	15	10	4	0	1	4	0	0	0	40	38	0
23	3	207415	7	12	2	11	5	4	0	0	0	25	38	0
51	1	264457	1	7	2	5	0	2	1	0	0	40	38	0
51	3	340588	3	2	2	7	0	4	1	0	0	54	25	0
82	*	42435	0	6	6	*	1	4	1	0	0	20	38	0
28	3	107411	11	9	4	3	1	4	0	0	0	45	38	0
53	3	290640	11	9	2	7	0	4	1	0	0	50	10	1
29	3	106179	9	13	4	0	1	4	0	0	0	35	1	0
19	3	247679	11	9	4	2	1	4	1	0	0	45	38	0
30	3	171598	9	13	3	11	1	4	0	0	0	50	38	0
23	3	234460	5	4	4	6	3	2	0	0	0	40	5	0
66	3	196674	9	13	2	11	0	4	1	0	0	15	38	1
27	3	182540	1	7	4	2	1	4	1	0	0	40	38	0
35	3	172694	11	9	2	6	0	2	1	0	0	40	38	0
17	3	29571	2	8	4	5	3	4	1	0	0	15	38	0
27	3	130438	11	9	4	6	1	4	1	0	0	40	38	0
27	3	213421	14	15	4	9	1	4	1	0	0	50	38	0
44	1	189956	9	13	2	10	5	2	0	15024	0	40	38	1
64	3	133144	11	9	2	13	0	4	1	0	0	16	38	0
62	4	24050	11	9	6	11	1	4	0	0	0	15	38	0
26	3	276967	15	10	2	11	0	4	1	0	0	40	38	0
40	3	184857	11	9	5	6	4	4	1	0	0	40	38	0
40	3	145160	10	16	2	9	0	4	1	0	0	40	38	1
