Category	Rating	Reviews	Size	Installs	Price	Content_Rating	Genres	Android_Ver
SPORTS	4	232.0000	32	50000	0	Everyone	Sports	5.0_and_up
LIBRARIES_AND_DEO	4.2	130287.0000	50	10000000	0	Everyone	Libraries__Deo	4.1_and_up
PRODUCTIVITY	4.8	5865.0000	15	100000	$4.49	Everyone	Productivity	4.1_and_up
VIDEO_PLAYERS	4	46.0000	3.1	5000	0	Everyone	Video_Players__Editors	3.0_and_up
FAILY	4.5	41.0000	30	5000	0	Everyone	Siulation	4.1_and_up
FAILY	*	1.0000	34	100	0	Everyone	Entertainent	4.1_and_up
FI*CE	4.7	413.0000	13	10000	0	Everyone	Fi*ce	5.0_and_up
SOCIAL	1.9	16.0000	2.6	1000	0	Everyone	Social	4.0_and_up
SOCIAL	4.9	29.0000	2.5	500	0	Everyone	Social	5.0_and_up
FAILY	4.4	544.0000	*	5000	$1.49	Everyone	Entertainent	*
SOCIAL	4.7	2068.0000	7.5	100000	0	Everyone	Social	2.2_and_up
FAILY	*	4.0000	569	100	0	Everyone	Entertainent	2.3_and_up
FAILY	4.9	1288.0000	26	10000	0	Everyone	Education	4.1_and_up
SOCIAL	4.8	1902.0000	5.2	100000	0	Everyone	Social	2.1_and_up
PRODUCTIVITY	*	0.0000	5.4	0	$154.99	Everyone	Productivity	4.1_and_up
APS_AND_NAVIGATION	*	88.0000	9.1	5000	0	Everyone	aps__Navigation	4.0.3_and_up
GAE	4.5	1418.0000	26	10000	0	Teen	Casino	4.0.3_and_up
BUSINESS	*	0.0000	28	50	0	Everyone	Business	4.2_and_up
FAILY	*	0.0000	3.8	10	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.6	2736.0000	*	100000	0	Everyone	Entertainent	4.1_and_up
BUSINESS	4.5	43.0000	92	100	0	Everyone	Business	2.3_and_up
PERSONALIZATION	*	19.0000	206	1000	0	Everyone	Personalization	2.1_and_up
GAE	5	7.0000	19	5	0	Everyone	Arcade	4.1_and_up
BUSINESS	*	30.0000	93	100	0	Everyone_10+	Business	2.3_and_up
VIDEO_PLAYERS	3.9	1016.0000	13	50000	0	Teen	Video_Players__Editors	4.1_and_up
FAILY	*	0.0000	1.8	50	0	Everyone	Entertainent	4.0_and_up
NEWS_AND_AGAZINES	*	49.0000	10	5000	0	Everyone	News__agazines	4.0_and_up
COICS	4.3	109.0000	3.5	10000	0	Everyone	Coics	4.0.3_and_up
VIDEO_PLAYERS	*	23.0000	7.5	1000	0	Everyone	Video_Players__Editors	4.2_and_up
FAILY	4.8	1304467.0000	68	10000000	0	Everyone	Strategy	4.1_and_up
TOOLS	4.3	1320.0000	778	100000	0	Everyone	Tools	2.0_and_up
BOOKS_AND_REFERENCE	4.6	156.0000	2.1	10000	0	Everyone	Books__Reference	2.3_and_up
FAILY	*	1.0000	9.2	10	0	Everyone	Education	4.4_and_up
PERSONALIZATION	*	0.0000	3	500	0	Everyone	Personalization	4.0.3_and_up
GAE	4.1	1167.0000	72	100000	0	Teen	Action	4.1_and_up
SHOPPING	4.5	245104.0000	35	5000000	0	Everyone	Shopping	4.0.3_and_up
VIDEO_PLAYERS	4.3	5879.0000	*	1000000	0	Teen	Video_Players__Editors	4.1_and_up
GAE	3.8	8175.0000	31	1000000	0	Everyone_10+	Arcade	4.1_and_up
GAE	2.4	45.0000	4.1	10000	0	Teen	Card	4.1_and_up
VIDEO_PLAYERS	4.3	138337.0000	*	10000000	0	Everyone	Video_Players__Editors	*
GAE	2.8	48.0000	13	10000	0	Teen	Card	4.1_and_up
GAE	4.5	947515.0000	60	10000000	0	Teen	Action	4.1_and_up
FAILY	4.6	5546.0000	85	100000	0	Everyone	Siulation	4.0.3_and_up
GAE	4.1	13304.0000	1.3	1000000	0	Everyone	Arcade	4.0_and_up
VIDEO_PLAYERS	4.2	4585.0000	*	50000	$5.99	Everyone	Video_Players__Editors	*
FAILY	4.6	9.0000	6.9	1000	0	Everyone	Education	4.1_and_up
VIDEO_PLAYERS	4.3	9966.0000	5.5	1000000	0	Everyone	Video_Players__Editors	2.1_and_up
FAILY	4.6	70335.0000	58	500000	0	Teen	Siulation	4.3_and_up
FAILY	5	15.0000	94	50	0	Everyone	Education	4.0.3_and_up
COUNICATION	5	1.0000	683	50	0	Everyone	Counication	2.3_and_up
FAILY	3.9	14.0000	592	1000	0	Teen	Entertainent	2.2_and_up
PRODUCTIVITY	4.2	218.0000	*	50000	0	Everyone	Productivity	*
FAILY	3.9	168.0000	6.4	5000	0	Everyone	Siulation	4.0.3_and_up
FAILY	4.2	5.0000	3.3	100	0	Everyone	Entertainent	4.4_and_up
TOOLS	*	3.0000	319	10	$0.99	Everyone	Tools	5.0_and_up
FAILY	*	1.0000	24	100	0	Everyone	Entertainent	4.3_and_up
GAE	*	3.0000	36	100	0	Everyone	Racing	4.1_and_up
VIDEO_PLAYERS	3.5	54.0000	186	10000	0	Everyone	Video_Players__Editors	2.2_and_up
FAILY	*	16.0000	3.5	1000	0	Everyone	Education	4.0_and_up
FAILY	4	4.0000	840	100	0	Everyone	Education	4.0.3_and_up
GAE	*	0.0000	41	100	0	Everyone	Racing	4.1_and_up
FAILY	3.7	56.0000	1.5	5000	0	Everyone	Education	4.0_and_up
GAE	3.8	10.0000	36	1000	0	ature_17+	Word	4.0.3_and_up
TOOLS	4.3	269.0000	647	50000	0	Everyone	Tools	2.0_and_up
COUNICATION	*	10.0000	5.3	500	0	Everyone	Counication	4.1_and_up
NEWS_AND_AGAZINES	*	10.0000	19	100	0	Everyone	News__agazines	4.1_and_up
APS_AND_NAVIGATION	4.5	6.0000	2.5	50	0	Everyone	aps__Navigation	4.0_and_up
FAILY	4.6	11480.0000	93	100000	0	Everyone	Siulation	4.4_and_up
TOOLS	*	9.0000	2.8	50	0	Everyone	Tools	2.3_and_up
FAILY	4.5	301.0000	5.6	10000	0	Everyone	Education	4.1_and_up
FAILY	4.3	1895.0000	72	50000	0	Everyone	Siulation	4.4_and_up
FAILY	4.4	847.0000	21	10000	0	Everyone	Education	4.0.3_and_up
TOOLS	*	0.0000	191	10	0	Everyone	Tools	1.5_and_up
NEWS_AND_AGAZINES	*	55.0000	22	1000	0	Everyone	News__agazines	4.0_and_up
FAILY	4.6	19640.0000	67	100000	0	Teen	Siulation	4.4_and_up
FAILY	*	0.0000	842	50	$1.49	Everyone	Entertainent	2.2_and_up
TOOLS	3.9	333.0000	1.1	100000	0	Everyone	Tools	2.3_and_up
BUSINESS	*	0.0000	6.9	10	0	Everyone	Business	3.0_and_up
FI*CE	3.9	25205.0000	*	1000000	0	Everyone	Fi*ce	*
APS_AND_NAVIGATION	3.1	742.0000	15	100000	0	Everyone	aps__Navigation	4.1_and_up
TOOLS	3.9	71.0000	1.1	10000	0	Everyone	Tools	2.3_and_up
FAILY	4.4	138.0000	6.2	10000	0	Everyone	Education	4.1_and_up
BOOKS_AND_REFERENCE	4.4	47.0000	1.4	1000	$3.08	Everyone	Books__Reference	2.2_and_up
FAILY	4.4	48451.0000	52	1000000	0	Teen	Strategy	4.0.3_and_up
SOCIAL	4.6	22.0000	8.7	1000	0	Teen	Social	4.3_and_up
TOOLS	3.9	15665.0000	373	5000000	0	Everyone	Tools	4.0_and_up
TOOLS	4.6	3703.0000	3.8	100000	0	Everyone	Tools	4.2_and_up
TOOLS	2.5	2794.0000	3.8	1000000	0	Everyone	Tools	4.3_and_up
TOOLS	4.6	251.0000	3.8	1000	$0.99	Everyone	Tools	4.2_and_up
TOOLS	2.8	632.0000	8.2	500000	0	Everyone	Tools	6.0_and_up
COUNICATION	4	32.0000	437	5000	0	Everyone	Counication	1.6_and_up
BUSINESS	3.4	54.0000	5.7	10000	0	Everyone	Business	2.3.3_and_up
SOCIAL	3.8	32.0000	1.6	10000	0	Teen	Social	1.6_and_up
BUSINESS	4.5	80.0000	16	10000	0	Everyone	Business	2.2_and_up
BUSINESS	4.8	8.0000	2.6	5000	0	Everyone	Business	3.0_and_up
PHOTOGRAPHY	3.3	1307.0000	6.6	500000	0	Everyone	Photography	2.3_and_up
COUNICATION	3.9	97.0000	598	50000	0	Everyone	Counication	2.2_and_up
COUNICATION	3.5	33.0000	2.7	10000	0	Everyone	Counication	4.1_and_up
VIDEO_PLAYERS	4.5	641219.0000	*	10000000	0	Everyone	Video_Players__Editors	4.1_and_up
COUNICATION	4	1926.0000	716	1000000	0	Everyone	Counication	2.2_and_up
NEWS_AND_AGAZINES	*	24.0000	14	1000	0	Everyone	News__agazines	4.2_and_up
COUNICATION	3.6	437.0000	12	100000	0	Everyone	Counication	5.0_and_up
TOOLS	*	0.0000	46	500	0	Everyone	Tools	4.3_and_up
BUSINESS	4.7	12.0000	13	500	0	Everyone	Business	4.4_and_up
COUNICATION	3.9	20829.0000	1.9	5000000	0	Everyone	Counication	3.0_and_up
FAILY	5	2.0000	1.2	500	0	Everyone	Education	4.0.3_and_up
BUSINESS	4.6	14.0000	4.3	500	0	Everyone	Business	4.4_and_up
TOOLS	3.9	4374.0000	13	1000000	0	Everyone	Tools	4.2_and_up
LIFESTYLE	4.9	26.0000	8.4	1000	0	Teen	Lifestyle	4.1_and_up
TOOLS	3.6	11187.0000	7.3	1000000	0	Everyone	Tools	4.0_and_up
TOOLS	3.7	2992.0000	585	500000	0	Everyone	Tools	4.1_and_up
APS_AND_NAVIGATION	3.9	22.0000	3.2	1000	0	Everyone	aps__Navigation	4.1_and_up
LIFESTYLE	2.7	135.0000	6.5	10000	0	Everyone	Lifestyle	4.3_and_up
TOOLS	3.8	67.0000	2.7	10000	0	Everyone	Tools	3.0_and_up
NEWS_AND_AGAZINES	2.8	636.0000	1.4	100000	0	Everyone	News__agazines	4.1_and_up
TOOLS	3.5	4.0000	17	500	0	Everyone	Tools	4.3_and_up
TOOLS	4.1	36.0000	3.1	10000	0	Everyone	Tools	2.3.3_and_up
TOOLS	*	0.0000	2.4	100	0	Everyone	Tools	4.3_and_up
TOOLS	4.7	1363.0000	1.6	10000	$2.59	Everyone	Tools	1.6_and_up
FI*CE	4.3	34.0000	*	5000	0	Everyone	Fi*ce	*
TOOLS	4.5	21979.0000	982	1000000	0	Everyone	Tools	1.6_and_up
SOCIAL	4.1	158.0000	26	50000	0	ature_17+	Social	4.1_and_up
LIBRARIES_AND_DEO	*	3.0000	19	100	0	Everyone	Libraries__Deo	2.3_and_up
TOOLS	*	0.0000	2.9	10	0	Everyone	Tools	4.4_and_up
BUSINESS	4.8	16.0000	4.5	500	0	Everyone	Business	4.1_and_up
FAILY	*	0.0000	222	100	0	Everyone	Education	1.6_and_up
TOOLS	*	2.0000	42	1000	0	Everyone	Tools	4.4_and_up
TOOLS	*	20.0000	7.9	1000	0	Everyone	Tools	4.0_and_up
COUNICATION	3.4	198.0000	219	50000	0	Everyone	Counication	4.0_and_up
TOOLS	5	3.0000	55	100	0	Everyone	Tools	4.2_and_up
SPORTS	*	3.0000	948	10	$4.80	Everyone	Sports	4.0.3_and_up
TOOLS	*	0.0000	7.3	5	$8.99	Everyone	Tools	3.2_and_up
TOOLS	4.3	37.0000	323	5000	0	Everyone	Tools	2.2_and_up
FAILY	4.4	37122.0000	89	1000000	0	Everyone	Educational	4.1_and_up
FAILY	1.8	5.0000	5.2	1000	0	Everyone	Education	4.4_and_up
APS_AND_NAVIGATION	4.2	57.0000	15	10000	0	Everyone	aps__Navigation	4.1_and_up
GAE	3.3	294.0000	19	10000	0	Everyone	Arcade	3.0_and_up
SHOPPING	*	2.0000	7.6	1000	0	Everyone	Shopping	4.1_and_up
FAILY	5	7.0000	5.6	10	0	Everyone	Education	4.0.3_and_up
TRAVEL_AND_LOCAL	*	0.0000	18	100	0	Everyone	Travel__Local	4.4_and_up
FAILY	*	1.0000	24	10	0	Everyone	Puzzle	4.0.3_and_up
TRAVEL_AND_LOCAL	*	3.0000	10	100	0	Everyone	Travel__Local	3.0_and_up
LIFESTYLE	4.8	10.0000	11	1000	0	Everyone	Lifestyle	4.1_and_up
TRAVEL_AND_LOCAL	*	0.0000	29	10	0	Everyone	Travel__Local	4.4_and_up
FAILY	4.5	472.0000	4.3	10000	0	Everyone	Education	2.3.3_and_up
FAILY	5	100.0000	10	1000	0	Everyone	Education	4.0.3_and_up
FAILY	4.5	22167.0000	88	1000000	0	Everyone	Educational	4.1_and_up
FAILY	4.7	38.0000	5.3	500	0	Everyone	Education	4.0_and_up
LIFESTYLE	*	0.0000	5.4	10	0	Teen	Lifestyle	4.1_and_up
FAILY	4.6	69.0000	3.1	1000	0	Everyone	Education	4.0.3_and_up
BEAUTY	*	1.0000	6	50	0	Everyone	Beauty	4.4_and_up
FAILY	*	8.0000	26	100	0	Everyone	TriviaEducation	4.0.3_and_up
FAILY	4.5	38.0000	6.5	1000	0	Everyone	Education	4.0.3_and_up
GAE	*	1.0000	19	10	0	Everyone	Trivia	4.0.3_and_up
GAE	*	0.0000	33	50	0	Everyone	Trivia	4.0.3_and_up
SPORTS	3.5	4.0000	40	100	0	Everyone	Sports	4.4_and_up
FAILY	*	11.0000	9.2	1000	0	Everyone	Puzzle	4.0_and_up
GAE	*	4.0000	28	100	0	Everyone	Trivia	4.0.3_and_up
FAILY	3.5	4.0000	21	1000	0	Everyone	Education	4.3_and_up
BUSINESS	2.9	28.0000	20	500	$17.99	Everyone	Business	3.0_and_up
BOOKS_AND_REFERENCE	*	3.0000	4	100	0	Everyone	Books__Reference	2.3_and_up
GAE	*	2.0000	26	50	0	Everyone	Word	4.0.3_and_up
BOOKS_AND_REFERENCE	5	23.0000	*	500	0	Everyone	Books__Reference	4.0_and_up
GAE	*	31.0000	26	1000	0	Everyone	Trivia	4.0.3_and_up
GAE	*	0.0000	33	10	0	Everyone	Trivia	4.0.3_and_up
FAILY	*	3.0000	25	100	0	Everyone	Puzzle	4.0.3_and_up
BOOKS_AND_REFERENCE	*	0.0000	44	10	0	Everyone	Books__Reference	2.1_and_up
GAE	4.3	1004709.0000	*	50000000	0	Teen	Action	4.4_and_up
GAE	*	14.0000	19	1000	0	Everyone	Trivia	4.0.3_and_up
BOOKS_AND_REFERENCE	4.8	238.0000	27	10000	0	Everyone	Books__Reference	4.0_and_up
BOOKS_AND_REFERENCE	4.7	119.0000	1.5	1000	0	Everyone	Books__Reference	4.1_and_up
FAILY	4.3	2838064.0000	*	100000000	0	Everyone	Casual	*
LIFESTYLE	4.1	14.0000	13	100	0	Everyone	Lifestyle	4.0.3_and_up
PRODUCTIVITY	5	3.0000	4.8	100	0	Everyone	Productivity	4.2_and_up
COUNICATION	5	3.0000	1.6	100	0	Everyone	Counication	3.0_and_up
HEALTH_AND_FITNESS	*	1.0000	4.9	100	0	Everyone	Health__Fitness	4.0_and_up
HEALTH_AND_FITNESS	*	1.0000	3.5	500	0	Teen	Health__Fitness	2.3_and_up
EDICAL	*	0.0000	8.7	500	0	Everyone	edical	4.0.3_and_up
HEALTH_AND_FITNESS	4	4015.0000	7.7	1000000	0	ature_17+	Health__Fitness	3.0_and_up
SHOPPING	*	5.0000	19	500	0	Everyone	Shopping	4.0.3_and_up
BUSINESS	4.3	28.0000	3.4	1000	0	Everyone	Business	4.0_and_up
BUSINESS	*	0.0000	2.9	100	0	Everyone	Business	4.4_and_up
EDICAL	4.1	698.0000	2.4	100000	0	Everyone_10+	edical	3.0_and_up
FAILY	5	8.0000	2.7	100	0	Everyone	Entertainent	4.1_and_up
TRAVEL_AND_LOCAL	*	0.0000	5	100	0	Everyone	Travel__Local	4.0_and_up
HEALTH_AND_FITNESS	5	2.0000	5.9	500	0	Everyone	Health__Fitness	4.0.3_and_up
BUSINESS	*	10.0000	2.8	100	0	Everyone	Business	4.1_and_up
EDICAL	*	0.0000	3.4	50	0	Everyone	edical	4.0_and_up
SPORTS	*	0.0000	12	100	0	Everyone	Sports	4.0_and_up
SHOPPING	4	6.0000	20	100	0	Everyone	Shopping	4.1_and_up
BUSINESS	*	9.0000	4.2	100	0	Everyone	Business	4.1_and_up
APS_AND_NAVIGATION	*	1.0000	10	10	0	Everyone	aps__Navigation	4.1_and_up
APS_AND_NAVIGATION	3.5	8.0000	26	10	0	Everyone	aps__Navigation	4.1_and_up
LIFESTYLE	*	1.0000	4	100	0	Everyone	Lifestyle	4.1_and_up
EDICAL	*	0.0000	3.6	10	0	Teen	edical	4.0_and_up
BUSINESS	*	2.0000	98	10	0	Everyone	Business	4.1_and_up
FI*CE	4.1	15057.0000	5.7	500000	0	Everyone	Fi*ce	5.0_and_up
TRAVEL_AND_LOCAL	*	0.0000	3.6	100	0	Everyone	Travel__Local	4.0_and_up
BUSINESS	*	17.0000	96	500	0	Everyone	Business	4.0.3_and_up
LIFESTYLE	4.6	10198.0000	2.2	100000	0	Everyone	Lifestyle	2.1_and_up
BUSINESS	*	0.0000	10	10	0	Everyone	Business	4.0_and_up
SPORTS	*	3.0000	4.8	50	0	Everyone	Sports	4.4_and_up
BUSINESS	*	0.0000	2	50	0	Everyone	Business	4.0_and_up
APS_AND_NAVIGATION	4.1	132792.0000	62	10000000	0	Everyone	aps__Navigation	4.0.3_and_up
APS_AND_NAVIGATION	4.2	60820.0000	*	5000000	0	Everyone	aps__Navigation	*
SHOPPING	4.2	4977.0000	9.8	100000	0	Everyone	Shopping	4.1_and_up
COUNICATION	2.2	62.0000	34	10000	0	Everyone	Counication	4.1_and_up
GAE	4.3	45558.0000	53	5000000	0	Everyone_10+	Action	4.1_and_up
FI*CE	4.7	19784.0000	7.3	100000	$2.99	Everyone	Fi*ce	4.0_and_up
TOOLS	3.8	400.0000	*	50000	0	Everyone	Tools	4.1_and_up
BUSINESS	*	0.0000	2.8	1	0	Everyone	Business	4.0_and_up
BUSINESS	4.1	15.0000	24	1000	0	Everyone	Business	4.3_and_up
BUSINESS	*	0.0000	73	5	0	Everyone	Business	4.1_and_up
LIFESTYLE	3.1	10006.0000	53	1000000	0	Everyone	Lifestyle	5.0_and_up
FAILY	4.2	246705.0000	27	1000000	0	Teen	Strategy	4.0.3_and_up
HEALTH_AND_FITNESS	*	0.0000	4.4	50	0	Everyone	Health__Fitness	2.2_and_up
TRAVEL_AND_LOCAL	3	2719.0000	17	100000	0	Teen	Travel__Local	4.2_and_up
GAE	4.8	265.0000	1.3	1000	$3.49	Everyone	Board	2.3_and_up
TOOLS	3.7	50.0000	19	5000	0	Everyone	Tools	4.0_and_up
PERSONALIZATION	3.1	112.0000	8.8	1000	$0.99	Everyone	Personalization	4.3_and_up
GAE	4.6	547.0000	1.3	10000	0	Everyone	Board	2.3_and_up
PHOTOGRAPHY	2.9	333.0000	1.8	50000	0	Everyone	Photography	4.0_and_up
PHOTOGRAPHY	4.2	329.0000	4.8	100000	0	Everyone	Photography	4.4_and_up
GAE	4.7	705.0000	1.8	10000	0	Everyone	Board	4.0.3_and_up
GAE	4.5	70.0000	691	1000	0	Everyone	Board	4.0_and_up
LIFESTYLE	2.8	48.0000	12	5000	0	Everyone	Lifestyle	4.0_and_up
BOOKS_AND_REFERENCE	*	2.0000	20	500	0	Everyone	Books__Reference	4.0_and_up
PERSONALIZATION	4.4	2839.0000	5.1	100000	0	Everyone	Personalization	2.2_and_up
FI*CE	4.4	96.0000	7.2	10000	0	Everyone	Fi*ce	4.0_and_up
FI*CE	4.1	2048.0000	24	100000	0	Everyone	Fi*ce	4.4_and_up
BUSINESS	4.6	48.0000	7.4	1000	0	Everyone	Business	4.0_and_up
APS_AND_NAVIGATION	3	67.0000	53	5000	0	Everyone	aps__Navigation	5.0_and_up
GAE	4.1	64.0000	1.3	5000	0	Everyone	Board	2.2_and_up
PERSONALIZATION	4.2	97890.0000	14	1000000	$2.49	Everyone	Personalization	2.3_and_up
TOOLS	*	0.0000	8.8	100	0	Everyone	Tools	4.1_and_up
EVENTS	4.4	16.0000	1.7	100	0	Everyone	Events	4.0_and_up
PERSONALIZATION	3.9	25035.0000	14	1000000	0	Everyone	Personalization	2.3_and_up
BOOKS_AND_REFERENCE	*	0.0000	13	500	0	Everyone	Books__Reference	4.0_and_up
PHOTOGRAPHY	*	2.0000	17	100	0	Everyone	Photography	4.4_and_up
PRODUCTIVITY	*	0.0000	24	10	0	Everyone	Productivity	4.0_and_up
PRODUCTIVITY	*	0.0000	17	100	0	Everyone	Productivity	4.1_and_up
PERSONALIZATION	4.3	58614.0000	26	1000000	$0.99	Everyone	Personalization	4.4_and_up
PERSONALIZATION	4.5	4.0000	511	50	0	Everyone	Personalization	4.0_and_up
PERSONALIZATION	4.5	4.0000	1.7	10	0	Everyone	Personalization	4.4_and_up
TRAVEL_AND_LOCAL	3.6	57.0000	32	10000	0	Everyone	Travel__Local	4.0_and_up
LIFESTYLE	2	8.0000	12	1000	0	Everyone	Lifestyle	2.3_and_up
TRAVEL_AND_LOCAL	4	41.0000	23	10000	0	Everyone	Travel__Local	5.0_and_up
PHOTOGRAPHY	4.5	1376.0000	5.5	100000	$1.49	Everyone	Photography	4.0_and_up
FAILY	4	11.0000	9.4	1000	0	Everyone	Education	4.1_and_up
PERSONALIZATION	4.3	1098.0000	18	50000	0	Everyone	Personalization	3.0_and_up
PRODUCTIVITY	*	7.0000	1.8	500	0	Everyone	Productivity	2.2_and_up
PERSONALIZATION	4.5	69.0000	951	1000	$0.99	Everyone	Personalization	4.4_and_up
ART_AND_DESIGN	4.8	41.0000	1.9	5000	0	Everyone	Art__Design	4.0_and_up
PERSONALIZATION	4.5	75.0000	2.6	10000	0	ature_17+	Personalization	4.0.3_and_up
GAE	*	1.0000	13	10	0	Everyone	Arcade	4.1_and_up
FAILY	*	1.0000	16	100	0	Everyone	Education	4.0_and_up
PERSONALIZATION	4.2	17.0000	963	1000	0	Everyone	Personalization	2.1_and_up
PHOTOGRAPHY	4.5	12572.0000	8.5	1000000	0	Everyone	Photography	4.0_and_up
FAILY	4.6	84114.0000	23	500000	$0.99	Everyone_10+	Puzzle	2.3.3_and_up
SPORTS	*	4.0000	8.2	100	0	Everyone	Sports	4.1_and_up
BUSINESS	*	1.0000	3.8	10	0	Everyone	Business	4.2_and_up
PHOTOGRAPHY	3.9	205.0000	2.4	50000	0	Everyone	Photography	4.0_and_up
PRODUCTIVITY	*	2.0000	1.7	10	0	Everyone	Productivity	4.1_and_up
FAILY	*	0.0000	10	50	0	Everyone	Education	4.0_and_up
FAILY	4.3	131.0000	2	5000	0	Everyone	Education	2.2_and_up
TOOLS	3.9	319.0000	25	10000	$2.99	Everyone	Tools	7.0_and_up
TOOLS	4.3	13064.0000	4.6	1000000	0	Everyone	Tools	7.0_and_up
FI*CE	3.7	120.0000	31	10000	0	Everyone	Fi*ce	4.0.3_and_up
FI*CE	4.7	3.0000	8.2	100	0	Everyone	Fi*ce	4.2_and_up
FAILY	4.3	42.0000	554	5000	0	Everyone	Education	2.2_and_up
FI*CE	1.7	21.0000	21	100	$4.99	Everyone	Fi*ce	4.0.3_and_up
FI*CE	4.5	101.0000	6.9	10000	0	Everyone	Fi*ce	5.0_and_up
VIDEO_PLAYERS	*	0.0000	21	100	0	Everyone	Video_Players__Editors	4.1_and_up
BUSINESS	4.7	3.0000	11	100	0	Everyone	Business	4.0.3_and_up
FI*CE	*	2.0000	34	100	0	Everyone	Fi*ce	4.0.3_and_up
FI*CE	5	4.0000	4.1	50	0	Everyone	Fi*ce	4.2_and_up
TOOLS	*	1.0000	1.9	100	0	Everyone	Tools	4.0_and_up
FI*CE	*	8.0000	3.5	1000	0	Everyone	Fi*ce	4.4_and_up
TOOLS	*	4.0000	3	1000	0	Everyone	Tools	4.2_and_up
FI*CE	4.6	83.0000	4	5000	0	Everyone	Fi*ce	4.4_and_up
FI*CE	2.9	19.0000	2.2	5000	0	Everyone	Fi*ce	4.4_and_up
FAILY	*	0.0000	18	100	0	Everyone	Education	4.4_and_up
FI*CE	4.8	11.0000	3.7	1000	0	Everyone	Fi*ce	4.1_and_up
HEALTH_AND_FITNESS	2.3	3.0000	2.4	1000	0	Everyone	Health__Fitness	5.0_and_up
HEALTH_AND_FITNESS	*	0.0000	9.3	1	0	Everyone	Health__Fitness	4.0_and_up
FAILY	3.8	174.0000	44	10000	0	Everyone	Siulation	2.3_and_up
TOOLS	4.2	5.0000	31	500	0	Everyone	Tools	4.0.3_and_up
GAE	*	12.0000	48	1000	0	Everyone	Arcade	4.0_and_up
FAILY	4.4	551.0000	38	100000	0	Everyone	Siulation	2.3_and_up
GAE	*	3.0000	49	100	0	Everyone	Racing	4.4_and_up
GAE	4	38448.0000	27	5000000	0	Everyone	Racing	4.1_and_up
COUNICATION	4.1	22782.0000	351	1000000	0	Everyone	Counication	2.2_and_up
FI*CE	3.4	5.0000	8.8	500	0	Everyone	Fi*ce	4.0_and_up
GAE	4.3	85882.0000	23	10000000	0	Everyone	Arcade	2.3_and_up
GAE	4	51067.0000	48	5000000	0	Teen	Action	4.1_and_up
TOOLS	4.2	13005.0000	9.7	1000000	0	Everyone	Tools	4.2_and_up
PERSONALIZATION	4.1	131.0000	27	1000	$4.99	Everyone	Personalization	4.0.3_and_up
FI*CE	4.7	396.0000	12	10000	0	Everyone	Fi*ce	5.0_and_up
FAILY	4.2	41693.0000	74	1000000	0	Everyone	Siulation	4.0_and_up
SPORTS	3.9	138739.0000	44	10000000	0	Teen	Sports	4.1_and_up
FAILY	3.8	91645.0000	36	10000000	0	Teen	Siulation	4.1_and_up
GAE	4.1	41.0000	1.4	5000	0	Everyone	Casino	3.0_and_up
GAE	4.2	107497.0000	*	1000000	0	Everyone	Racing	2.3.3_and_up
GAE	3.8	299.0000	25	10000	0	Everyone	Racing	4.1_and_up
FI*CE	4.7	20535.0000	*	500000	0	Everyone	Fi*ce	*
FAILY	3.7	7664.0000	44	500000	0	Everyone	CasualPretend_Play	4.0.3_and_up
GAE	4.3	25952.0000	36	500000	0	Everyone_10+	Action	2.3_and_up
TOOLS	4	22.0000	82	1000	$0.99	Everyone	Tools	2.3_and_up
GAE	4.2	51791.0000	57	1000000	0	Everyone	Racing	4.1_and_up
FI*CE	4.6	25744.0000	*	500000	0	Everyone	Fi*ce	*
FAILY	4.7	513.0000	9.8	50000	0	Everyone	Education	4.0_and_up
GAE	4.7	142308.0000	24	5000000	0	Everyone_10+	Board	4.1_and_up
GAE	4.3	54221.0000	47	1000000	0	Everyone	Racing	2.3_and_up
FAILY	4.2	2231.0000	37	500000	0	Everyone	Entertainent	4.4_and_up
FAILY	3.5	1380.0000	6.9	500000	0	Everyone	Entertainent	4.0_and_up
FAILY	4.7	412744.0000	10	10000000	0	Everyone	EntertainentCreativity	4.4_and_up
FAILY	4.7	12784.0000	15	1000000	0	Everyone	Entertainent	4.1_and_up
LIFESTYLE	4.5	2586.0000	9.4	100000	0	Everyone	Lifestyle	4.0.3_and_up
FAILY	4.5	992.0000	49	100000	0	Teen	Entertainent	4.2_and_up
FAILY	4.7	24557.0000	24	1000000	0	Everyone	CasualCreativity	4.4_and_up
FAILY	4.6	16041.0000	7.3	1000000	0	Everyone	Entertainent	4.3_and_up
GAE	4.6	267229.0000	24	10000000	0	Teen	Casino	2.3_and_up
FAILY	4.9	55723.0000	14	1000000	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.2	14356.0000	*	1000000	0	Everyone	EntertainentBrain_Gaes	4.1_and_up
FAILY	4.3	997.0000	*	100000	0	Everyone	Entertainent	4.1_and_up
PHOTOGRAPHY	4.4	1490722.0000	21	50000000	0	Everyone	Photography	4.1_and_up
FAILY	4.4	23474.0000	8.8	5000000	0	Everyone	CasualCreativity	4.1_and_up
FAILY	4.5	12293.0000	4	1000000	0	Everyone	Entertainent	4.0.3_and_up
FAILY	4.3	2017.0000	*	100000	0	Everyone	Entertainent	4.1_and_up
FAILY	4.4	3588.0000	18	500000	0	Everyone	Entertainent	4.3_and_up
FAILY	4.4	767.0000	18	100000	0	Everyone	Entertainent	4.1_and_up
