C1	C2	C3	C4	C5	C6	C7	C8
-22069.0000	-22101.0000	-22121.0000	-22154.0000	-22164.0000	-22174.0000	-22184.0000	-22171.0000
-22161.0000	-22129.0000	-22069.0000	-22026.0000	-22011.0000	-22044.0000	-22099.0000	-22124.0000
-22157.0000	-22204.0000	-22199.0000	-22171.0000	-22171.0000	-22159.0000	-22144.0000	-22221.0000
-22366.0000	-22417.0000	-22346.0000	-22259.0000	-22184.0000	-22064.0000	-21931.0000	-21779.0000
-21429.0000	-20941.0000	-20766.0000	-21056.0000	-21449.0000	-21642.0000	-21671.0000	-21761.0000
-21959.0000	-22094.0000	-22117.0000	-22129.0000	-22101.0000	-22032.0000	-21961.0000	-21899.0000
-21891.0000	-21946.0000	-21964.0000	-21951.0000	-21954.0000	-21907.0000	-21857.0000	-21871.0000
-21896.0000	-21909.0000	-21946.0000	-21966.0000	-21984.0000	-21999.0000	-21971.0000	-21971.0000
-22009.0000	-22019.0000	-22031.0000	-22064.0000	-22074.0000	-22094.0000	-22099.0000	-22046.0000
-22021.0000	-22011.0000	-21992.0000	-21996.0000	-21944.0000	-21826.0000	-21769.0000	-21729.0000
-21726.0000	-21834.0000	-21946.0000	-22051.0000	-22179.0000	-22236.0000	-22286.0000	-22304.0000
-22246.0000	-22319.0000	-22281.0000	-21896.0000	-21936.0000	-22431.0000	-22311.0000	-21769.0000
-21549.0000	-21464.0000	-21492.0000	-21699.0000	-21749.0000	-21784.0000	-21936.0000	-21971.0000
-22006.0000	-22084.0000	-22049.0000	-21982.0000	-21894.0000	-21786.0000	-21786.0000	-21861.0000
-21939.0000	-21994.0000	-22031.0000	-22089.0000	-22134.0000	-22164.0000	-22189.0000	-22144.0000
-22099.0000	-22407.0000	-22434.0000	-22451.0000	-22476.0000	-22436.0000	-22344.0000	-22259.0000
-22129.0000	-21944.0000	-21784.0000	-21706.0000	-21719.0000	-21734.0000	-21734.0000	-21776.0000
-21834.0000	-21861.0000	-21876.0000	-21894.0000	-21951.0000	-22069.0000	-22176.0000	-22239.0000
-22301.0000	-22341.0000	-22356.0000	-22361.0000	-22364.0000	-22349.0000	-22321.0000	-22292.0000
-22289.0000	-22259.0000	-22199.0000	-22164.0000	-22159.0000	-22192.0000	-22246.0000	-22286.0000
-22321.0000	-22361.0000	-22387.0000	-22396.0000	-22399.0000	-22396.0000	-22396.0000	-22406.0000
-22421.0000	-22441.0000	-22434.0000	-22359.0000	-22259.0000	-22171.0000	-22126.0000	-22069.0000
-21821.0000	-21331.0000	-20942.0000	-20954.0000	-21251.0000	-21561.0000	-21774.0000	-21919.0000
-22044.0000	-22159.0000	-22251.0000	-22286.0000	-22261.0000	-22196.0000	-22134.0000	-22089.0000
-22086.0000	-22094.0000	-22084.0000	-22086.0000	-22082.0000	-22024.0000	-21989.0000	-22001.0000
-22007.0000	-22024.0000	-22061.0000	-22096.0000	-22149.0000	-22184.0000	-22149.0000	-22154.0000
-22209.0000	-22221.0000	-22246.0000	-22307.0000	-22314.0000	-22309.0000	-22306.0000	-22267.0000
-22246.0000	-22241.0000	-22201.0000	-22194.0000	-22201.0000	-22136.0000	-22036.0000	-21951.0000
-21909.0000	-21942.0000	-22066.0000	-22234.0000	-22332.0000	-22369.0000	-22441.0000	-22474.0000
-22449.0000	-22489.0000	-22334.0000	-21921.0000	-21942.0000	-22324.0000	-22256.0000	-21899.0000
-21779.0000	-21709.0000	-21634.0000	-21719.0000	-21801.0000	-21831.0000	-21924.0000	-22014.0000
-22086.0000	-22144.0000	-22171.0000	-22199.0000	-22201.0000	-22136.0000	-22094.0000	-22146.0000
-22229.0000	-22246.0000	-22244.0000	-22282.0000	-22304.0000	-22311.0000	-22381.0000	-22421.0000
-22394.0000	-22594.0000	-22646.0000	-22694.0000	-22726.0000	-22701.0000	-22617.0000	-22521.0000
-22369.0000	-22151.0000	-21974.0000	-21906.0000	-21871.0000	-21824.0000	-21826.0000	-21909.0000
-21989.0000	-22044.0000	-22094.0000	-22126.0000	-22181.0000	-22314.0000	-22451.0000	-22509.0000
-22504.0000	-22494.0000	-22494.0000	-22506.0000	-22534.0000	-22554.0000	-22549.0000	-22546.0000
-22556.0000	-22542.0000	-22476.0000	-22411.0000	-22371.0000	-22361.0000	-22379.0000	-22429.0000
-22479.0000	-22504.0000	-22526.0000	-22569.0000	-22601.0000	-22609.0000	-22621.0000	-22639.0000
-22634.0000	-22632.0000	-22626.0000	-22576.0000	-22504.0000	-22411.0000	-22331.0000	-22311.0000
-22269.0000	-22069.0000	-21759.0000	-21544.0000	-21549.0000	-21729.0000	-21932.0000	-22042.0000
-22124.0000	-22242.0000	-22331.0000	-22316.0000	-22256.0000	-22224.0000	-22249.0000	-22321.0000
-22346.0000	-22261.0000	-22176.0000	-22182.0000	-22194.0000	-22157.0000	-22149.0000	-22159.0000
-22159.0000	-22184.0000	-22214.0000	-22201.0000	-22219.0000	-22259.0000	-22264.0000	-22311.0000
-22411.0000	-22489.0000	-22551.0000	-22576.0000	-22526.0000	-22486.0000	-22489.0000	-22476.0000
-22457.0000	-22454.0000	-22419.0000	-22401.0000	-22434.0000	-22434.0000	-22371.0000	-22289.0000
-22229.0000	-22182.0000	-22189.0000	-22279.0000	-22407.0000	-22511.0000	-22576.0000	-22594.0000
-22631.0000	-22649.0000	-22417.0000	-22114.0000	-22269.0000	-22654.0000	-22617.0000	-22306.0000
-22136.0000	-22014.0000	-21901.0000	-21921.0000	-21939.0000	-21916.0000	-21994.0000	-22121.0000
-22174.0000	-22201.0000	-22249.0000	-22276.0000	-22299.0000	-22332.0000	-22339.0000	-22342.0000
-22382.0000	-22394.0000	-22371.0000	-22396.0000	-22429.0000	-22436.0000	-22486.0000	-22544.0000
-22564.0000	-22884.0000	-22914.0000	-22944.0000	-22964.0000	-22936.0000	-22876.0000	-22844.0000
-22802.0000	-22654.0000	-22424.0000	-22236.0000	-22129.0000	-22111.0000	-22161.0000	-22226.0000
-22251.0000	-22276.0000	-22342.0000	-22404.0000	-22451.0000	-22541.0000	-22661.0000	-22726.0000
-22699.0000	-22634.0000	-22604.0000	-22632.0000	-22699.0000	-22742.0000	-22746.0000	-22744.0000
-22754.0000	-22756.0000	-22711.0000	-22651.0000	-22611.0000	-22586.0000	-22576.0000	-22594.0000
-22626.0000	-22636.0000	-22634.0000	-22659.0000	-22682.0000	-22669.0000	-22651.0000	-22654.0000
-22671.0000	-22686.0000	-22701.0000	-22709.0000	-22699.0000	-22649.0000	-22571.0000	-22532.0000
-22526.0000	-22501.0000	-22421.0000	-22276.0000	-22094.0000	-21979.0000	-21984.0000	-22066.0000
-22166.0000	-22249.0000	-22296.0000	-22351.0000	-22429.0000	-22454.0000	-22431.0000	-22446.0000
-22466.0000	-22411.0000	-22349.0000	-22354.0000	-22349.0000	-22307.0000	-22284.0000	-22266.0000
-22244.0000	-22279.0000	-22334.0000	-22354.0000	-22381.0000	-22424.0000	-22439.0000	-22476.0000
-22569.0000	-22659.0000	-22709.0000	-22704.0000	-22646.0000	-22601.0000	-22596.0000	-22596.0000
-22591.0000	-22609.0000	-22599.0000	-22579.0000	-22594.0000	-22644.0000	-22669.0000	-22629.0000
-22551.0000	-22481.0000	-22432.0000	-22419.0000	-22471.0000	-22561.0000	-22594.0000	-22599.0000
-22679.0000	-22726.0000	-22526.0000	-22326.0000	-22496.0000	-22799.0000	-22759.0000	-22514.0000
-22374.0000	-22284.0000	-22176.0000	-22101.0000	-22029.0000	-22009.0000	-22129.0000	-22241.0000
-22239.0000	-22269.0000	-22364.0000	-22391.0000	-22386.0000	-22446.0000	-22491.0000	-22489.0000
-22524.0000	-22586.0000	-22621.0000	-22666.0000	-22724.0000	-22751.0000	-22776.0000	-22829.0000
-22864.0000	-23161.0000	-23179.0000	-23176.0000	-23171.0000	-23144.0000	-23089.0000	-23044.0000
-23049.0000	-23051.0000	-22999.0000	-22866.0000	-22684.0000	-22519.0000	-22446.0000	-22482.0000
-22559.0000	-22616.0000	-22671.0000	-22739.0000	-22816.0000	-22889.0000	-22932.0000	-22941.0000
-22907.0000	-22852.0000	-22846.0000	-22901.0000	-22956.0000	-22976.0000	-22969.0000	-22966.0000
-22974.0000	-22989.0000	-22986.0000	-22961.0000	-22919.0000	-22881.0000	-22849.0000	-22829.0000
-22824.0000	-22824.0000	-22821.0000	-22819.0000	-22821.0000	-22806.0000	-22796.0000	-22794.0000
-22796.0000	-22806.0000	-22821.0000	-22839.0000	-22849.0000	-22854.0000	-22854.0000	-22831.0000
-22764.0000	-22676.0000	-22601.0000	-22504.0000	-22356.0000	-22221.0000	-22182.0000	-22229.0000
-22299.0000	-22329.0000	-22357.0000	-22461.0000	-22601.0000	-22639.0000	-22561.0000	-22524.0000
-22549.0000	-22551.0000	-22534.0000	-22554.0000	-22571.0000	-22561.0000	-22542.0000	-22509.0000
-22464.0000	-22459.0000	-22487.0000	-22506.0000	-22536.0000	-22571.0000	-22591.0000	-22634.0000
-22711.0000	-22771.0000	-22786.0000	-22782.0000	-22761.0000	-22724.0000	-22701.0000	-22704.0000
-22716.0000	-22741.0000	-22764.0000	-22766.0000	-22761.0000	-22794.0000	-22849.0000	-22861.0000
-22814.0000	-22759.0000	-22711.0000	-22657.0000	-22626.0000	-22654.0000	-22676.0000	-22686.0000
-22736.0000	-22759.0000	-22649.0000	-22521.0000	-22546.0000	-22582.0000	-22494.0000	-22459.0000
-22539.0000	-22536.0000	-22379.0000	-22204.0000	-22109.0000	-22111.0000	-22216.0000	-22304.0000
-22336.0000	-22411.0000	-22556.0000	-22646.0000	-22656.0000	-22689.0000	-22726.0000	-22749.0000
-22794.0000	-22864.0000	-22926.0000	-22986.0000	-23034.0000	-23061.0000	-23076.0000	-23106.0000
-23139.0000	-23384.0000	-23371.0000	-23349.0000	-23321.0000	-23319.0000	-23316.0000	-23281.0000
-23239.0000	-23234.0000	-23251.0000	-23236.0000	-23149.0000	-23017.0000	-22906.0000	-22884.0000
-22914.0000	-22934.0000	-22936.0000	-22966.0000	-23021.0000	-23061.0000	-23071.0000	-23084.0000
-23096.0000	-23111.0000	-23134.0000	-23179.0000	-23211.0000	-23221.0000	-23224.0000	-23229.0000
-23221.0000	-23211.0000	-23211.0000	-23169.0000	-23096.0000	-23046.0000	-23046.0000	-23071.0000
-23079.0000	-23074.0000	-23061.0000	-23049.0000	-23024.0000	-22999.0000	-22996.0000	-23004.0000
-23024.0000	-23039.0000	-23046.0000	-23039.0000	-23029.0000	-23021.0000	-23029.0000	-23029.0000
-23001.0000	-22956.0000	-22894.0000	-22826.0000	-22751.0000	-22684.0000	-22614.0000	-22564.0000
-22554.0000	-22577.0000	-22596.0000	-22619.0000	-22649.0000	-22656.0000	-22666.0000	-22714.0000
-22779.0000	-22781.0000	-22731.0000	-22704.0000	-22721.0000	-22744.0000	-22741.0000	-22711.0000
-22689.0000	-22679.0000	-22676.0000	-22676.0000	-22692.0000	-22707.0000	-22719.0000	-22749.0000
-22799.0000	-22826.0000	-22829.0000	-22842.0000	-22866.0000	-22866.0000	-22867.0000	-22879.0000
-22889.0000	-22894.0000	-22919.0000	-22951.0000	-22949.0000	-22921.0000	-22949.0000	-23007.0000
-23039.0000	-23016.0000	-22959.0000	-22886.0000	-22824.0000	-22794.0000	-22794.0000	-22794.0000
-22796.0000	-22786.0000	-22782.0000	-22814.0000	-22807.0000	-22646.0000	-22461.0000	-22504.0000
-22694.0000	-22731.0000	-22584.0000	-22461.0000	-22434.0000	-22451.0000	-22511.0000	-22626.0000
-22741.0000	-22829.0000	-22917.0000	-22981.0000	-23004.0000	-23006.0000	-23036.0000	-23076.0000
-23106.0000	-23121.0000	-23142.0000	-23184.0000	-23246.0000	-23317.0000	-23384.0000	-23411.0000
-23399.0000	-23579.0000	-23571.0000	-23561.0000	-23541.0000	-23521.0000	-23509.0000	-23489.0000
-23464.0000	-23454.0000	-23461.0000	-23471.0000	-23466.0000	-23436.0000	-23379.0000	-23307.0000
-23246.0000	-23201.0000	-23186.0000	-23199.0000	-23229.0000	-23244.0000	-23244.0000	-23264.0000
-23289.0000	-23309.0000	-23341.0000	-23379.0000	-23409.0000	-23426.0000	-23449.0000	-23466.0000
-23457.0000	-23449.0000	-23444.0000	-23401.0000	-23326.0000	-23271.0000	-23274.0000	-23294.0000
-23286.0000	-23266.0000	-23269.0000	-23289.0000	-23311.0000	-23334.0000	-23346.0000	-23354.0000
-23367.0000	-23371.0000	-23359.0000	-23314.0000	-23276.0000	-23259.0000	-23241.0000	-23211.0000
-23189.0000	-23186.0000	-23181.0000	-23151.0000	-23116.0000	-23081.0000	-23019.0000	-22944.0000
-22899.0000	-22892.0000	-22869.0000	-22826.0000	-22801.0000	-22816.0000	-22851.0000	-22892.0000
-22924.0000	-22914.0000	-22864.0000	-22819.0000	-22819.0000	-22849.0000	-22876.0000	-22884.0000
-22881.0000	-22869.0000	-22851.0000	-22851.0000	-22879.0000	-22896.0000	-22886.0000	-22881.0000
-22896.0000	-22909.0000	-22914.0000	-22921.0000	-22936.0000	-22936.0000	-22941.0000	-22979.0000
-23026.0000	-23064.0000	-23101.0000	-23139.0000	-23141.0000	-23107.0000	-23091.0000	-23104.0000
-23111.0000	-23096.0000	-23076.0000	-23054.0000	-23009.0000	-22954.0000	-22929.0000	-22936.0000
-22924.0000	-22889.0000	-22919.0000	-23024.0000	-23039.0000	-22849.0000	-22634.0000	-22661.0000
-22856.0000	-22951.0000	-22899.0000	-22871.0000	-22917.0000	-22951.0000	-22986.0000	-23079.0000
-23182.0000	-23226.0000	-23244.0000	-23279.0000	-23311.0000	-23314.0000	-23314.0000	-23321.0000
-23334.0000	-23336.0000	-23361.0000	-23404.0000	-23454.0000	-23524.0000	-23607.0000	-23641.0000
-23617.0000	-23709.0000	-23704.0000	-23721.0000	-23739.0000	-23739.0000	-23714.0000	-23674.0000
-23639.0000	-23636.0000	-23641.0000	-23639.0000	-23611.0000	-23579.0000	-23554.0000	-23536.0000
-23524.0000	-23514.0000	-23507.0000	-23501.0000	-23491.0000	-23471.0000	-23441.0000	-23426.0000
-23429.0000	-23454.0000	-23501.0000	-23546.0000	-23569.0000	-23586.0000	-23621.0000	-23664.0000
-23689.0000	-23686.0000	-23656.0000	-23607.0000	-23544.0000	-23499.0000	-23484.0000	-23484.0000
-23482.0000	-23482.0000	-23489.0000	-23509.0000	-23539.0000	-23579.0000	-23604.0000	-23604.0000
-23589.0000	-23571.0000	-23541.0000	-23496.0000	-23459.0000	-23454.0000	-23446.0000	-23414.0000
-23379.0000	-23364.0000	-23361.0000	-23346.0000	-23334.0000	-23336.0000	-23336.0000	-23324.0000
-23301.0000	-23279.0000	-23226.0000	-23161.0000	-23109.0000	-23079.0000	-23064.0000	-23051.0000
-23041.0000	-23026.0000	-22984.0000	-22934.0000	-22906.0000	-22929.0000	-22974.0000	-23019.0000
-23034.0000	-23024.0000	-22994.0000	-22982.0000	-22989.0000	-22989.0000	-22979.0000	-22982.0000
-23006.0000	-23026.0000	-23029.0000	-23041.0000	-23066.0000	-23079.0000	-23084.0000	-23119.0000
-23174.0000	-23224.0000	-23244.0000	-23251.0000	-23264.0000	-23284.0000	-23294.0000	-23286.0000
-23251.0000	-23219.0000	-23209.0000	-23199.0000	-23157.0000	-23099.0000	-23061.0000	-23049.0000
-23009.0000	-22956.0000	-22951.0000	-22999.0000	-22954.0000	-22751.0000	-22579.0000	-22624.0000
-22829.0000	-22974.0000	-23014.0000	-23054.0000	-23131.0000	-23201.0000	-23246.0000	-23306.0000
-23371.0000	-23406.0000	-23439.0000	-23489.0000	-23546.0000	-23571.0000	-23567.0000	-23554.0000
-23536.0000	-23539.0000	-23566.0000	-23607.0000	-23632.0000	-23664.0000	-23711.0000	-23744.0000
-23739.0000	-23874.0000	-23841.0000	-23816.0000	-23816.0000	-23842.0000	-23869.0000	-23861.0000
-23821.0000	-23774.0000	-23746.0000	-23736.0000	-23734.0000	-23736.0000	-23744.0000	-23744.0000
-23729.0000	-23699.0000	-23674.0000	-23664.0000	-23659.0000	-23656.0000	-23646.0000	-23639.0000
-23644.0000	-23671.0000	-23704.0000	-23719.0000	-23719.0000	-23721.0000	-23731.0000	-23751.0000
-23764.0000	-23771.0000	-23769.0000	-23757.0000	-23741.0000	-23724.0000	-23717.0000	-23714.0000
-23724.0000	-23736.0000	-23742.0000	-23732.0000	-23729.0000	-23742.0000	-23739.0000	-23714.0000
-23679.0000	-23654.0000	-23631.0000	-23609.0000	-23586.0000	-23567.0000	-23561.0000	-23557.0000
-23564.0000	-23582.0000	-23604.0000	-23604.0000	-23584.0000	-23561.0000	-23526.0000	-23484.0000
-23457.0000	-23439.0000	-23414.0000	-23364.0000	-23294.0000	-23229.0000	-23196.0000	-23184.0000
-23176.0000	-23151.0000	-23106.0000	-23067.0000	-23044.0000	-23049.0000	-23069.0000	-23091.0000
-23116.0000	-23142.0000	-23166.0000	-23201.0000	-23242.0000	-23266.0000	-23276.0000	-23284.0000
-23292.0000	-23274.0000	-23249.0000	-23249.0000	-23274.0000	-23294.0000	-23289.0000	-23286.0000
-23317.0000	-23371.0000	-23406.0000	-23419.0000	-23419.0000	-23426.0000	-23426.0000	-23411.0000
-23389.0000	-23366.0000	-23346.0000	-23317.0000	-23289.0000	-23256.0000	-23226.0000	-23184.0000
-23131.0000	-23089.0000	-23092.0000	-23092.0000	-22996.0000	-22821.0000	-22699.0000	-22741.0000
-22879.0000	-22991.0000	-23046.0000	-23099.0000	-23176.0000	-23239.0000	-23291.0000	-23356.0000
-23444.0000	-23526.0000	-23579.0000	-23619.0000	-23659.0000	-23696.0000	-23716.0000	-23709.0000
-23696.0000	-23689.0000	-23717.0000	-23759.0000	-23799.0000	-23826.0000	-23859.0000	-23884.0000
-23894.0000	-23921.0000	-23911.0000	-23882.0000	-23839.0000	-23816.0000	-23821.0000	-23836.0000
-23836.0000	-23817.0000	-23786.0000	-23764.0000	-23751.0000	-23744.0000	-23734.0000	-23721.0000
-23721.0000	-23739.0000	-23771.0000	-23801.0000	-23809.0000	-23789.0000	-23761.0000	-23751.0000
-23764.0000	-23786.0000	-23811.0000	-23841.0000	-23871.0000	-23889.0000	-23889.0000	-23884.0000
-23886.0000	-23896.0000	-23909.0000	-23899.0000	-23869.0000	-23836.0000	-23801.0000	-23786.0000
-23781.0000	-23796.0000	-23807.0000	-23819.0000	-23831.0000	-23839.0000	-23836.0000	-23819.0000
-23789.0000	-23761.0000	-23746.0000	-23731.0000	-23709.0000	-23686.0000	-23664.0000	-23651.0000
-23654.0000	-23664.0000	-23684.0000	-23701.0000	-23719.0000	-23731.0000	-23731.0000	-23716.0000
-23696.0000	-23679.0000	-23646.0000	-23589.0000	-23514.0000	-23449.0000	-23411.0000	-23381.0000
-23346.0000	-23299.0000	-23267.0000	-23264.0000	-23282.0000	-23292.0000	-23296.0000	-23301.0000
-23314.0000	-23331.0000	-23364.0000	-23419.0000	-23489.0000	-23554.0000	-23601.0000	-23631.0000
-23639.0000	-23626.0000	-23611.0000	-23596.0000	-23591.0000	-23582.0000	-23559.0000	-23546.0000
-23556.0000	-23584.0000	-23607.0000	-23609.0000	-23601.0000	-23594.0000	-23584.0000	-23579.0000
-23571.0000	-23546.0000	-23514.0000	-23474.0000	-23444.0000	-23431.0000	-23417.0000	-23379.0000
-23324.0000	-23274.0000	-23244.0000	-23206.0000	-23151.0000	-23096.0000	-23091.0000	-23142.0000
-23214.0000	-23267.0000	-23316.0000	-23374.0000	-23439.0000	-23482.0000	-23507.0000	-23549.0000
-23611.0000	-23666.0000	-23704.0000	-23746.0000	-23806.0000	-23861.0000	-23889.0000	-23879.0000
-23854.0000	-23852.0000	-23864.0000	-23884.0000	-23907.0000	-23917.0000	-23921.0000	-23919.0000
-23921.0000	-23996.0000	-23961.0000	-23939.0000	-23926.0000	-23907.0000	-23899.0000	-23896.0000
-23904.0000	-23896.0000	-23881.0000	-23849.0000	-23821.0000	-23801.0000	-23794.0000	-23799.0000
-23817.0000	-23826.0000	-23824.0000	-23804.0000	-23771.0000	-23749.0000	-23769.0000	-23824.0000
-23889.0000	-23936.0000	-23957.0000	-23961.0000	-23961.0000	-23946.0000	-23926.0000	-23916.0000
-23927.0000	-23951.0000	-23964.0000	-23949.0000	-23919.0000	-23909.0000	-23917.0000	-23934.0000
-23941.0000	-23931.0000	-23924.0000	-23909.0000	-23899.0000	-23889.0000	-23876.0000	-23871.0000
-23869.0000	-23867.0000	-23851.0000	-23839.0000	-23832.0000	-23824.0000	-23824.0000	-23819.0000
-23814.0000	-23821.0000	-23831.0000	-23841.0000	-23839.0000	-23834.0000	-23824.0000	-23821.0000
-23824.0000	-23821.0000	-23801.0000	-23764.0000	-23721.0000	-23684.0000	-23664.0000	-23646.0000
-23624.0000	-23596.0000	-23569.0000	-23544.0000	-23514.0000	-23484.0000	-23476.0000	-23499.0000
-23544.0000	-23584.0000	-23621.0000	-23667.0000	-23726.0000	-23789.0000	-23824.0000	-23834.0000
-23829.0000	-23824.0000	-23819.0000	-23807.0000	-23792.0000	-23784.0000	-23791.0000	-23801.0000
-23799.0000	-23779.0000	-23744.0000	-23726.0000	-23734.0000	-23761.0000	-23776.0000	-23776.0000
-23751.0000	-23719.0000	-23676.0000	-23629.0000	-23584.0000	-23556.0000	-23539.0000	-23519.0000
-23499.0000	-23471.0000	-23436.0000	-23404.0000	-23394.0000	-23414.0000	-23449.0000	-23491.0000
-23514.0000	-23532.0000	-23561.0000	-23609.0000	-23664.0000	-23706.0000	-23746.0000	-23789.0000
-23811.0000	-23824.0000	-23826.0000	-23857.0000	-23914.0000	-23969.0000	-23989.0000	-23976.0000
-23964.0000	-23964.0000	-23969.0000	-23976.0000	-23994.0000	-24029.0000	-24064.0000	-24069.0000
-24039.0000	-24036.0000	-23969.0000	-23929.0000	-23921.0000	-23931.0000	-23927.0000	-23914.0000
-23894.0000	-23874.0000	-23857.0000	-23851.0000	-23854.0000	-23861.0000	-23879.0000	-23882.0000
-23871.0000	-23849.0000	-23834.0000	-23836.0000	-23871.0000	-23931.0000	-23989.0000	-24032.0000
-24041.0000	-24026.0000	-24016.0000	-24019.0000	-24031.0000	-24031.0000	-24019.0000	-24014.0000
-24029.0000	-24061.0000	-24092.0000	-24104.0000	-24094.0000	-24074.0000	-24051.0000	-24024.0000
-23986.0000	-23969.0000	-23971.0000	-24001.0000	-24032.0000	-24051.0000	-24061.0000	-24064.0000
-24059.0000	-24039.0000	-24004.0000	-23966.0000	-23942.0000	-23916.0000	-23894.0000	-23866.0000
-23846.0000	-23849.0000	-23882.0000	-23924.0000	-23951.0000	-23951.0000	-23929.0000	-23909.0000
-23896.0000	-23896.0000	-23901.0000	-23899.0000	-23884.0000	-23854.0000	-23821.0000	-23794.0000
-23776.0000	-23779.0000	-23796.0000	-23796.0000	-23779.0000	-23759.0000	-23759.0000	-23774.0000
-23799.0000	-23809.0000	-23821.0000	-23839.0000	-23869.0000	-23899.0000	-23911.0000	-23907.0000
-23911.0000	-23932.0000	-23959.0000	-23979.0000	-23977.0000	-23964.0000	-23949.0000	-23951.0000
-23944.0000	-23934.0000	-23924.0000	-23921.0000	-23924.0000	-23914.0000	-23886.0000	-23846.0000
-23819.0000	-23814.0000	-23819.0000	-23811.0000	-23779.0000	-23729.0000	-23694.0000	-23682.0000
-23694.0000	-23699.0000	-23694.0000	-23681.0000	-23679.0000	-23701.0000	-23751.0000	-23801.0000
-23846.0000	-23867.0000	-23864.0000	-23844.0000	-23821.0000	-23811.0000	-23834.0000	-23876.0000
-23909.0000	-23926.0000	-23929.0000	-23944.0000	-23967.0000	-23982.0000	-23989.0000	-23999.0000
-24014.0000	-24034.0000	-24034.0000	-24009.0000	-23999.0000	-24026.0000	-24079.0000	-24116.0000
-24101.0000	-24119.0000	-24071.0000	-24021.0000	-23986.0000	-23967.0000	-23959.0000	-23961.0000
-23974.0000	-23984.0000	-23996.0000	-23994.0000	-23986.0000	-23974.0000	-23961.0000	-23956.0000
-23954.0000	-23964.0000	-23992.0000	-24036.0000	-24079.0000	-24111.0000	-24111.0000	-24089.0000
-24069.0000	-24079.0000	-24126.0000	-24201.0000	-24269.0000	-24279.0000	-24246.0000	-24194.0000
-24157.0000	-24146.0000	-24164.0000	-24171.0000	-24169.0000	-24159.0000	-24157.0000	-24161.0000
-24184.0000	-24211.0000	-24221.0000	-24204.0000	-24159.0000	-24106.0000	-24061.0000	-24036.0000
-24021.0000	-24004.0000	-23989.0000	-23986.0000	-24011.0000	-24067.0000	-24119.0000	-24146.0000
