Elevation	Aspect	Slope	Horiz-hydr	Vert-hydr	Horiz-road	Shade9	Shade12	Shade3	Horiz-Fire	Type
2827	163	9	192	64	1800	229	243	146	2195	2
2406	328	23	170	60	725	159	207	184	1230	6
3142	174	14	240	12	2147	227	246	148	696	1
2893	0	9	30	-2	4499	206	222	154	6153	2
3178	35	20	330	72	1048	213	193	108	2014	1
3147	346	7	212	14	1996	207	229	161	875	1
3104	162	5	0	0	648	225	241	150	1914	1
2578	181	29	150	57	2224	215	243	141	981	3
2961	2	19	618	58	3116	191	201	145	1510	2
2871	147	16	170	33	2598	240	237	122	2524	1
3244	41	13	671	69	3544	221	211	123	4189	1
2510	108	7	234	55	255	232	232	133	497	3
3089	31	19	616	105	2192	211	194	112	2549	1
2811	358	11	0	0	2282	203	220	155	2251	1
2750	74	11	408	33	566	233	219	116	2652	2
2949	295	12	285	29	4937	187	237	190	1919	2
2841	172	18	162	61	900	229	245	141	3062	5
2997	36	7	150	17	4309	220	225	141	866	1
2697	196	15	30	2	1087	215	251	166	1766	1
3463	142	8	752	178	2353	233	238	137	1277	1
2651	182	28	362	162	1084	215	245	144	949	2
2682	99	13	108	27	1913	241	221	108	306	2
3113	138	24	350	122	408	248	223	88	1731	2
2919	45	8	408	19	4603	223	222	134	4858	2
3049	30	13	306	50	3009	216	211	129	1639	2
3188	300	8	335	36	4772	199	237	178	2431	2
2867	61	18	361	181	376	232	200	94	1510	2
2946	146	5	513	33	3881	228	239	145	4354	2
2929	221	14	366	26	5600	202	253	185	3664	2
3206	351	12	671	67	2005	199	220	159	362	1
3058	254	7	90	-3	2121	204	245	179	1354	1
3120	240	13	175	6	2440	195	251	192	420	2
2916	16	10	30	0	1999	212	220	145	900	1
3226	295	5	404	9	361	206	238	172	1421	2
3153	323	27	228	62	3966	141	200	193	421	1
3006	1	9	42	4	3906	207	223	153	2382	2
2916	54	6	162	22	4736	224	226	137	1602	2
3165	190	16	735	124	811	218	251	161	1959	2
2916	218	11	268	20	5407	208	250	177	5442	2
3264	331	6	283	19	5771	206	233	165	732	1
3252	141	20	390	77	1766	245	231	106	1323	1
2543	68	4	242	30	642	224	231	142	5415	2
2975	14	8	30	2	924	213	224	148	2188	2
2945	122	14	0	0	3420	242	229	113	6410	2
2918	205	26	351	107	1766	195	252	179	890	2
2574	17	39	234	108	816	159	129	81	1343	2
3261	27	13	731	114	2329	214	212	131	2293	1
2582	4	11	108	25	1233	205	219	150	4971	2
2944	253	16	335	31	5189	183	249	203	1702	2
2758	349	8	60	7	962	206	227	160	2132	2
2893	105	5	212	2	1853	228	234	140	1416	5
2795	314	25	258	94	1095	144	211	203	2401	2
2351	301	35	212	136	201	102	200	227	1288	3
2757	165	3	124	24	2588	222	240	154	5568	2
3253	324	7	90	10	5495	203	233	169	446	1
3124	307	2	42	-1	551	213	237	163	2524	1
2331	324	27	342	172	1253	143	201	192	666	3
2774	70	7	42	7	2120	228	226	132	3324	2
3178	135	4	256	39	2780	227	238	145	3596	2
3010	16	12	134	2	2461	209	214	140	1203	1
2840	293	22	212	43	2553	153	229	214	626	2
3067	178	17	424	33	6519	225	248	148	3048	2
2319	42	19	170	17	990	219	194	103	150	3
3011	0	13	510	92	5085	200	215	152	5854	1
2936	153	14	360	36	5563	236	240	132	4583	2
2811	192	8	162	23	3249	220	247	161	6570	2
2907	110	13	351	43	2192	243	225	108	690	2
2831	245	39	201	122	2279	115	236	237	908	2
3151	331	2	376	9	5851	213	236	160	960	1
2161	357	25	285	128	382	172	185	144	618	6
3070	86	15	459	-13	5009	240	215	101	1399	1
3016	62	26	319	127	2032	232	178	63	1729	2
2544	61	16	201	25	283	232	204	100	2335	2
3162	27	22	240	65	3912	205	187	110	2041	1
2942	37	15	618	-10	2082	219	206	119	2809	1
3128	56	15	335	4	1742	229	207	107	3062	2
2968	156	9	201	0	4629	231	241	142	4914	2
2922	61	19	120	55	6108	232	198	91	4348	2
3140	339	13	170	35	2060	191	221	168	1771	1
3217	346	12	60	16	1355	197	221	162	488	1
3100	29	17	175	36	3756	212	202	121	2033	1
3202	211	11	150	19	2347	211	250	174	660	1
3215	120	15	390	77	663	245	226	106	2160	2
3015	53	5	42	-1	812	223	229	142	2201	2
3181	10	11	591	59	1992	209	219	147	2520	1
3298	335	18	85	7	3369	176	213	175	2431	7
2043	311	18	30	5	674	169	225	195	661	3
3456	132	7	799	223	2314	232	237	137	1489	7
3078	309	15	42	-1	3743	177	229	192	1020	1
2773	19	17	216	37	968	205	201	128	1880	2
2304	200	21	182	90	977	207	253	172	551	3
2855	110	17	270	59	836	247	219	95	693	2
3041	340	11	30	1	849	197	224	166	1732	1
3241	43	13	466	-9	703	222	212	122	2520	1
2483	199	25	295	41	2054	203	252	170	124	3
2704	65	18	30	7	1348	234	201	93	2241	2
3338	33	18	120	12	1909	214	198	114	4857	1
3130	225	9	285	64	5701	208	249	178	2402	2
3087	1	15	295	84	2755	197	210	149	2490	1
2835	10	4	0	0	1422	215	231	153	2496	1
3236	299	7	474	61	365	200	237	177	1001	2
2497	22	9	175	7	1054	215	221	143	4273	2
3526	32	17	870	292	2347	213	199	116	1549	1
3262	153	22	95	26	3779	240	235	112	4002	1
2596	208	10	400	78	2320	213	250	171	395	3
2922	36	20	30	10	2643	214	192	106	1914	1
3341	55	4	450	50	1786	222	231	145	3037	2
3187	143	12	285	54	1020	237	237	128	2030	1
3184	10	30	240	103	4073	173	166	117	886	1
2900	286	32	424	266	1350	115	219	235	1651	2
2895	141	12	247	45	3379	238	236	126	3522	2
3047	284	20	484	-73	1994	160	235	214	1830	2
3104	134	20	120	-1	2486	247	226	98	1784	2
2735	3	24	60	28	1510	181	188	138	1022	2
2909	113	6	60	3	3495	231	234	136	1590	2
3051	265	3	95	0	2904	213	240	166	690	1
3247	126	13	459	-74	467	241	231	117	4113	2
2696	182	28	300	-39	1045	216	245	144	774	2
2798	89	17	180	88	295	244	210	89	1413	2
2678	302	12	30	7	458	187	235	187	424	2
2721	28	6	300	13	1075	218	228	146	2173	2
2968	90	23	150	42	2421	247	198	67	2408	1
2933	68	15	408	81	649	234	209	102	1798	1
3248	1	16	150	19	661	196	209	149	1235	1
2826	13	18	210	62	1695	200	200	133	1387	2
3196	270	2	182	25	5856	214	239	163	1797	2
2960	296	9	819	-74	1409	194	238	183	1914	2
3383	115	19	108	20	4270	249	218	89	3985	7
2686	349	25	201	80	1765	166	190	157	2642	6
2292	158	23	258	66	324	237	236	116	684	3
2118	317	11	60	4	1129	191	231	179	1302	4
2965	191	9	295	46	5413	220	247	161	3540	2
2907	90	16	553	258	872	243	213	96	541	2
2888	55	18	524	109	1299	229	199	97	2676	2
2454	29	2	295	84	1019	218	233	152	918	6
3320	298	17	67	22	3512	171	232	201	1632	1
3026	202	10	339	118	2789	216	249	168	1745	2
3193	192	21	417	39	3415	214	251	162	888	1
2936	18	9	228	23	3680	213	221	144	4521	2
3065	222	17	366	160	1959	197	254	189	2047	2
3356	121	11	60	-11	3732	239	231	121	2610	7
3367	336	6	485	-8	3140	207	232	164	1825	1
3163	227	22	1034	-106	4218	182	254	201	1291	2
3058	336	10	175	34	3960	197	226	168	2249	2
2898	170	12	120	14	3371	229	245	147	2061	2
3290	351	11	589	151	2291	201	222	159	60	1
2869	49	18	360	-7	390	225	197	100	1528	2
2965	237	10	499	67	5737	203	249	183	5891	2
2120	79	2	0	0	792	222	234	148	576	4
3111	287	14	218	73	618	180	239	198	1348	1
2819	127	7	0	0	2965	233	235	135	4529	2
3328	90	5	484	-1	1554	228	231	137	2097	1
3193	272	9	313	45	5858	197	243	185	2409	1
2829	129	13	67	11	902	241	232	119	1170	2
2983	257	8	306	8	2792	202	245	181	2053	2
2987	56	9	277	18	2613	226	222	130	1630	1
3256	211	16	691	42	595	205	253	180	2635	2
3254	79	10	277	45	5346	233	223	121	382	1
3198	98	7	671	189	2448	231	231	132	2827	1
3166	133	21	120	28	577	248	224	94	2313	2
3097	30	8	212	13	1533	218	223	141	2947	1
2877	52	24	247	67	1140	224	181	78	765	2
3230	56	15	60	-5	1438	229	207	107	1661	1
3038	10	25	150	48	1592	184	181	126	1529	2
2821	182	26	150	43	4166	217	246	146	5274	2
2740	262	16	60	10	272	179	247	205	2338	2
2911	158	10	342	52	2465	231	242	141	2143	2
2962	85	13	162	26	4545	238	218	109	1136	2
2952	71	14	470	7	765	235	213	107	1905	2
2952	153	17	67	20	1328	238	239	125	3254	1
3004	33	20	446	13	6445	212	191	107	2920	2
2861	23	12	0	0	2981	212	214	136	2197	2
2793	322	25	450	186	1470	147	205	193	1181	2
2922	53	14	67	-6	3791	227	208	111	6268	1
3204	301	21	828	391	1455	156	225	208	900	1
2854	43	11	120	-10	1855	222	215	126	1928	2
3080	34	7	30	4	3743	219	225	142	1657	2
2887	210	11	446	55	808	211	251	174	1631	5
2665	100	11	384	65	1036	238	225	116	2547	2
2965	157	20	335	-29	4520	238	238	121	2114	2
2606	292	24	210	88	1123	144	227	219	1657	6
2632	88	15	60	-7	1961	241	214	99	949	2
2942	247	14	418	42	5531	190	250	197	4726	2
3013	94	8	30	-3	3269	232	229	129	454	1
2988	197	7	467	6	1841	218	246	163	1170	1
2976	355	9	162	-19	871	206	224	157	2103	1
3353	23	23	418	138	2087	200	183	111	2047	1
3055	222	19	42	13	558	193	254	192	612	2
2905	104	19	408	109	902	249	212	83	959	2
3155	84	23	404	94	1749	245	194	66	2814	2
2473	332	16	85	23	210	182	218	175	190	2
2640	261	9	124	23	618	199	245	185	1310	2
2874	2	28	258	39	2365	169	174	132	1198	2
3008	152	24	150	35	2753	242	231	104	1570	2
2951	63	9	30	0	553	228	222	127	2383	2
2972	263	12	564	77	5833	189	246	196	6047	2
2753	7	20	162	56	2739	191	195	137	2043	2
2897	82	7	85	6	1718	230	228	130	918	2
3333	99	23	671	149	1803	250	202	68	2418	2
2715	57	13	0	0	1060	228	213	116	2236	2
2719	274	23	95	44	1998	151	238	223	127	2
3061	91	15	30	4	485	242	215	99	601	2
2772	146	3	268	18	2730	224	239	150	1924	2
2878	144	2	30	0	1783	222	238	152	2402	2
2891	308	10	60	26	2644	191	234	182	644	1
2775	43	9	124	8	2225	222	220	133	1189	2
3192	249	17	408	51	201	181	250	205	2382	2
2593	158	19	270	55	1050	237	239	125	1092	3
3043	117	2	569	76	4442	223	237	150	1549	2
2746	139	10	30	1	1120	235	237	132	792	5
3030	125	6	342	60	2298	230	236	139	577	2
3320	294	6	351	52	3354	204	239	174	1614	1
3034	353	11	573	0	4140	200	220	158	3350	1
3340	149	14	782	183	1243	238	238	127	1296	2
2938	43	9	0	0	3975	222	220	132	2476	2
2881	28	11	362	16	2024	216	215	134	1661	2
2873	45	8	0	0	2958	222	223	136	1800	2
2656	357	14	124	44	2410	197	213	153	1318	2
2517	35	9	60	0	552	219	220	136	5626	2
3283	267	9	537	177	4320	198	244	185	1199	2
2829	227	8	741	66	2163	209	248	176	1740	5
2801	34	16	150	28	1974	216	203	118	2929	2
2699	235	25	228	107	3026	168	252	213	1471	3
1889	353	30	95	39	67	153	172	146	600	6
2573	146	28	301	-26	421	245	223	87	1112	3
3039	331	16	30	10	3051	181	219	176	2565	1
2958	64	27	306	141	1825	232	173	56	2882	2
2313	272	33	60	32	1413	115	228	241	750	6
2870	122	17	134	16	2364	246	224	101	579	5
2930	312	12	120	31	3342	188	231	183	1987	2
2640	145	11	124	0	1040	236	238	132	693	5
3304	148	17	420	153	1276	240	236	119	2435	2
2671	279	33	150	55	1092	115	224	238	930	2
3044	87	20	470	26	6617	245	202	78	2728	2
3240	207	6	541	6	518	216	246	166	553	1
2865	54	10	488	33	570	226	218	125	1282	2
3377	113	12	95	-13	1740	240	228	116	3254	1
3087	297	20	67	28	1869	160	229	208	379	1
2837	351	13	90	19	4439	196	217	159	4908	2
3275	31	15	604	199	811	215	206	124	741	1
2722	130	8	175	39	2416	233	236	135	4901	2
2812	356	4	0	0	1249	214	233	157	1080	2
2945	103	16	256	70	3715	245	219	99	2559	2
3100	344	21	741	79	3921	173	202	164	2591	2
2809	265	17	335	90	430	174	245	209	2029	2
3823	20	13	1092	374	4660	210	211	136	2742	7
2428	46	20	382	145	459	222	193	98	1033	2
3058	17	12	60	7	408	210	214	140	1248	2
2942	270	9	418	42	5485	195	244	187	4513	2
2534	184	25	60	27	1784	217	248	150	1624	3
2992	339	9	95	25	4226	200	227	166	1182	1
3074	326	3	30	0	1919	211	235	163	1944	1
2972	83	16	350	138	765	241	211	96	1110	1
2785	51	6	170	13	1834	223	226	138	1461	2
2899	73	17	454	133	1613	238	204	91	1800	2
2590	92	14	216	62	511	241	218	105	1570	3
3121	0	8	218	19	1950	209	226	155	2665	2
3728	3	18	1032	319	4994	194	204	145	3148	7
2664	98	10	150	14	1315	237	225	118	1679	2
2832	118	11	201	30	1050	240	230	118	2047	1
3318	9	20	134	37	2255	194	197	135	1295	7
3398	89	29	721	113	1998	248	179	0	1765	1
2860	64	19	67	12	3359	234	199	90	1825	2
2288	269	13	42	3	1377	185	244	199	781	6
3031	21	7	300	8	1795	215	224	146	1359	2
3270	86	13	150	0	3394	239	217	107	1260	1
2999	244	16	361	25	5895	186	251	201	1842	2
2972	200	26	458	162	1834	200	252	173	836	2
2356	313	32	85	47	658	119	197	209	674	6
3061	44	14	272	77	1797	222	209	118	3602	1
2713	28	18	0	0	1500	209	197	118	2733	2
3043	252	21	60	2	2579	169	249	215	1406	2
2671	147	19	42	13	1739	242	234	113	6512	2
2683	79	17	90	32	2666	240	206	90	967	2
2982	122	4	360	9	2542	228	236	143	2105	1
2838	39	3	0	0	3123	220	232	149	2404	2
2742	163	27	108	42	2546	234	235	114	2376	2
3001	113	5	633	84	5552	230	234	138	2881	2
2704	315	5	295	43	966	207	236	167	1533	2
2998	14	6	240	16	4826	215	228	150	5144	2
2719	145	33	120	52	3062	244	214	70	6240	2
2705	108	29	42	16	1316	254	193	45	1302	2
3301	123	5	108	-9	4524	228	236	142	3899	1
3118	62	10	351	56	153	229	219	122	1052	2
3057	313	11	127	24	2268	191	232	180	1884	2
3085	75	3	150	8	2349	223	234	147	2132	1
2647	92	8	466	77	874	233	227	126	2582	2
2621	181	12	30	4	2040	224	248	155	1045	1
2671	247	35	67	41	1205	126	240	235	811	2
3264	78	10	732	43	3675	234	221	118	2954	1
2942	238	15	124	33	5037	191	252	196	4339	2
2678	127	16	210	5	812	245	228	106	1819	2
3009	312	6	67	15	2435	204	236	170	953	1
2846	63	3	242	-8	1813	222	233	146	2192	2
3093	116	13	175	36	577	242	227	112	495	1
3324	30	23	212	64	5932	206	182	102	446	1
2570	173	15	240	62	947	228	246	146	1425	3
3052	316	14	446	122	1434	182	227	185	3126	1
3270	27	12	564	71	655	215	214	134	1172	1
2337	315	14	300	54	1320	183	228	185	939	6
2891	333	2	300	14	3737	214	236	160	3480	2
2987	295	20	67	11	1437	159	230	209	1964	2
3373	12	13	404	73	2349	206	212	142	1706	1
2917	290	17	335	115	1624	169	235	205	2534	2
3077	188	10	201	69	828	221	248	159	618	2
2978	106	8	201	47	4775	233	231	130	4534	1
3125	256	9	162	20	3596	200	246	184	953	2
3214	7	4	60	-1	3065	215	232	154	1560	1
3208	268	6	484	27	5911	205	242	176	2271	2
2966	342	3	247	20	5131	213	235	159	2190	1
3274	249	8	319	-4	1739	203	246	182	4054	1
2586	104	8	391	58	700	234	230	129	1358	6
3405	202	12	713	210	2256	214	251	169	967	1
2716	77	3	242	21	2132	224	233	145	4288	2
2305	63	22	247	63	1315	233	190	79	942	3
2777	39	3	306	44	2685	220	232	149	5870	2
3261	112	15	153	24	2317	245	223	102	1832	1
3464	305	21	319	165	1273	158	223	204	1683	7
3196	5	9	60	5	5450	209	223	152	999	1
3122	288	4	90	4	2322	209	239	169	2022	1
3165	19	9	270	6	3799	214	220	143	4601	2
3233	52	34	162	75	4810	215	147	40	1501	1
3377	2	24	240	107	3747	180	187	139	1822	1
2943	122	12	192	15	1024	240	230	118	2333	2
2992	315	4	324	2	3483	209	236	166	5508	2
3072	83	6	124	10	1126	228	230	137	1565	2
3211	10	4	0	0	5678	215	231	153	787	1
3359	41	5	488	138	2038	221	229	144	2366	2
2558	34	19	285	68	1478	214	194	109	1114	6
2647	226	23	228	29	3060	182	254	201	1911	5
2857	219	16	330	57	2308	200	254	186	2022	2
3138	182	20	424	77	1855	222	248	151	886	2
3129	348	12	42	10	3450	198	221	161	4100	1
2819	55	20	201	59	1413	228	193	90	2630	2
2937	218	18	134	51	2632	198	254	188	2145	2
2909	66	14	553	-18	759	233	211	108	2368	2
2770	45	12	552	83	379	223	214	123	1072	2
3239	207	27	420	18	1836	191	252	182	3572	1
3149	53	7	134	17	6534	224	224	134	2015	1
3193	115	19	67	11	2722	249	218	88	2892	1
2834	311	28	67	39	4781	135	208	208	4817	2
2868	117	14	532	196	997	244	226	108	541	2
3042	2	5	30	2	1101	212	229	155	2039	2
3183	59	6	466	66	800	224	228	139	2121	1
3034	249	14	537	46	5891	188	250	199	4585	2
2916	198	2	570	3	3650	218	241	159	4042	2
2939	139	16	300	0	5705	243	233	114	3603	2
3137	44	13	30	0	1703	222	210	120	218	1
3175	306	8	153	0	664	197	235	178	1328	1
3197	328	14	648	58	2010	185	222	177	379	1
2552	192	20	150	45	1892	214	251	163	1695	3
3181	306	21	769	358	1505	157	222	204	849	1
2637	292	9	342	67	895	194	238	185	1698	2
2927	130	32	268	123	2317	252	203	52	1824	2
3308	166	11	484	120	1208	229	244	145	2564	2
2830	102	18	366	58	1935	247	213	88	2032	2
3061	298	13	339	-59	1965	184	235	191	2154	2
2763	144	20	67	16	1380	244	232	108	1503	2
3162	30	15	270	14	5375	214	205	123	2400	2
2648	344	20	42	12	2067	175	204	164	2402	6
2920	336	15	150	30	3282	187	219	171	1806	2
2869	47	21	60	-14	390	222	189	93	1731	2
3227	144	4	85	2	2023	226	239	147	95	7
3331	148	12	408	66	1589	235	239	133	2912	1
3201	28	14	604	74	2113	214	209	128	2463	1
2518	265	13	95	11	926	187	246	197	1065	2
2884	57	10	124	-1	3276	227	220	126	3989	2
2790	181	22	297	92	832	222	247	147	2005	5
2671	8	9	424	59	960	210	223	150	1167	2
2778	288	5	391	51	1921	205	239	173	1224	2
3022	38	10	134	8	2958	220	217	131	661	1
2952	97	11	297	16	4482	239	224	114	4011	1
2807	291	30	190	57	1289	123	219	229	1332	2
3033	221	10	531	114	3113	207	250	178	834	2
2904	42	19	42	15	5672	220	196	105	1129	2
3041	45	24	607	125	4457	218	179	83	3979	1
2584	29	15	182	-17	1465	213	205	124	1165	6
3105	322	13	258	37	201	185	226	180	1575	1
2719	31	4	60	5	1950	219	230	148	1144	2
2602	271	35	361	132	886	111	227	243	1682	2
3022	147	5	30	-1	3347	227	239	147	1347	1
3250	144	13	309	127	4092	238	237	127	1364	2
2934	40	12	242	49	1650	221	213	124	1326	2
2980	0	5	0	0	1106	213	231	156	684	2
3231	102	10	693	56	4146	237	227	120	2638	1
2941	315	9	309	78	1768	195	233	177	2678	2
3239	207	8	466	-11	2885	215	248	168	170	2
3129	18	11	85	6	3137	211	217	142	3242	1
2947	327	16	108	29	4579	178	220	181	2249	2
3050	90	6	454	105	2799	229	231	136	1535	1
2905	85	24	85	-10	591	246	192	62	612	1
3159	36	9	134	16	1360	220	221	136	4741	1
2907	133	9	426	43	2790	235	236	132	2190	2
2777	330	12	42	8	2268	192	226	173	1215	2
3028	175	6	592	118	2188	223	243	154	2591	2
3104	32	7	247	45	1718	219	224	142	582	1
2942	32	18	390	53	2419	212	197	114	1477	1
3297	37	21	201	60	2143	214	188	100	1243	7
2916	90	3	0	0	3845	224	234	146	6226	2
2980	29	6	0	0	902	218	226	144	2638	1
2672	50	15	437	87	1172	226	206	110	1544	2
3325	86	11	0	0	1323	236	222	117	1531	1
3061	61	11	30	0	1211	229	218	121	1158	1
2630	93	15	342	66	1179	242	215	99	638	2
3171	80	17	201	58	964	240	208	93	1851	2
2959	121	21	277	33	1731	250	217	84	1326	2
3357	56	7	270	2	1252	225	226	135	3703	1
3142	303	8	90	16	1506	198	236	178	644	1
3178	201	9	361	46	1195	216	248	167	1939	2
3331	84	9	319	46	1756	233	225	123	1895	1
2715	357	17	450	73	474	191	207	152	685	2
3100	90	3	162	8	4132	224	234	146	1377	1
3093	44	15	153	10	1422	222	205	113	497	1
2666	102	18	365	31	1200	247	215	90	1180	2
2215	310	15	234	72	459	179	229	190	323	2
3255	29	15	134	32	3270	214	207	125	3159	2
3009	101	8	150	29	2509	233	230	129	579	1
2705	45	9	433	53	1057	223	220	131	1919	2
2870	353	10	242	-13	1507	203	223	158	2866	1
2875	285	11	95	18	3505	188	240	192	2746	1
3160	133	18	323	58	192	246	228	104	4415	2
3360	55	6	582	38	872	224	227	139	2430	7
3022	25	11	127	15	3872	215	217	138	2295	2
3146	338	5	240	39	765	209	233	162	1129	1
2998	98	8	295	49	2124	234	228	126	742	1
2997	53	10	313	20	4677	226	219	127	3551	2
2895	23	10	342	53	2499	214	218	139	1201	1
3034	39	9	85	5	1591	221	220	134	1072	1
3333	132	12	67	11	1786	239	234	122	3236	7
3219	72	9	30	1	3933	231	223	125	2792	7
3172	293	9	127	1	3601	195	238	183	1546	1
3174	236	24	335	143	2316	171	252	211	1678	1
2939	125	13	134	25	3655	242	230	115	2147	2
2871	316	23	170	11	4380	153	214	198	511	1
2839	45	10	216	40	1271	223	218	129	2190	2
3226	220	8	492	82	2061	210	248	174	1956	1
2747	45	8	162	-11	270	223	223	135	1034	2
2485	21	11	134	17	1383	212	216	139	870	6
2921	321	13	509	159	2696	185	227	181	1218	2
2952	39	10	516	20	4239	221	218	131	4537	2
3001	315	15	642	-119	1657	178	226	188	1935	2
3247	24	10	636	86	2672	215	218	140	3421	1
2271	355	20	60	9	350	184	201	152	433	3
2784	123	11	170	38	3065	239	231	121	5064	2
3034	346	9	234	-23	2842	203	226	161	1142	2
3200	94	3	558	-6	457	224	234	145	2116	2
2805	14	15	108	7	700	205	208	137	1033	2
3108	122	18	201	21	930	248	222	95	1613	1
3027	341	15	30	2	247	187	216	167	1588	2
3012	358	19	150	25	400	187	202	149	1234	2
3153	345	21	552	56	3655	172	201	164	1626	2
2018	327	20	30	14	85	167	213	184	819	3
3030	95	16	430	-15	960	244	215	96	1560	2
2507	233	45	108	81	1842	109	230	225	306	3
3255	215	11	361	48	1369	209	251	177	2687	1
3021	260	8	765	108	5850	200	245	183	3564	2
2992	6	17	351	-39	964	197	206	143	2023	1
3330	9	11	342	46	1123	207	217	146	2607	1
2898	77	27	170	-60	404	242	179	49	277	1
2938	12	31	268	82	268	173	161	110	1765	1
2798	161	22	90	49	2073	236	239	121	892	5
2913	146	23	180	50	1642	244	230	101	2519	2
2913	71	17	218	-53	402	237	204	92	285	1
2636	232	13	339	109	774	199	251	188	1464	3
2637	208	14	218	39	2290	209	252	175	1921	2
3113	55	6	150	20	2918	224	227	139	3383	1
3160	174	9	150	28	973	226	245	152	1699	1
2916	156	17	295	75	3031	237	240	127	3260	2
3041	133	8	42	4	1347	233	236	135	2512	2
2789	35	8	309	95	1455	219	223	139	793	2
3234	215	21	541	1	2236	195	254	188	1003	2
3015	72	20	150	48	752	238	198	83	638	1
3299	322	16	361	76	4327	179	223	183	2001	1
3026	234	17	242	71	3237	189	253	198	1222	2
3310	340	13	726	121	765	192	221	167	1048	1
2409	298	29	390	167	726	126	215	222	362	3
3283	231	28	443	92	2753	165	252	212	966	1
2359	329	22	361	179	1390	163	209	183	532	3
2706	212	28	124	84	2244	184	252	189	589	3
2877	347	13	42	3	1159	195	218	162	2089	1
3063	192	10	335	-46	1951	219	248	162	3881	1
2716	64	31	85	54	90	230	160	39	1463	5
3276	87	12	313	110	1566	238	219	109	1524	2
2993	353	20	247	134	927	181	200	154	3412	2
3018	313	8	330	34	4113	198	234	175	1544	2
2377	40	27	376	109	450	211	169	77	993	2
3050	205	12	671	341	2543	213	251	171	1276	2
2622	98	5	150	20	1689	228	233	138	942	3
2472	215	20	67	27	1110	197	254	187	685	3
2336	18	32	247	175	832	178	157	99	488	3
3041	212	6	424	74	4435	215	246	167	1689	2
3038	9	6	201	14	3690	214	228	152	2063	2
2822	79	17	247	141	268	240	207	92	1570	2
2942	5	9	277	33	4537	209	223	152	6162	2
3004	146	30	437	227	837	245	219	80	997	2
2828	141	3	0	0	934	224	238	150	2414	2
2600	129	20	175	49	390	249	223	93	1710	2
3228	307	14	300	85	4643	180	231	190	1006	2
3123	301	1	30	4	1959	215	238	161	2167	2
3029	92	16	42	12	778	243	214	95	390	2
3084	148	12	330	-23	497	236	239	132	1747	1
3245	83	25	120	-38	2385	245	189	59	4149	1
3248	108	7	30	3	726	232	232	133	962	1
3346	309	20	782	163	907	161	223	200	484	1
2983	127	7	85	-11	2173	233	235	135	3260	2
2204	326	21	127	28	1182	164	211	185	1140	3
2997	301	7	150	13	3948	201	237	176	1579	2
3113	40	15	390	7	2224	220	207	118	1639	2
2828	318	15	323	5	3032	180	226	185	2914	2
2945	140	12	234	105	5790	238	236	127	4320	2
2636	126	17	90	-10	1516	246	226	102	5196	2
2966	102	7	228	29	4119	232	231	132	1860	2
2916	32	9	309	121	4659	218	220	137	5036	2
2872	139	5	297	35	2505	228	238	144	2589	2
2681	182	25	417	192	1124	218	247	146	916	2
3135	48	12	458	67	5284	224	214	122	1682	1
2883	94	13	153	36	3987	240	220	107	6063	2
2783	330	13	67	14	2292	189	224	174	1240	2
3241	227	10	564	38	1641	206	250	180	1279	1
3052	195	16	361	72	1660	216	251	165	3598	1
2454	287	18	277	4	960	168	236	208	42	6
2744	90	4	150	24	2640	226	233	141	5210	2
2778	355	17	42	11	875	190	207	153	481	2
