Area	Perimeter	MajorAxisLength	MinorAxisLength	AspectRation	Eccentricity	ConvexArea	EquivDiameter	Extent	Solidity	roundness	Compactness	ShapeFactor1	ShapeFactor2	ShapeFactor3	ShapeFactor4	Class
46831	878.182	367.5692	163.987	2.2415	0.895	47446	244.1866	0.774	0.987	0.7631	0.6643	0.0078	0.0009	0.4413	0.9892	4
46851	854.53	328.9176	183.1555	1.7958	0.8306	47631	244.2387	0.7173	0.9836	0.8063	0.7426	0.007	0.0013	0.5514	0.9902	4
46863	867.433	347.4428	172.1288	2.0185	0.8687	47538	244.27	0.7007	0.9858	0.7827	0.7031	0.0074	0.0011	0.4943	0.9977	4
46863	867.433	347.4428	172.1288	2.0185	0.8687	47538	244.27	0.7007	0.9858	0.7827	0.7031	0.0074	0.0011	0.4943	0.9977	4
46867	846.659	340.1693	177.0079	1.9218	0.854	47529	244.2804	0.779	0.9861	0.8216	0.7181	0.0073	0.0012	0.5157	0.991	4
46892	834.759	330.6504	181.5436	1.8213	0.8358	47506	244.3456	0.7123	0.9871	0.8456	0.739	0.0071	0.0013	0.5461	0.9946	4
46907	857.564	335.5607	181.2351	1.8515	0.8416	47888	244.3846	0.6366	0.9795	0.8015	0.7283	0.0072	0.0012	0.5304	0.9821	4
46955	873.017	360.9078	166.7639	2.1642	0.8868	47609	244.5096	0.6578	0.9863	0.7742	0.6775	0.0077	0.001	0.459	0.9933	4
46958	859.393	356.589	168.6491	2.1144	0.8811	47618	244.5174	0.8199	0.9861	0.799	0.6857	0.0076	0.001	0.4702	0.9942	4
46970	860.88	351.4443	170.9235	2.0561	0.8738	47495	244.5487	0.7833	0.9889	0.7964	0.6958	0.0075	0.0011	0.4842	0.9956	4
46987	855.498	359.2126	167.0938	2.1498	0.8852	47402	244.5929	0.7941	0.9912	0.8068	0.6809	0.0076	0.001	0.4636	0.9967	4
47002	847.653	346.9693	173.4072	2.0009	0.8662	47610	244.632	0.7018	0.9872	0.822	0.7051	0.0074	0.0011	0.4971	0.9946	4
47044	855.838	354.3044	170.3573	2.0798	0.8768	47566	244.7413	0.6217	0.989	0.8071	0.6908	0.0075	0.0011	0.4772	0.9924	4
47057	902.586	374.113	161.2226	2.3205	0.9024	47847	244.7751	0.7727	0.9835	0.7259	0.6543	0.008	0.0009	0.4281	0.9934	4
47074	877.067	365.9281	166.1881	2.2019	0.8909	47846	244.8193	0.6055	0.9839	0.769	0.669	0.0078	0.001	0.4476	0.9856	4
47089	844.194	343.8945	176.1706	1.9521	0.8588	47624	244.8583	0.8176	0.9888	0.8303	0.712	0.0073	0.0012	0.507	0.9896	4
47091	874.362	353.0329	171.2697	2.0613	0.8744	47849	244.8635	0.7068	0.9842	0.774	0.6936	0.0075	0.0011	0.4811	0.9916	4
47122	888.678	356.2785	169.2102	2.1055	0.88	47831	244.9441	0.7612	0.9852	0.7498	0.6875	0.0076	0.001	0.4727	0.9952	4
47134	880.522	358.8188	168.0784	2.1348	0.8835	47959	244.9752	0.6057	0.9828	0.7639	0.6827	0.0076	0.001	0.4661	0.9951	4
47134	870.142	360.775	167.4885	2.154	0.8857	47862	244.9752	0.6237	0.9848	0.7823	0.679	0.0077	0.001	0.4611	0.9932	4
47134	870.142	360.775	167.4885	2.154	0.8857	47862	244.9752	0.6237	0.9848	0.7823	0.679	0.0077	0.001	0.4611	0.9932	4
47142	845.75	329.7456	186.2772	1.7702	0.8252	48742	244.996	0.6938	0.9672	0.8282	0.743	0.007	0.0013	0.552	0.9772	4
47171	860.849	348.0272	174.3526	1.9961	0.8655	47961	245.0714	0.809	0.9835	0.7999	0.7042	0.0074	0.0011	0.4959	0.9898	4
47180	850.406	348.6152	172.9046	2.0162	0.8683	47729	245.0948	0.71	0.9885	0.8198	0.7031	0.0074	0.0011	0.4943	0.9966	4
47180	850.406	348.6152	172.9046	2.0162	0.8683	47729	245.0948	0.71	0.9885	0.8198	0.7031	0.0074	0.0011	0.4943	0.9966	4
47186	868.831	356.747	168.9604	2.1114	0.8807	47855	245.1103	0.7223	0.986	0.7855	0.6871	0.0076	0.001	0.4721	0.9967	4
47186	871.047	346.2241	177.4563	1.951	0.8587	48835	245.1103	0.7464	0.9662	0.7815	0.708	0.0073	0.0011	0.5012	0.9779	4
47223	841.035	339.0878	177.8069	1.9071	0.8515	47634	245.2064	0.6322	0.9914	0.8389	0.7231	0.0072	0.0012	0.5229	0.9972	4
47225	983.252	352.8578	171.1027	2.0623	0.8746	48501	245.2116	0.7937	0.9737	0.6138	0.6949	0.0075	0.0011	0.4829	0.9959	4
47225	910.43	358.0309	169.3458	2.1142	0.8811	48275	245.2116	0.6035	0.9782	0.716	0.6849	0.0076	0.001	0.4691	0.9917	4
47248	862.652	355.8142	170.2606	2.0898	0.8781	47697	245.2713	0.604	0.9906	0.7979	0.6893	0.0075	0.001	0.4752	0.993	4
47264	848.013	347.8308	174.3902	1.9946	0.8652	47768	245.3128	0.6503	0.9894	0.8259	0.7053	0.0074	0.0011	0.4974	0.9921	4
47286	979.365	373.8837	162.7948	2.2967	0.9002	48605	245.3699	0.658	0.9729	0.6195	0.6563	0.0079	0.0009	0.4307	0.9892	4
47291	861.047	354.5429	170.403	2.0806	0.8769	47849	245.3829	0.7721	0.9883	0.8016	0.6921	0.0075	0.0011	0.479	0.9966	4
47301	882.93	358.619	168.9439	2.1227	0.8821	48105	245.4089	0.7279	0.9833	0.7625	0.6843	0.0076	0.001	0.4683	0.994	4
47328	874.436	363.4143	166.1897	2.1867	0.8893	47999	245.4789	0.7936	0.986	0.7778	0.6755	0.0077	0.001	0.4563	0.9978	4
47338	842.469	340.3163	178.3323	1.9083	0.8517	47798	245.5048	0.7003	0.9904	0.8381	0.7214	0.0072	0.0012	0.5204	0.9931	4
47341	869.475	356.6857	169.3115	2.1067	0.8802	47978	245.5126	0.5997	0.9867	0.7869	0.6883	0.0075	0.001	0.4738	0.9981	4
47344	828.258	324.6923	187.2702	1.7338	0.8169	48123	245.5204	0.7476	0.9838	0.8672	0.7562	0.0069	0.0014	0.5718	0.9914	4
47347	853.387	330.2775	183.5696	1.7992	0.8313	47903	245.5282	0.824	0.9884	0.817	0.7434	0.007	0.0013	0.5526	0.9943	4
47360	860.079	346.1425	175.0021	1.9779	0.8628	48026	245.5619	0.8029	0.9861	0.8045	0.7094	0.0073	0.0011	0.5033	0.9955	4
47361	861.338	354.3227	171.9675	2.0604	0.8743	48037	245.5644	0.7345	0.9859	0.8022	0.6931	0.0075	0.0011	0.4803	0.9897	4
47371	855.614	354.0189	170.8794	2.0717	0.8758	47842	245.5904	0.6189	0.9902	0.8131	0.6937	0.0075	0.0011	0.4812	0.997	4
47394	880.106	365.5403	165.7514	2.2054	0.8913	48081	245.65	0.6249	0.9857	0.7689	0.672	0.0077	0.001	0.4516	0.996	4
47448	871.679	349.35	175.1065	1.9951	0.8653	48047	245.7899	0.6348	0.9875	0.7847	0.7036	0.0074	0.0011	0.495	0.9876	4
47464	850.356	341.6657	178.0913	1.9185	0.8534	48004	245.8313	0.7235	0.9888	0.8248	0.7195	0.0072	0.0012	0.5177	0.9932	4
47468	880.635	357.7413	170.0493	2.1038	0.8798	48071	245.8417	0.6422	0.9875	0.7692	0.6872	0.0075	0.001	0.4723	0.9935	4
47472	879.075	363.3302	167.7152	2.1664	0.8871	48044	245.852	0.6023	0.9881	0.772	0.6767	0.0077	0.001	0.4579	0.9919	4
47473	862.249	351.2468	173.1842	2.0282	0.87	48078	245.8546	0.6001	0.9874	0.8024	0.6999	0.0074	0.0011	0.4899	0.9937	4
47476	874.832	354.5281	171.3371	2.0692	0.8755	48173	245.8624	0.6084	0.9855	0.7795	0.6935	0.0075	0.0011	0.4809	0.9951	4
47482	877.165	369.2996	165.1114	2.2367	0.8945	48071	245.8779	0.8303	0.9877	0.7755	0.6658	0.0078	0.0009	0.4433	0.9915	4
47502	868.421	344.3309	177.143	1.9438	0.8575	48109	245.9297	0.8221	0.9874	0.7915	0.7142	0.0072	0.0012	0.5101	0.9916	4
47512	839.433	312.7323	200.9597	1.5562	0.7662	49837	245.9556	0.7879	0.9533	0.8473	0.7865	0.0066	0.0016	0.6185	0.9626	4
47542	876.316	338.4535	186.8225	1.8116	0.8339	50332	246.0332	0.7063	0.9446	0.778	0.7269	0.0071	0.0012	0.5284	0.9573	4
47577	862.817	342.7464	177.4627	1.9314	0.8555	48314	246.1238	0.7803	0.9847	0.8031	0.7181	0.0072	0.0012	0.5157	0.9959	4
47601	853.375	345.5427	176.6476	1.9561	0.8595	48195	246.1859	0.7112	0.9877	0.8214	0.7125	0.0073	0.0012	0.5076	0.9929	4
47605	877.296	373.1439	163.5929	2.2809	0.8988	48131	246.1962	0.6304	0.9891	0.7773	0.6598	0.0078	0.0009	0.4353	0.9929	4
47634	870.581	355.0814	174.0811	2.0397	0.8716	48581	246.2712	0.6181	0.9805	0.7898	0.6936	0.0075	0.0011	0.481	0.9812	4
47650	843.392	332.0365	183.7247	1.8073	0.833	48256	246.3125	0.7592	0.9874	0.8418	0.7418	0.007	0.0013	0.5503	0.9945	4
47665	842.141	339.7216	179.343	1.8943	0.8493	48157	246.3513	0.6564	0.9898	0.8446	0.7252	0.0071	0.0012	0.5259	0.9961	4
47667	852.181	346.3471	176.082	1.967	0.8611	48256	246.3565	0.6284	0.9878	0.8248	0.7113	0.0073	0.0011	0.5059	0.9952	4
47701	856.953	352.2383	173.6578	2.0283	0.87	48228	246.4443	0.8253	0.9891	0.8163	0.6997	0.0074	0.0011	0.4895	0.9929	4
47706	856.321	348.825	174.9631	1.9937	0.8651	48306	246.4572	0.6843	0.9876	0.8175	0.7065	0.0073	0.0011	0.4992	0.9952	4
47728	863.9	349.6567	174.1743	2.0075	0.8671	48248	246.5141	0.7805	0.9892	0.8036	0.705	0.0073	0.0011	0.497	0.9978	4
47751	867.449	350.2489	174.0812	2.012	0.8677	48360	246.5734	0.7825	0.9874	0.7975	0.704	0.0073	0.0011	0.4956	0.9972	4
47769	853.234	350.9656	174.079	2.0161	0.8683	48407	246.6199	0.7828	0.9868	0.8246	0.7027	0.0073	0.0011	0.4938	0.9955	4
47772	872.287	355.9094	171.7726	2.072	0.8758	48346	246.6277	0.6035	0.9881	0.789	0.693	0.0075	0.0011	0.4802	0.9949	4
47775	852.11	341.6924	178.6041	1.9131	0.8525	48428	246.6354	0.7941	0.9865	0.8268	0.7218	0.0072	0.0012	0.521	0.9967	4
47791	873.56	368.7404	165.7711	2.2244	0.8932	48367	246.6767	0.8061	0.9881	0.787	0.669	0.0077	0.001	0.4475	0.9955	4
47793	865.333	338.77	181.1086	1.8705	0.8451	48460	246.6819	0.6855	0.9862	0.8021	0.7282	0.0071	0.0012	0.5302	0.9918	4
47795	889.182	376.446	162.5242	2.3162	0.902	48380	246.687	0.7697	0.9879	0.7596	0.6553	0.0079	0.0009	0.4294	0.9947	4
47801	863.33	358.606	170.2637	2.1062	0.8801	48372	246.7025	0.7918	0.9882	0.8059	0.6879	0.0075	0.001	0.4733	0.9968	4
47803	869.367	362.5283	168.325	2.1537	0.8857	48426	246.7077	0.8184	0.9871	0.7948	0.6805	0.0076	0.001	0.4631	0.9974	4
47803	847.48	342.9915	178.3733	1.9229	0.8541	48298	246.7077	0.6185	0.9898	0.8364	0.7193	0.0072	0.0012	0.5174	0.9948	4
47806	849.353	347.665	175.97	1.9757	0.8624	48423	246.7154	0.8106	0.9873	0.8328	0.7096	0.0073	0.0011	0.5036	0.9949	4
47855	851.869	342.4301	179.8481	1.904	0.851	48436	246.8418	0.781	0.988	0.8287	0.7209	0.0072	0.0012	0.5196	0.9894	4
47875	872.03	354.3564	172.9323	2.0491	0.8728	48469	246.8934	0.6042	0.9877	0.7911	0.6967	0.0074	0.0011	0.4854	0.9947	4
47877	885.569	362.5843	169.5101	2.139	0.884	48644	246.8985	0.6789	0.9842	0.7672	0.6809	0.0076	0.001	0.4637	0.9918	4
47894	858.581	346.9976	177.5267	1.9546	0.8592	48717	246.9424	0.675	0.9831	0.8164	0.7117	0.0072	0.0011	0.5065	0.9899	4
47905	865.459	344.6049	177.948	1.9365	0.8564	48616	246.9707	0.6648	0.9854	0.8037	0.7167	0.0072	0.0012	0.5136	0.9947	4
47929	896.122	363.0455	169.8066	2.138	0.8839	48814	247.0326	0.6863	0.9819	0.75	0.6804	0.0076	0.001	0.463	0.9899	4
47930	856.122	344.9607	177.8505	1.9396	0.8568	48588	247.0352	0.7097	0.9865	0.8218	0.7161	0.0072	0.0012	0.5128	0.9947	4
47937	853.142	337.1538	184.1837	1.8305	0.8376	48712	247.0532	0.8055	0.9841	0.8276	0.7328	0.007	0.0013	0.5369	0.9829	4
47959	949.132	328.4505	190.1177	1.7276	0.8154	50202	247.1099	0.6416	0.9553	0.669	0.7524	0.0068	0.0014	0.566	0.9779	4
47977	871.47	361.1227	169.5287	2.1302	0.883	48578	247.1563	0.7197	0.9876	0.7938	0.6844	0.0075	0.001	0.4684	0.9978	4
48009	871.576	358.6658	171.7181	2.0887	0.8779	48629	247.2387	0.8261	0.9873	0.7942	0.6893	0.0075	0.001	0.4752	0.9925	4
48012	869.046	358.3539	171.502	2.0895	0.878	48670	247.2464	0.6107	0.9865	0.7989	0.69	0.0075	0.001	0.476	0.9947	4
48016	863.671	356.244	173.1588	2.0573	0.8739	48678	247.2567	0.7468	0.9864	0.8089	0.6941	0.0074	0.0011	0.4817	0.9911	4
48017	862.741	363.0084	168.8464	2.1499	0.8852	48462	247.2593	0.6457	0.9908	0.8107	0.6811	0.0076	0.001	0.464	0.9975	4
48044	859.196	342.7251	180.0214	1.9038	0.8509	48842	247.3288	0.7386	0.9837	0.8178	0.7217	0.0071	0.0012	0.5208	0.9915	4
48067	852.256	342.9475	179.0488	1.9154	0.8529	48686	247.388	0.6382	0.9873	0.8316	0.7214	0.0071	0.0012	0.5204	0.9967	4
48095	874.205	366.3138	168.406	2.1752	0.8881	48787	247.46	0.8274	0.9858	0.7908	0.6755	0.0076	0.001	0.4564	0.9927	4
48096	861.472	346.1251	177.6647	1.9482	0.8582	48665	247.4626	0.7088	0.9883	0.8144	0.715	0.0072	0.0012	0.5112	0.9958	4
48100	854.778	349.8659	175.7418	1.9908	0.8647	48563	247.4729	0.8274	0.9905	0.8273	0.7073	0.0073	0.0011	0.5003	0.996	4
48148	880.077	356.7759	173.1598	2.0604	0.8743	48911	247.5963	0.5915	0.9844	0.7812	0.694	0.0074	0.0011	0.4816	0.9923	4
48166	864.078	358.8215	171.4031	2.0934	0.8785	48828	247.6426	0.7196	0.9864	0.8107	0.6902	0.0074	0.001	0.4763	0.9971	4
48166	866.522	345.0454	181.6135	1.8999	0.8503	49256	247.6426	0.75	0.9779	0.8061	0.7177	0.0072	0.0012	0.5151	0.9786	4
48176	862.859	336.0677	185.8125	1.8086	0.8332	49336	247.6683	0.7366	0.9765	0.8131	0.737	0.007	0.0013	0.5431	0.9823	4
48178	863.116	359.8408	171.017	2.1041	0.8798	48750	247.6734	0.7958	0.9883	0.8127	0.6883	0.0075	0.001	0.4737	0.9968	4
48186	863.853	353.6268	175.2133	2.0183	0.8686	48932	247.694	0.6984	0.9848	0.8114	0.7004	0.0073	0.0011	0.4906	0.9902	4
48207	872.255	361.3121	170.748	2.1161	0.8813	48804	247.748	0.7049	0.9878	0.7962	0.6857	0.0075	0.001	0.4702	0.9949	4
48216	862.09	355.3847	173.8979	2.0436	0.8721	48852	247.7711	0.6348	0.987	0.8153	0.6972	0.0074	0.0011	0.4861	0.9934	4
48217	852.619	333.8197	186.4692	1.7902	0.8294	49133	247.7737	0.6733	0.9814	0.8335	0.7422	0.0069	0.0013	0.5509	0.9863	4
48228	892.189	371.1772	167.7098	2.2132	0.8921	48904	247.8019	0.6506	0.9862	0.7614	0.6676	0.0077	0.0009	0.4457	0.9864	4
48230	860.795	346.1525	178.6763	1.9373	0.8565	48932	247.8071	0.6644	0.9857	0.818	0.7159	0.0072	0.0012	0.5125	0.9929	4
48233	876.71	364.1886	169.5531	2.1479	0.885	48680	247.8148	0.8281	0.9908	0.7886	0.6805	0.0076	0.001	0.463	0.9945	4
48233	879.325	359.1963	171.8837	2.0898	0.8781	48857	247.8148	0.7676	0.9872	0.7839	0.6899	0.0074	0.001	0.476	0.9947	4
48234	852.728	333.6436	184.7457	1.806	0.8327	48884	247.8173	0.8066	0.9867	0.8336	0.7428	0.0069	0.0013	0.5517	0.9963	4
48269	877.25	356.6749	173.2257	2.059	0.8741	48781	247.9072	0.5991	0.9895	0.7882	0.6951	0.0074	0.0011	0.4831	0.9947	4
48282	871.582	361.7297	172.1774	2.1009	0.8795	48832	247.9406	0.848	0.9887	0.7987	0.6854	0.0075	0.001	0.4698	0.987	4
48287	869.941	343.7255	180.0046	1.9095	0.8519	49001	247.9535	0.6651	0.9854	0.8018	0.7214	0.0071	0.0012	0.5204	0.9937	4
48290	856.955	325.4991	189.9202	1.7139	0.8121	49146	247.9612	0.7461	0.9826	0.8263	0.7618	0.0067	0.0014	0.5803	0.9946	4
48300	851.044	317.3146	199.6161	1.5896	0.7773	49648	247.9868	0.7047	0.9728	0.838	0.7815	0.0066	0.0015	0.6108	0.9709	4
48324	876.469	358.5532	172.2288	2.0818	0.8771	48993	248.0484	0.6517	0.9863	0.7905	0.6918	0.0074	0.001	0.4786	0.9964	4
48335	869.579	344.7699	178.9406	1.9267	0.8548	48996	248.0767	0.6422	0.9865	0.8033	0.7195	0.0071	0.0012	0.5177	0.9975	4
48343	895.913	383.7176	160.7265	2.3874	0.908	48920	248.0972	0.6134	0.9882	0.7569	0.6466	0.0079	0.0009	0.418	0.998	4
48377	867.509	356.9319	173.2697	2.06	0.8743	48946	248.1844	0.6064	0.9884	0.8078	0.6953	0.0074	0.0011	0.4835	0.996	4
48382	870.465	354.0442	175.2688	2.02	0.8689	49171	248.1973	0.7817	0.984	0.8024	0.701	0.0073	0.0011	0.4914	0.9927	4
48388	866.233	349.801	177.541	1.9703	0.8616	48990	248.2126	0.6218	0.9877	0.8104	0.7096	0.0072	0.0011	0.5035	0.992	4
48396	859.905	351.8895	177.2036	1.9858	0.864	48870	248.2332	0.818	0.9903	0.8225	0.7054	0.0073	0.0011	0.4976	0.9882	4
48396	861.023	341.8155	181.4293	1.884	0.8475	48942	248.2332	0.7044	0.9888	0.8203	0.7262	0.0071	0.0012	0.5274	0.9936	4
48396	861.023	341.8155	181.4293	1.884	0.8475	48942	248.2332	0.7044	0.9888	0.8203	0.7262	0.0071	0.0012	0.5274	0.9936	4
48401	887.573	366.9005	172.5479	2.1264	0.8825	49563	248.246	0.6934	0.9766	0.7721	0.6766	0.0076	0.001	0.4578	0.9734	4
48404	864.977	355.6865	174.1591	2.0423	0.8719	49075	248.2537	0.7903	0.9863	0.813	0.698	0.0073	0.0011	0.4871	0.9949	4
48416	870.972	358.1163	173.2701	2.0668	0.8752	49103	248.2844	0.6198	0.986	0.802	0.6933	0.0074	0.0011	0.4807	0.9935	4
48421	892.167	351.7582	175.8947	1.9998	0.866	49144	248.2973	0.7997	0.9853	0.7645	0.7059	0.0073	0.0011	0.4983	0.9964	4
48423	858.834	351.4448	176.1937	1.9947	0.8652	49003	248.3024	0.7315	0.9882	0.825	0.7065	0.0073	0.0011	0.4992	0.9957	4
48429	864.145	355.5471	173.8199	2.0455	0.8724	48948	248.3178	0.6754	0.9894	0.815	0.6984	0.0073	0.0011	0.4878	0.9977	4
48436	834.961	326.2953	189.4372	1.7224	0.8142	49032	248.3357	0.7025	0.9878	0.8731	0.7611	0.0067	0.0014	0.5792	0.9977	4
48452	876.448	362.6321	170.925	2.1216	0.8819	49090	248.3767	0.6098	0.987	0.7926	0.6849	0.0075	0.001	0.4691	0.9953	4
48480	884.331	363.9755	170.0056	2.141	0.8842	49042	248.4485	0.7011	0.9885	0.779	0.6826	0.0075	0.001	0.4659	0.9976	4
48487	926.765	376.1231	165.3173	2.2752	0.8982	49454	248.4664	0.5864	0.9804	0.7094	0.6606	0.0078	0.0009	0.4364	0.9929	4
48492	875.858	351.4418	176.1853	1.9947	0.8653	49121	248.4792	0.6175	0.9872	0.7944	0.707	0.0072	0.0011	0.4999	0.9971	4
48519	896.274	360.7446	174.1388	2.0716	0.8758	50026	248.5484	0.6207	0.9699	0.759	0.689	0.0074	0.001	0.4747	0.9834	4
48545	890.521	360.989	171.8948	2.1001	0.8793	49372	248.615	0.6011	0.9832	0.7692	0.6887	0.0074	0.001	0.4743	0.9961	4
48563	875.414	352.9331	176.5345	1.9992	0.8659	49298	248.6611	0.6805	0.9851	0.7963	0.7046	0.0073	0.0011	0.4964	0.9924	4
48566	890.032	366.7459	169.2021	2.1675	0.8872	49318	248.6688	0.6057	0.9848	0.7704	0.678	0.0076	0.001	0.4597	0.9965	4
48604	862.362	346.6357	179.0802	1.9356	0.8562	49119	248.766	0.6234	0.9895	0.8213	0.7177	0.0071	0.0012	0.515	0.9969	4
48609	868.202	340.9987	182.5553	1.8679	0.8446	49294	248.7788	0.7677	0.9861	0.8104	0.7296	0.007	0.0012	0.5323	0.9942	4
48618	888.662	373.8355	166.313	2.2478	0.8956	49190	248.8018	0.7832	0.9884	0.7736	0.6655	0.0077	0.0009	0.4429	0.9956	4
48623	896.599	360.6307	173.7179	2.076	0.8763	49603	248.8146	0.591	0.9802	0.7601	0.6899	0.0074	0.001	0.476	0.9882	4
48623	896.599	360.6307	173.7179	2.076	0.8763	49603	248.8146	0.591	0.9802	0.7601	0.6899	0.0074	0.001	0.476	0.9882	4
48633	863.612	350.3033	178.1564	1.9663	0.861	49198	248.8402	0.7477	0.9885	0.8194	0.7104	0.0072	0.0011	0.5046	0.9922	4
48641	861.054	343.0666	182.6998	1.8778	0.8464	49333	248.8607	0.7967	0.986	0.8244	0.7254	0.0071	0.0012	0.5262	0.9881	4
48650	890.44	372.9335	167.2397	2.2299	0.8938	49301	248.8837	0.5869	0.9868	0.7711	0.6674	0.0077	0.0009	0.4454	0.9932	4
48686	874.501	351.8705	176.9531	1.9885	0.8643	49362	248.9758	0.6482	0.9863	0.8	0.7076	0.0072	0.0011	0.5007	0.9956	4
48701	900.346	380.8505	163.6706	2.3269	0.9029	49472	249.0141	0.7999	0.9844	0.755	0.6538	0.0078	0.0009	0.4275	0.9948	4
48733	863.324	353.4646	177.2424	1.9942	0.8652	49160	249.0959	0.6943	0.9913	0.8216	0.7047	0.0073	0.0011	0.4966	0.9904	4
48744	866.023	332.2931	188.0584	1.767	0.8244	49426	249.124	0.8176	0.9862	0.8167	0.7497	0.0068	0.0013	0.5621	0.9932	4
48745	869.301	359.0542	174.4457	2.0583	0.874	49367	249.1266	0.8167	0.9874	0.8106	0.6938	0.0074	0.0011	0.4814	0.9909	4
48746	865.973	345.3821	181.0609	1.9075	0.8516	49435	249.1292	0.6674	0.9861	0.8168	0.7213	0.0071	0.0012	0.5203	0.9925	4
48761	883.692	368.3733	169.4302	2.1742	0.8879	49263	249.1675	0.7189	0.9898	0.7847	0.6764	0.0076	0.001	0.4575	0.9947	4
48761	878.828	363.7838	171.3953	2.1225	0.8821	49402	249.1675	0.6059	0.987	0.7934	0.6849	0.0075	0.001	0.4691	0.9957	4
48762	873.62	347.8634	181.5333	1.9163	0.853	49613	249.17	0.6132	0.9828	0.8029	0.7163	0.0071	0.0012	0.5131	0.9832	4
48767	864.474	349.0372	179.0171	1.9497	0.8585	49323	249.1828	0.6166	0.9887	0.82	0.7139	0.0072	0.0011	0.5097	0.9937	4
48773	882.996	371.1084	168.297	2.2051	0.8913	49313	249.1981	0.8234	0.989	0.7861	0.6715	0.0076	0.001	0.4509	0.9943	4
48788	864.715	356.6782	175.2075	2.0357	0.871	49393	249.2365	0.7637	0.9878	0.8199	0.6988	0.0073	0.0011	0.4883	0.994	4
48797	879.911	368.456	169.1748	2.178	0.8884	49261	249.2594	0.8002	0.9906	0.792	0.6765	0.0076	0.001	0.4576	0.9967	4
48841	880.975	347.3506	179.5277	1.9348	0.8561	49511	249.3718	0.6269	0.9865	0.7908	0.7179	0.0071	0.0012	0.5154	0.9972	4
48842	874.559	349.7882	178.4918	1.9597	0.86	49513	249.3743	0.6187	0.9864	0.8025	0.7129	0.0072	0.0011	0.5083	0.996	4
48859	863.902	352.6501	177.4104	1.9878	0.8642	49441	249.4177	0.8026	0.9882	0.8227	0.7073	0.0072	0.0011	0.5002	0.9943	4
48864	871.136	357.7541	174.6585	2.0483	0.8727	49592	249.4305	0.6256	0.9853	0.8091	0.6972	0.0073	0.0011	0.4861	0.9957	4
48877	869.699	351.713	177.7134	1.9791	0.863	49474	249.4637	0.7347	0.9879	0.812	0.7093	0.0072	0.0011	0.5031	0.9956	4
48884	887.627	373.1319	167.4731	2.228	0.8936	49392	249.4815	0.6	0.9897	0.7797	0.6686	0.0076	0.0009	0.447	0.996	4
48885	897.492	363.8022	171.9422	2.1158	0.8813	49642	249.4841	0.5991	0.9848	0.7626	0.6858	0.0074	0.001	0.4703	0.995	4
48918	873.66	356.6948	175.36	2.0341	0.8708	49448	249.5683	0.6153	0.9893	0.8054	0.6997	0.0073	0.0011	0.4895	0.9958	4
48922	869.441	353.3258	177.902	1.9861	0.864	49410	249.5785	0.6344	0.9901	0.8133	0.7064	0.0072	0.0011	0.499	0.991	4
48924	872.833	364.5109	171.2664	2.1283	0.8827	49469	249.5836	0.7638	0.989	0.807	0.6847	0.0075	0.001	0.4688	0.9978	4
48955	897.999	356.7442	176.2209	2.0244	0.8695	49899	249.6627	0.691	0.9811	0.7629	0.6998	0.0073	0.0011	0.4898	0.9915	4
48959	885.222	358.5253	174.564	2.0538	0.8735	49648	249.6729	0.7096	0.9861	0.7851	0.6964	0.0073	0.0011	0.485	0.996	4
48960	875.826	341.2163	188.7559	1.8077	0.8331	51176	249.6754	0.7874	0.9567	0.8021	0.7317	0.007	0.0012	0.5354	0.9679	4
48973	871.941	362.0082	172.7836	2.0952	0.8787	49545	249.7086	0.7839	0.9885	0.8095	0.6898	0.0074	0.001	0.4758	0.9969	4
48991	868.685	352.6433	177.5916	1.9857	0.8639	49643	249.7544	0.6525	0.9869	0.8158	0.7082	0.0072	0.0011	0.5016	0.996	4
48992	883.881	366.7143	170.9324	2.1454	0.8847	49645	249.757	0.812	0.9868	0.788	0.6811	0.0075	0.001	0.4639	0.9951	4
48997	877.282	355.2104	176.2842	2.015	0.8682	49611	249.7697	0.7863	0.9876	0.8	0.7032	0.0072	0.0011	0.4944	0.9963	4
49010	875.33	353.2947	177.3147	1.9925	0.8649	49635	249.8029	0.7834	0.9874	0.8038	0.7071	0.0072	0.0011	0.4999	0.9961	4
49022	880.221	363.4938	172.4067	2.1084	0.8804	49606	249.8334	0.5998	0.9882	0.7951	0.6873	0.0074	0.001	0.4724	0.996	4
49035	872.744	344.808	184.5994	1.8679	0.8446	50287	249.8666	0.6924	0.9751	0.809	0.7247	0.007	0.0012	0.5251	0.9809	4
49099	888.027	367.9232	171.1598	2.1496	0.8852	49674	250.0296	0.5819	0.9884	0.7824	0.6796	0.0075	0.001	0.4618	0.9927	4
49102	869.585	351.2385	179.3433	1.9585	0.8598	49660	250.0372	0.6197	0.9888	0.816	0.7119	0.0072	0.0011	0.5068	0.9925	4
49106	891.917	369.026	170.8577	2.1598	0.8864	49927	250.0474	0.7619	0.9836	0.7757	0.6776	0.0075	0.001	0.4591	0.9916	4
49158	884.74	368.0108	170.96	2.1526	0.8855	50011	250.1798	0.6232	0.9829	0.7892	0.6798	0.0075	0.001	0.4622	0.9948	4
49182	865.13	352.5694	178.6102	1.974	0.8622	49791	250.2408	0.6555	0.9878	0.8258	0.7098	0.0072	0.0011	0.5038	0.9944	4
49204	897.153	365.4696	172.4949	2.1187	0.8816	49971	250.2968	0.6062	0.9847	0.7682	0.6849	0.0074	0.001	0.469	0.9938	4
